time,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence,ground_truth
7533,0.5290014743804932,0.2273935228586197,-0.48278623819351196,0.9999194741249084,0.5374342799186707,0.20085309445858002,-0.45942574739456177,0.9998223781585693,0.5427146553993225,0.2016628533601761,-0.4595566391944885,0.9998332262039185,0.5473088026046753,0.20236854255199432,-0.45962145924568176,0.999785840511322,0.5212035775184631,0.19886286556720734,-0.4671207070350647,0.9998422265052795,0.5155631303787231,0.1987859010696411,-0.46716681122779846,0.9998669028282166,0.5096462965011597,0.19898054003715515,-0.46733903884887695,0.9998435378074646,0.5514644384384155,0.21240349113941193,-0.28164878487586975,0.9997302889823914,0.5015424489974976,0.2088395208120346,-0.3149350881576538,0.9998729825019836,0.5377535223960876,0.25439533591270447,-0.4125365912914276,0.9999617338180542,0.5161172747612,0.2526783049106598,-0.42219388484954834,0.9999703168869019,0.5951093435287476,0.36650514602661133,-0.1362772434949875,0.9999305009841919,0.4530317187309265,0.35932475328445435,-0.21442174911499023,0.9998987913131714,0.6103328466415405,0.5847185850143433,-0.04452715814113617,0.9933728575706482,0.4306413531303406,0.5804978013038635,-0.19078703224658966,0.9964092969894409,0.5978900790214539,0.7883922457695007,-0.21058079600334167,0.9833008050918579,0.4414214789867401,0.7830501198768616,-0.36312416195869446,0.9775072336196899,0.5932896137237549,0.8454883694648743,-0.2682183086872101,0.9624199867248535,0.4341758191585541,0.8468539118766785,-0.42206481099128723,0.946078896522522,0.5788416266441345,0.8413910865783691,-0.3175634741783142,0.9680489301681519,0.4485039710998535,0.8462064266204834,-0.462923526763916,0.952765166759491,0.5763205885887146,0.8243660926818848,-0.2336304932832718,0.9643287062644958,0.45454490184783936,0.8242299556732178,-0.38082772493362427,0.9462475776672363,0.5612751841545105,0.7670412063598633,0.008071553893387318,0.9962320923805237,0.47113001346588135,0.7679481506347656,-0.007420254405587912,0.995348334312439,0.5393191576004028,1.0194847583770752,-0.04685360565781593,0.7061779499053955,0.46221688389778137,1.0128037929534912,0.014296707697212696,0.5154765844345093,0.545633852481842,1.2926342487335205,0.3461177945137024,0.09291871637105942,0.46765267848968506,1.2836260795593262,0.377644419670105,0.0746413990855217,0.5427924990653992,1.321781873703003,0.3771069645881653,0.0773654356598854,0.46591177582740784,1.3134009838104248,0.4078213572502136,0.07142730802297592,0.5401551127433777,1.384153127670288,0.20515121519565582,0.0475282296538353,0.47799116373062134,1.3750402927398682,0.21299229562282562,0.044712793081998825,swipe_up
7566,0.5286610126495361,0.22844627499580383,-0.46698009967803955,0.9999211430549622,0.5369138121604919,0.20143170654773712,-0.4429545998573303,0.9998258352279663,0.5420951247215271,0.20212788879871368,-0.44308269023895264,0.9998388886451721,0.5464997887611389,0.20276407897472382,-0.44312378764152527,0.9997903108596802,0.520768940448761,0.19955046474933624,-0.45074331760406494,0.9998440146446228,0.515143096446991,0.19947022199630737,-0.45080864429473877,0.9998703598976135,0.5092620849609375,0.19962088763713837,-0.45096638798713684,0.9998450875282288,0.5506139397621155,0.21273024380207062,-0.2636739909648895,0.9997404217720032,0.5008202791213989,0.20936602354049683,-0.29794323444366455,0.9998770952224731,0.5369566082954407,0.25511670112609863,-0.39624759554862976,0.999961793422699,0.5155542492866516,0.25390270352363586,-0.4061700105667114,0.9999701380729675,0.5940870642662048,0.3667997121810913,-0.11491436511278152,0.9999322295188904,0.45247915387153625,0.3594079613685608,-0.20033203065395355,0.9998989105224609,0.6091374158859253,0.5847361087799072,-0.02144596166908741,0.9935147762298584,0.4308760464191437,0.5776836276054382,-0.17996545135974884,0.9965064525604248,0.5969315767288208,0.7884384989738464,-0.19233544170856476,0.9836863279342651,0.4442659616470337,0.776084840297699,-0.3539045453071594,0.9782610535621643,0.5931015610694885,0.8454271554946899,-0.24996066093444824,0.9634389877319336,0.43721312284469604,0.8394778370857239,-0.41306278109550476,0.947920024394989,0.5788837671279907,0.8414036631584167,-0.2999200224876404,0.9689247012138367,0.45275411009788513,0.83946692943573,-0.45340248942375183,0.9543538689613342,0.576213002204895,0.8243816494941711,-0.21567724645137787,0.9653289914131165,0.4584835171699524,0.8178517818450928,-0.371048241853714,0.9480158686637878,0.5612652897834778,0.7649528384208679,0.01048180740326643,0.9963899850845337,0.47113731503486633,0.766154944896698,-0.009860723279416561,0.9955302476882935,0.5389983654022217,1.0153812170028687,-0.03978172689676285,0.7130961418151855,0.46265774965286255,1.0114680528640747,0.004979597870260477,0.5229381322860718,0.5456279516220093,1.2912118434906006,0.35017678141593933,0.09281915426254272,0.46780872344970703,1.283549189567566,0.34475305676460266,0.0750066488981247,0.5428953170776367,1.3204423189163208,0.3810562193393707,0.0780191496014595,0.4660380482673645,1.3133419752120972,0.3728165030479431,0.07125252485275269,0.5402143001556396,1.3819286823272705,0.21460147202014923,0.047168321907520294,0.4786890745162964,1.3747804164886475,0.18011754751205444,0.044411029666662216,swipe_up
7600,0.5278953909873962,0.2326846867799759,-0.4666256606578827,0.9999242424964905,0.536156415939331,0.20386511087417603,-0.44268715381622314,0.9998331069946289,0.5413976907730103,0.2041427195072174,-0.44280269742012024,0.9998465776443481,0.5456945896148682,0.2044430375099182,-0.4428265392780304,0.9997987151145935,0.5195884704589844,0.20280246436595917,-0.45052334666252136,0.9998495578765869,0.5139353275299072,0.20272000133991241,-0.4505559802055359,0.9998758435249329,0.5080018043518066,0.20261260867118835,-0.4506974220275879,0.9998502731323242,0.5500155687332153,0.21391071379184723,-0.2590693533420563,0.9997530579566956,0.4994736313819885,0.211427241563797,-0.2940599322319031,0.9998830556869507,0.5361655950546265,0.25848254561424255,-0.3942163288593292,0.9999625086784363,0.5146672129631042,0.2582731246948242,-0.40420565009117126,0.9999706745147705,0.5933129787445068,0.366875022649765,-0.10104420781135559,0.9999342560768127,0.45223268866539,0.3594062626361847,-0.1958024650812149,0.9998989701271057,0.6088497638702393,0.5845006108283997,-0.0004194722278043628,0.9937597513198853,0.43081289529800415,0.5743588209152222,-0.179561585187912,0.9966588020324707,0.5960958003997803,0.7881626486778259,-0.17230933904647827,0.9843419790267944,0.44802847504615784,0.760523796081543,-0.3545650839805603,0.9792301654815674,0.593122661113739,0.8450366854667664,-0.22933615744113922,0.9649156332015991,0.44388914108276367,0.8227700591087341,-0.414687842130661,0.950113832950592,0.5792738795280457,0.8413025736808777,-0.2803187966346741,0.9701934456825256,0.45996004343032837,0.8219029307365417,-0.45373791456222534,0.9562398195266724,0.5762664079666138,0.8242196440696716,-0.19623197615146637,0.9667737483978271,0.46435701847076416,0.8035349249839783,-0.37251338362693787,0.9500798583030701,0.560999870300293,0.7648993730545044,0.012125540524721146,0.9965052604675293,0.47096145153045654,0.7649450898170471,-0.011434719897806644,0.9956359267234802,0.5389423966407776,1.0141677856445312,-0.03172767534852028,0.7178137302398682,0.4627533257007599,1.0113333463668823,0.007546405773609877,0.5274310111999512,0.5433734655380249,1.2911428213119507,0.3444003164768219,0.09310752898454666,0.46682408452033997,1.2834911346435547,0.3260476887226105,0.07461290061473846,0.540717363357544,1.3203685283660889,0.3723430633544922,0.07873004674911499,0.4645654857158661,1.3135430812835693,0.3514092266559601,0.07111886143684387,0.5380011796951294,1.3815194368362427,0.19922880828380585,0.046667810529470444,0.4781303405761719,1.3747328519821167,0.1471053510904312,0.04383289813995361,swipe_up
7633,0.5266674757003784,0.2353915125131607,-0.4527580142021179,0.9999262690544128,0.5348647832870483,0.20616677403450012,-0.4300481975078583,0.9998370409011841,0.5401750206947327,0.2060285061597824,-0.4301692247390747,0.9998519420623779,0.54450923204422,0.2060178518295288,-0.43017342686653137,0.9998025298118591,0.518011748790741,0.20590819418430328,-0.43665724992752075,0.9998520016670227,0.5124980807304382,0.2058132439851761,-0.4366879463195801,0.9998794794082642,0.5066487193107605,0.20551680028438568,-0.43682292103767395,0.9998525381088257,0.5490100979804993,0.21482239663600922,-0.24973639845848083,0.9997617602348328,0.4985620379447937,0.2132265269756317,-0.2796267867088318,0.9998879432678223,0.5351917743682861,0.26024892926216125,-0.38101986050605774,0.9999619126319885,0.5136734247207642,0.2607773244380951,-0.38958942890167236,0.9999702572822571,0.5923497676849365,0.36686787009239197,-0.08904410153627396,0.9999340772628784,0.4522760510444641,0.3578466475009918,-0.18040411174297333,0.9998986124992371,0.6079138517379761,0.5842834711074829,0.02456178143620491,0.9939600825309753,0.43013274669647217,0.5656306743621826,-0.1673969328403473,0.9968468546867371,0.5955142378807068,0.7877029776573181,-0.13129478693008423,0.9850988984107971,0.4501749873161316,0.7375018000602722,-0.350075364112854,0.9805686473846436,0.5932580232620239,0.8442248702049255,-0.18402640521526337,0.9667527675628662,0.4487059712409973,0.7985710501670837,-0.40978848934173584,0.9532445073127747,0.5796846747398376,0.8409585356712341,-0.23567607998847961,0.9717416167259216,0.4652136266231537,0.7929602861404419,-0.447205126285553,0.95892733335495,0.5763071775436401,0.823796808719635,-0.15480098128318787,0.9685827493667603,0.4684320092201233,0.7749180793762207,-0.36611971259117126,0.9531059265136719,0.5608042478561401,0.7624929547309875,0.01240311749279499,0.9967065453529358,0.4709642231464386,0.7610304951667786,-0.011715250089764595,0.9958733916282654,0.5385341048240662,1.0122019052505493,-0.014209863729774952,0.7265139818191528,0.4628656208515167,1.0076141357421875,0.011904331855475903,0.5429250597953796,0.5397903919219971,1.2886708974838257,0.3597126007080078,0.09258203208446503,0.46502238512039185,1.2826777696609497,0.342269629240036,0.07435986399650574,0.5372151136398315,1.317844271659851,0.38870903849601746,0.07936103641986847,0.4627828001976013,1.312615990638733,0.3698813021183014,0.07129257172346115,0.534379780292511,1.3786011934280396,0.2240694910287857,0.04560953378677368,0.47677722573280334,1.3740211725234985,0.1726430356502533,0.042922355234622955,swipe_up
7666,0.5263158082962036,0.23651492595672607,-0.4416195750236511,0.9999257922172546,0.5342782139778137,0.20735695958137512,-0.42096641659736633,0.999833881855011,0.5395256876945496,0.20700037479400635,-0.4210747182369232,0.9998520612716675,0.5438006520271301,0.20683667063713074,-0.4210801124572754,0.9997978210449219,0.5174967646598816,0.20750708878040314,-0.4261118769645691,0.9998484253883362,0.5120189189910889,0.20744779706001282,-0.4261697828769684,0.9998791217803955,0.5063115358352661,0.20721542835235596,-0.42631539702415466,0.9998496174812317,0.5483809113502502,0.2151293307542801,-0.24995343387126923,0.999762237071991,0.49819913506507874,0.2142418622970581,-0.27366647124290466,0.9998900890350342,0.5348964333534241,0.26080387830734253,-0.3731159269809723,0.9999590516090393,0.5135570764541626,0.2613098621368408,-0.3798445165157318,0.9999684691429138,0.5918124318122864,0.36699506640434265,-0.09337945282459259,0.9999308586120605,0.4522777497768402,0.35642561316490173,-0.1753639280796051,0.9998990297317505,0.6070159673690796,0.5838165879249573,0.019726688042283058,0.9940381050109863,0.42988741397857666,0.5597257018089294,-0.16056285798549652,0.9970240592956543,0.5952714681625366,0.7863606810569763,-0.1253894865512848,0.9856580495834351,0.4552123248577118,0.7211397886276245,-0.33194562792778015,0.981949508190155,0.5934352278709412,0.8421779274940491,-0.17568238079547882,0.968260645866394,0.4556087255477905,0.7819603085517883,-0.38740065693855286,0.9565302729606628,0.5800713300704956,0.838970422744751,-0.22574834525585175,0.9729739427566528,0.47187936305999756,0.7726320028305054,-0.4241367280483246,0.9617525935173035,0.5763232111930847,0.8212926983833313,-0.14775781333446503,0.9700719714164734,0.4748362898826599,0.7536818385124207,-0.34673187136650085,0.9563013315200806,0.5604249835014343,0.7598646879196167,0.012596077285706997,0.9969271421432495,0.4706506133079529,0.7536256313323975,-0.011951045133173466,0.9961629509925842,0.5374956727027893,1.0078626871109009,-0.017315737903118134,0.7379724979400635,0.4624409079551697,1.0046592950820923,-0.0030098455026745796,0.5652963519096375,0.536121666431427,1.2828751802444458,0.3550829589366913,0.09382671117782593,0.4638095796108246,1.2809540033340454,0.3287389874458313,0.07567468285560608,0.5334284901618958,1.3112444877624512,0.3838108479976654,0.0818978026509285,0.46182042360305786,1.309832215309143,0.3570677936077118,0.07126916944980621,0.5308567881584167,1.3732118606567383,0.22257408499717712,0.04565730690956116,0.47512587904930115,1.3715171813964844,0.17443981766700745,0.042466405779123306,swipe_up
7700,0.5255935192108154,0.23627054691314697,-0.4401401877403259,0.9999300837516785,0.5338757634162903,0.20739838480949402,-0.4180874526500702,0.9998437762260437,0.539164125919342,0.20716097950935364,-0.4181774854660034,0.9998616576194763,0.543443500995636,0.207110196352005,-0.4181828796863556,0.9998093843460083,0.5169220566749573,0.20733438432216644,-0.42306533455848694,0.9998570680618286,0.5113186836242676,0.20728054642677307,-0.4231174886226654,0.999886691570282,0.5055134892463684,0.2070820927619934,-0.423261821269989,0.9998582601547241,0.5481975078582764,0.21574008464813232,-0.240443155169487,0.9997787475585938,0.49766936898231506,0.21431878209114075,-0.2629844546318054,0.9998979568481445,0.5342636704444885,0.2608037292957306,-0.3694382905960083,0.9999608993530273,0.5127633810043335,0.26107990741729736,-0.37589195370674133,0.9999699592590332,0.5910894274711609,0.36761635541915894,-0.08209645003080368,0.9999319911003113,0.45222169160842896,0.3553463816642761,-0.1660177856683731,0.9999027252197266,0.6057642698287964,0.5847393870353699,0.024235371500253677,0.9943339824676514,0.42878496646881104,0.5470046997070312,-0.1660786122083664,0.9972010254859924,0.5952325463294983,0.7863180637359619,-0.1327493041753769,0.9863696694374084,0.4592532217502594,0.6886937618255615,-0.37051817774772644,0.983306884765625,0.593441367149353,0.8418372869491577,-0.18571852147579193,0.9699416160583496,0.4626184403896332,0.7483707666397095,-0.4317321479320526,0.9597876071929932,0.5801236033439636,0.8385331034660339,-0.23598843812942505,0.9743781685829163,0.4775172770023346,0.7357856035232544,-0.4635334312915802,0.9645751118659973,0.5763942003250122,0.8207294344902039,-0.15556485950946808,0.9716929197311401,0.47948724031448364,0.7167722582817078,-0.3838496208190918,0.9594634771347046,0.5591976046562195,0.7555947303771973,0.012819437310099602,0.9971274137496948,0.46939975023269653,0.7481481432914734,-0.012187500484287739,0.9964165687561035,0.5358275771141052,1.002005696296692,-0.018195640295743942,0.7512817978858948,0.4622756838798523,1.003660798072815,-0.004367342218756676,0.5861597061157227,0.5336620211601257,1.2842644453048706,0.34476912021636963,0.09817491471767426,0.46144232153892517,1.2836860418319702,0.32828637957572937,0.0771922618150711,0.5309067964553833,1.3132144212722778,0.371929794549942,0.08672547340393066,0.4597940444946289,1.312544584274292,0.35605475306510925,0.07231733202934265,0.5284296274185181,1.374102234840393,0.20935086905956268,0.04709680378437042,0.4717138111591339,1.3736310005187988,0.16570168733596802,0.04259169101715088,swipe_up
7733,0.5236989855766296,0.2360713928937912,-0.4474116563796997,0.9999299049377441,0.5323000550270081,0.20748646557331085,-0.42502161860466003,0.9998446702957153,0.5377236604690552,0.20734842121601105,-0.42511656880378723,0.9998642206192017,0.5423239469528198,0.20738542079925537,-0.4251236617565155,0.9998098015785217,0.5152491927146912,0.2072363942861557,-0.4297241270542145,0.9998567700386047,0.5095483064651489,0.2071705162525177,-0.42980629205703735,0.9998883008956909,0.5039610266685486,0.20700065791606903,-0.4299773573875427,0.9998588562011719,0.5474511384963989,0.21646703779697418,-0.24480655789375305,0.9997865557670593,0.4970281422138214,0.21452446281909943,-0.2655479907989502,0.9999015927314758,0.5329686403274536,0.2609277367591858,-0.37602415680885315,0.9999596476554871,0.5113258957862854,0.260928213596344,-0.38218167424201965,0.9999690651893616,0.5908113121986389,0.37019920349121094,-0.08512090891599655,0.9999266862869263,0.4522084891796112,0.35355961322784424,-0.1688987910747528,0.9998989701271057,0.6043140888214111,0.5895228385925293,0.019179968163371086,0.9946140646934509,0.4265657365322113,0.5350577235221863,-0.19513949751853943,0.9973517060279846,0.5952116847038269,0.787366509437561,-0.13279227912425995,0.9870243072509766,0.46330416202545166,0.652297854423523,-0.4187646806240082,0.9845151305198669,0.5930407047271729,0.8428071737289429,-0.18424373865127563,0.9716047644615173,0.4714507460594177,0.6973055005073547,-0.4796583354473114,0.9626922011375427,0.5799733400344849,0.8389297723770142,-0.2327585518360138,0.9757645726203918,0.48498451709747314,0.6852920055389404,-0.5080732703208923,0.9670717716217041,0.5764126181602478,0.8209615349769592,-0.15460480749607086,0.9732961058616638,0.48487845063209534,0.6721265316009521,-0.43086597323417664,0.9622769951820374,0.5567682385444641,0.7546959519386292,0.013212100602686405,0.9972631335258484,0.4679883122444153,0.7456543445587158,-0.012624802999198437,0.9965911507606506,0.5337374806404114,1.0028802156448364,-0.021092137321829796,0.7592722177505493,0.4621897339820862,1.0071710348129272,-0.022411338984966278,0.6018840670585632,0.530756950378418,1.2901462316513062,0.32679587602615356,0.09736949950456619,0.4585783779621124,1.2893121242523193,0.3066348135471344,0.07602984458208084,0.5282273888587952,1.3187713623046875,0.3527146279811859,0.08655350655317307,0.45698654651641846,1.3186488151550293,0.3340562582015991,0.07212605327367783,0.52382493019104,1.380583643913269,0.18582859635353088,0.04587433859705925,0.46764761209487915,1.3768560886383057,0.1394825428724289,0.041630811989307404,swipe_up
7766,0.5234184265136719,0.2376432567834854,-0.4145151674747467,0.9999266862869263,0.5317577123641968,0.209145650267601,-0.3905693292617798,0.99983811378479,0.5371612906455994,0.20893025398254395,-0.3906865417957306,0.9998623728752136,0.5417761206626892,0.20887503027915955,-0.39067772030830383,0.999801516532898,0.5148652791976929,0.20876182615756989,-0.3963102698326111,0.9998487830162048,0.5092445015907288,0.2085350602865219,-0.39643362164497375,0.9998860359191895,0.5037232637405396,0.20829030871391296,-0.3966226279735565,0.9998523592948914,0.5470302104949951,0.21824465692043304,-0.2083294540643692,0.9997887015342712,0.4968721270561218,0.2158716768026352,-0.23563925921916962,0.9999030232429504,0.5326399207115173,0.2629586160182953,-0.3423822820186615,0.9999549388885498,0.5111966729164124,0.26259902119636536,-0.3504258096218109,0.9999651908874512,0.5904238820075989,0.37086665630340576,-0.05449497699737549,0.9999232888221741,0.45221737027168274,0.3526013195514679,-0.15307022631168365,0.9998933672904968,0.6037037968635559,0.5900200009346008,0.04351722449064255,0.9949070811271667,0.4242258667945862,0.527753472328186,-0.2193486988544464,0.997526228427887,0.5954381227493286,0.7870336174964905,-0.10097432136535645,0.9878636002540588,0.4674721658229828,0.630050003528595,-0.4592299163341522,0.9857685565948486,0.5930467844009399,0.8428162336349487,-0.14991068840026855,0.9736335277557373,0.4787198305130005,0.6697744131088257,-0.5217869877815247,0.9656887054443359,0.5799709558486938,0.8392802476882935,-0.1957537680864334,0.9774709939956665,0.4906894266605377,0.6556606292724609,-0.5438421368598938,0.969663143157959,0.57663494348526,0.8212329149246216,-0.12145431339740753,0.9752320051193237,0.4889560341835022,0.6434459090232849,-0.46925783157348633,0.9652327299118042,0.5563316941261292,0.7546483874320984,0.014221882447600365,0.997459888458252,0.46800291538238525,0.7456503510475159,-0.013692473992705345,0.9968366622924805,0.533386766910553,1.0039567947387695,-0.009852799586951733,0.7667055130004883,0.46220827102661133,1.011595606803894,-0.023312563076615334,0.6157698035240173,0.5313234329223633,1.2931820154190063,0.34730327129364014,0.0934806764125824,0.45877304673194885,1.295527696609497,0.30134716629981995,0.07327394932508469,0.5290176868438721,1.3215938806533813,0.37476927042007446,0.08374983817338943,0.4571617543697357,1.3256016969680786,0.32904675602912903,0.07057207822799683,0.5236951112747192,1.38424551486969,0.2175455242395401,0.043351948261260986,0.4678570628166199,1.3811837434768677,0.1387559324502945,0.039709508419036865,swipe_up
7800,0.5231065154075623,0.24004632234573364,-0.4008874297142029,0.9999256134033203,0.5314193964004517,0.21203948557376862,-0.37764713168144226,0.9998347759246826,0.5368277430534363,0.21193385124206543,-0.37775981426239014,0.9998626112937927,0.5414388179779053,0.21200580894947052,-0.3777555823326111,0.9997968673706055,0.5147177577018738,0.2112383246421814,-0.3819754719734192,0.9998450875282288,0.5091831684112549,0.21073085069656372,-0.3821105360984802,0.9998860955238342,0.5036860704421997,0.21027794480323792,-0.38229623436927795,0.9998496174812317,0.5468471050262451,0.22179840505123138,-0.19976574182510376,0.9997953772544861,0.4968486428260803,0.2176816463470459,-0.22105534374713898,0.9999042749404907,0.5323370099067688,0.26556557416915894,-0.3305153548717499,0.999951958656311,0.511099636554718,0.26456040143966675,-0.3368988335132599,0.9999622702598572,0.5900971293449402,0.37603166699409485,-0.05785820633172989,0.9999191164970398,0.45187047123908997,0.35257330536842346,-0.14121466875076294,0.999885618686676,0.6038927435874939,0.5923296213150024,0.031751956790685654,0.9952349066734314,0.4227134883403778,0.528441309928894,-0.26644229888916016,0.9976565837860107,0.595016360282898,0.7879737019538879,-0.0965624675154686,0.9886966347694397,0.47404828667640686,0.5866069793701172,-0.5569766163825989,0.9869491457939148,0.5925151705741882,0.8437273502349854,-0.1413688361644745,0.9755658507347107,0.49072757363319397,0.6121265888214111,-0.6232882142066956,0.9685434103012085,0.5789108872413635,0.841525673866272,-0.18253344297409058,0.9790977239608765,0.4988847076892853,0.5938635468482971,-0.6368312835693359,0.9721335172653198,0.5760461688041687,0.8238542675971985,-0.11406183242797852,0.9770637154579163,0.49419930577278137,0.5855072140693665,-0.5650200247764587,0.9680157899856567,0.5540750026702881,0.7557337880134583,0.014226153492927551,0.9976357221603394,0.4669381082057953,0.7468556761741638,-0.013721487484872341,0.9970483779907227,0.5326554179191589,1.0043870210647583,-0.012103106826543808,0.7744461894035339,0.46166568994522095,1.0116488933563232,-0.019669150933623314,0.6266857981681824,0.5287257432937622,1.294288992881775,0.33599892258644104,0.0903940498828888,0.45735886693000793,1.2961468696594238,0.310995876789093,0.07044792175292969,0.5265467166900635,1.3222997188568115,0.3635764420032501,0.08161766082048416,0.4559568166732788,1.3259369134902954,0.3309004604816437,0.06904256343841553,0.5201390981674194,1.3864290714263916,0.21177887916564941,0.04139694571495056,0.46535590291023254,1.3810893297195435,0.16919595003128052,0.038029108196496964,swipe_up
7833,0.5218664407730103,0.2402283251285553,-0.4101698696613312,0.9999306201934814,0.5304118990898132,0.21291522681713104,-0.3879225552082062,0.9998453855514526,0.5358942151069641,0.2128649801015854,-0.38803043961524963,0.9998725652694702,0.5407075881958008,0.21302200853824615,-0.3880123794078827,0.999809741973877,0.5137078166007996,0.21190766990184784,-0.39094841480255127,0.9998546838760376,0.5082202553749084,0.21129514276981354,-0.39105716347694397,0.9998941421508789,0.5028072595596313,0.21080373227596283,-0.391213059425354,0.9998590350151062,0.5463380217552185,0.2226048707962036,-0.21088622510433197,0.9998123049736023,0.49659308791160583,0.21776099503040314,-0.2261282354593277,0.9999110102653503,0.5315161943435669,0.26576149463653564,-0.3403664231300354,0.9999542832374573,0.5100952982902527,0.2644062936306,-0.34509819746017456,0.9999635815620422,0.5886196494102478,0.3760274350643158,-0.0716194212436676,0.9999227523803711,0.45175424218177795,0.35104918479919434,-0.13532568514347076,0.9998860359191895,0.6038207411766052,0.5923012495040894,0.014635581523180008,0.9956668019294739,0.41914111375808716,0.5276162028312683,-0.28146278858184814,0.9978228807449341,0.5938989520072937,0.7887089848518372,-0.11798865348100662,0.9896920919418335,0.47423288226127625,0.5488969683647156,-0.6034905910491943,0.9881542325019836,0.5912872552871704,0.844765305519104,-0.16644538938999176,0.9777403473854065,0.4920111894607544,0.5613200664520264,-0.6724104285240173,0.971440851688385,0.5768421292304993,0.8433090448379517,-0.20888790488243103,0.9809468984603882,0.49783390760421753,0.5373886823654175,-0.6832984685897827,0.9746720194816589,0.5742931365966797,0.8255458474159241,-0.137383833527565,0.9791191220283508,0.4924456477165222,0.5314314961433411,-0.6112952828407288,0.9709219932556152,0.5520505905151367,0.7558526396751404,0.011494534090161324,0.9978218078613281,0.4653368294239044,0.7472022771835327,-0.011008718982338905,0.99726402759552,0.5317838191986084,1.0046838521957397,-0.018694760277867317,0.7781543731689453,0.461026668548584,1.0139250755310059,-0.013820556923747063,0.632934033870697,0.527013897895813,1.3019222021102905,0.3087233006954193,0.08400620520114899,0.4542936682701111,1.3001407384872437,0.3202265501022339,0.06543077528476715,0.5253724455833435,1.3307498693466187,0.3334854543209076,0.07602041959762573,0.45217230916023254,1.3310502767562866,0.3450208902359009,0.06545976549386978,0.5162068009376526,1.3932825326919556,0.17305034399032593,0.03803865984082222,0.4614875614643097,1.3834056854248047,0.1693534106016159,0.03519601747393608,swipe_up
