time,ground_truth
2233,idle
2241,idle
2250,idle
2258,idle
2266,idle
2275,idle
2283,idle
2291,idle
2300,idle
2308,idle
2316,idle
2325,idle
2333,idle
2341,idle
2350,idle
2358,idle
2366,idle
2375,idle
2383,idle
2391,idle
2400,idle
2408,idle
2416,idle
2425,idle
2433,idle
2441,idle
2450,idle
2458,idle
2466,idle
2475,idle
2483,idle
2491,idle
2500,idle
2508,idle
2516,idle
2525,idle
2533,idle
2541,idle
2550,idle
2558,idle
2566,idle
2575,idle
2583,idle
2591,idle
2600,idle
2608,idle
2616,idle
2625,idle
2633,idle
2641,idle
2650,idle
2658,idle
2666,idle
2675,idle
2683,idle
2691,idle
2700,idle
2708,idle
2716,idle
2725,idle
2733,idle
2741,idle
2750,idle
2758,idle
2766,idle
2775,idle
2783,idle
2791,idle
2800,idle
2808,idle
2816,idle
2825,idle
2833,idle
2841,idle
2850,idle
2858,idle
2866,idle
2875,idle
2883,idle
2891,idle
2900,idle
2908,idle
2916,idle
2925,idle
2933,idle
2941,idle
2950,idle
2958,idle
2966,idle
2975,idle
2983,idle
2991,idle
3000,idle
3008,idle
3016,idle
3025,idle
3033,idle
3041,idle
3050,idle
3058,idle
3066,idle
3075,idle
3083,idle
3091,idle
3100,idle
3108,idle
3116,idle
3125,idle
3133,idle
3141,idle
3150,idle
3158,idle
3166,idle
3175,idle
3183,idle
3191,idle
3200,idle
3208,idle
3216,idle
3225,idle
3233,idle
3241,idle
3250,idle
3258,idle
3266,idle
3275,idle
3283,idle
3291,idle
3300,idle
3308,idle
3316,idle
3325,idle
3333,idle
3341,idle
3350,idle
3358,idle
3366,idle
3375,idle
3383,idle
3391,idle
3400,idle
3408,idle
3416,idle
3425,idle
3433,idle
3441,idle
3450,idle
3458,idle
3466,idle
3475,idle
3483,idle
3491,idle
3500,idle
3508,idle
3516,idle
3525,idle
3533,idle
3541,idle
3550,idle
3558,idle
3566,idle
3575,idle
3583,idle
3591,idle
3600,idle
3608,idle
3616,idle
3625,idle
3633,idle
3641,idle
3650,idle
3658,idle
3666,idle
3675,idle
3683,idle
3691,idle
3700,idle
3708,idle
3716,idle
3725,idle
3733,idle
3741,idle
3750,idle
3758,idle
3766,idle
3775,idle
3783,idle
3791,idle
3800,idle
3808,idle
3816,idle
3825,idle
3833,idle
3841,idle
3850,idle
3858,idle
3866,idle
3875,idle
3883,idle
3891,idle
3900,idle
3908,idle
3916,idle
3925,idle
3933,idle
3941,idle
3950,idle
3958,idle
3966,idle
3975,idle
3983,idle
3991,idle
4000,idle
4008,idle
4016,idle
4025,idle
4033,idle
4041,idle
4050,idle
4058,idle
4066,idle
4075,idle
4083,idle
4091,idle
4100,idle
4108,idle
4116,idle
4125,idle
4133,idle
4141,idle
4150,idle
4158,idle
4166,idle
4175,idle
4183,idle
4191,idle
4200,idle
4208,idle
4216,idle
4225,idle
4233,idle
4241,idle
4250,idle
4258,idle
4266,idle
4275,idle
4283,idle
4291,idle
4300,idle
4308,idle
4316,idle
4325,idle
4333,idle
4341,idle
4350,idle
4358,idle
4366,idle
4375,idle
4383,idle
4391,idle
4400,idle
4408,idle
4416,idle
4425,idle
4433,idle
4441,idle
4450,idle
4458,idle
4466,idle
4475,idle
4483,idle
4491,idle
4500,idle
4508,idle
4516,idle
4525,idle
4533,idle
4541,idle
4550,idle
4558,idle
4566,idle
4575,idle
4583,idle
4591,idle
4600,idle
4608,idle
4616,idle
4625,idle
4633,idle
4641,idle
4650,idle
4658,idle
4666,idle
4675,idle
4683,idle
4691,idle
4700,idle
4708,idle
4716,idle
4725,idle
4733,idle
4741,swipe_left
4750,swipe_left
4758,swipe_left
4766,swipe_left
4775,swipe_left
4783,swipe_left
4791,swipe_left
4800,swipe_left
4808,swipe_left
4816,swipe_left
4825,swipe_left
4833,swipe_left
4841,swipe_left
4850,swipe_left
4858,swipe_left
4866,swipe_left
4875,swipe_left
4883,swipe_left
4891,swipe_left
4900,swipe_left
4908,swipe_left
4916,swipe_left
4925,swipe_left
4933,swipe_left
4941,swipe_left
4950,swipe_left
4958,swipe_left
4966,swipe_left
4975,swipe_left
4983,swipe_left
4991,swipe_left
5000,swipe_left
5008,swipe_left
5016,swipe_left
5025,swipe_left
5033,swipe_left
5041,swipe_left
5050,swipe_left
5058,swipe_left
5066,swipe_left
5075,swipe_left
5083,swipe_left
5091,swipe_left
5100,swipe_left
5108,swipe_left
5116,swipe_left
5125,swipe_left
5133,swipe_left
5141,swipe_left
5150,swipe_left
5158,swipe_left
5166,swipe_left
5175,swipe_left
5183,swipe_left
5191,swipe_left
5200,swipe_left
5208,swipe_left
5216,swipe_left
5225,swipe_left
5233,swipe_left
5241,swipe_left
5250,swipe_left
5258,swipe_left
5266,swipe_left
5275,swipe_left
5283,swipe_left
5291,swipe_left
5300,swipe_left
5308,swipe_left
5316,swipe_left
5325,swipe_left
5333,swipe_left
5341,swipe_left
5350,swipe_left
5358,swipe_left
5366,swipe_left
5375,swipe_left
5383,swipe_left
5391,swipe_left
5400,swipe_left
5408,swipe_left
5416,swipe_left
5425,swipe_left
5433,swipe_left
5441,swipe_left
5450,swipe_left
5458,swipe_left
5466,swipe_left
5475,swipe_left
5483,swipe_left
5491,swipe_left
5500,swipe_left
5508,swipe_left
5516,swipe_left
5525,swipe_left
5533,swipe_left
5541,swipe_left
5550,swipe_left
5558,swipe_left
5566,idle
5575,idle
5583,idle
5591,idle
5600,idle
5608,idle
5616,idle
5625,idle
5633,idle
5641,idle
5650,idle
5658,idle
5666,idle
5675,idle
5683,idle
5691,idle
5700,idle
5708,idle
5716,idle
5725,idle
5733,idle
5741,idle
5750,idle
5758,idle
5766,idle
5775,idle
5783,idle
5791,idle
5800,idle
5808,idle
5816,idle
5825,idle
5833,idle
5841,idle
5850,idle
5858,idle
5866,idle
5875,idle
5883,idle
5891,idle
5900,idle
5908,idle
5916,idle
5925,idle
5933,idle
5941,idle
5950,idle
5958,idle
5966,idle
5975,idle
5983,idle
5991,idle
6000,idle
6008,idle
6016,idle
6025,idle
6033,idle
6041,idle
6050,idle
6058,idle
6066,idle
6075,idle
6083,idle
6091,idle
6100,idle
6108,idle
6116,idle
6125,idle
6133,idle
6141,idle
6150,idle
6158,idle
6166,idle
6175,idle
6183,idle
6191,idle
6200,idle
6208,idle
6216,idle
6225,idle
6233,idle
6241,idle
6250,idle
6258,idle
6266,idle
6275,idle
6283,idle
6291,idle
6300,idle
6308,idle
6316,idle
6325,idle
6333,idle
6341,idle
6350,idle
6358,idle
6366,idle
6375,idle
6383,idle
6391,idle
6400,idle
6408,idle
6416,idle
6425,idle
6433,idle
6441,idle
6450,idle
6458,idle
6466,idle
6475,idle
6483,idle
6491,idle
6500,idle
6508,idle
6516,idle
6525,idle
6533,idle
6541,idle
6550,idle
6558,idle
6566,idle
6575,idle
6583,idle
6591,idle
6600,idle
6608,idle
6616,idle
6625,idle
6633,idle
6641,idle
6650,idle
6658,idle
6666,idle
6675,idle
6683,idle
6691,idle
6700,idle
6708,idle
6716,idle
6725,idle
6733,idle
6741,idle
6750,idle
6758,idle
6766,idle
6775,idle
6783,idle
6791,idle
6800,idle
6808,idle
6816,idle
6825,idle
6833,idle
6841,idle
6850,idle
6858,idle
6866,idle
6875,idle
6883,idle
6891,idle
6900,idle
6908,idle
6916,idle
6925,idle
6933,idle
6941,idle
6950,idle
6958,idle
6966,idle
6975,idle
6983,idle
6991,idle
7000,idle
7008,idle
7016,idle
7025,idle
7033,idle
7041,idle
7050,idle
7058,idle
7066,idle
7075,idle
7083,idle
7091,idle
7100,idle
7108,idle
7116,idle
7125,idle
7133,idle
7141,idle
7150,idle
7158,idle
7166,idle
7175,idle
7183,idle
7191,idle
7200,idle
7208,idle
7216,idle
7225,idle
7233,idle
7241,idle
7250,idle
7258,idle
7266,idle
7275,idle
7283,idle
7291,idle
7300,idle
7308,idle
7316,idle
7325,idle
7333,idle
7341,idle
7350,idle
7358,idle
7366,idle
7375,idle
7383,idle
7391,idle
7400,idle
7408,idle
7416,idle
7425,idle
7433,idle
7441,idle
7450,idle
7458,idle
7466,idle
7475,idle
7483,idle
7491,idle
7500,idle
7508,idle
7516,idle
7525,idle
7533,idle
7541,idle
7550,idle
7558,idle
7566,idle
7575,idle
7583,idle
7591,idle
7600,idle
7608,idle
7616,idle
7625,idle
7633,idle
7641,idle
7650,idle
7658,idle
7666,idle
7675,idle
7683,idle
7691,idle
7700,idle
7708,idle
7716,idle
7725,idle
7733,idle
7741,idle
7750,idle
7758,idle
7766,idle
7775,idle
7783,idle
7791,idle
7800,idle
7808,idle
7816,idle
7825,idle
7833,idle
7841,idle
7850,idle
7858,idle
7866,idle
7875,idle
7883,idle
7891,idle
7900,idle
7908,idle
7916,idle
7925,idle
7933,idle
7941,idle
7950,idle
7958,idle
7966,idle
7975,idle
7983,idle
7991,idle
8000,idle
8008,idle
8016,idle
8025,idle
8033,idle
8041,idle
8050,idle
8058,idle
8066,idle
8075,idle
8083,idle
8091,idle
8100,idle
8108,idle
8116,idle
8125,idle
8133,idle
8141,idle
8150,idle
8158,idle
8166,idle
8175,idle
8183,idle
8191,idle
8200,idle
8208,idle
8216,idle
8225,idle
8233,idle
8241,idle
8250,idle
8258,idle
8266,idle
8275,idle
8283,idle
8291,idle
8300,idle
8308,idle
8316,idle
8325,idle
8333,idle
8341,idle
8350,idle
8358,idle
8366,idle
8375,idle
8383,idle
8391,idle
8400,idle
8408,idle
8416,idle
8425,idle
8433,idle
8441,idle
8450,idle
8458,idle
8466,idle
8475,idle
8483,idle
8491,idle
8500,idle
8508,idle
8516,idle
8525,idle
8533,idle
8541,idle
8550,idle
8558,idle
8566,idle
8575,idle
8583,swipe_left
8591,swipe_left
8600,swipe_left
8608,swipe_left
8616,swipe_left
8625,swipe_left
8633,swipe_left
8641,swipe_left
8650,swipe_left
8658,swipe_left
8666,swipe_left
8675,swipe_left
8683,swipe_left
8691,swipe_left
8700,swipe_left
8708,swipe_left
8716,swipe_left
8725,swipe_left
8733,swipe_left
8741,swipe_left
8750,swipe_left
8758,swipe_left
8766,swipe_left
8775,swipe_left
8783,swipe_left
8791,swipe_left
8800,swipe_left
8808,swipe_left
8816,swipe_left
8825,swipe_left
8833,swipe_left
8841,swipe_left
8850,swipe_left
8858,swipe_left
8866,swipe_left
8875,swipe_left
8883,swipe_left
8891,swipe_left
8900,swipe_left
8908,swipe_left
8916,swipe_left
8925,swipe_left
8933,swipe_left
8941,swipe_left
8950,swipe_left
8958,swipe_left
8966,swipe_left
8975,swipe_left
8983,swipe_left
8991,swipe_left
9000,swipe_left
9008,swipe_left
9016,swipe_left
9025,swipe_left
9033,swipe_left
9041,swipe_left
9050,swipe_left
9058,swipe_left
9066,swipe_left
9075,swipe_left
9083,swipe_left
9091,swipe_left
9100,swipe_left
9108,swipe_left
9116,swipe_left
9125,swipe_left
9133,swipe_left
9141,swipe_left
9150,swipe_left
9158,swipe_left
9166,swipe_left
9175,swipe_left
9183,swipe_left
9191,swipe_left
9200,swipe_left
9208,swipe_left
9216,swipe_left
9225,swipe_left
9233,swipe_left
9241,swipe_left
9250,swipe_left
9258,swipe_left
9266,swipe_left
9275,swipe_left
9283,swipe_left
9291,swipe_left
9300,swipe_left
9308,swipe_left
9316,swipe_left
9325,swipe_left
9333,swipe_left
9341,swipe_left
9350,swipe_left
9358,swipe_left
9366,swipe_left
9375,swipe_left
9383,swipe_left
9391,swipe_left
9400,swipe_left
9408,swipe_left
9416,swipe_left
9425,swipe_left
9433,swipe_left
9441,swipe_left
9450,swipe_left
9458,swipe_left
9466,swipe_left
9475,swipe_left
9483,swipe_left
9491,swipe_left
9500,swipe_left
9508,swipe_left
9516,swipe_left
9525,swipe_left
9533,swipe_left
9541,swipe_left
9550,swipe_left
9558,swipe_left
9566,swipe_left
9575,swipe_left
9583,swipe_left
9591,swipe_left
9600,swipe_left
9608,swipe_left
9616,swipe_left
9625,swipe_left
9633,swipe_left
9641,swipe_left
9650,swipe_left
9658,swipe_left
9666,swipe_left
9675,swipe_left
9683,idle
9691,idle
9700,idle
9708,idle
9716,idle
9725,idle
9733,idle
9741,idle
9750,idle
9758,idle
9766,idle
9775,idle
9783,idle
9791,idle
9800,idle
9808,idle
9816,idle
9825,idle
9833,idle
9841,idle
9850,idle
9858,idle
9866,idle
9875,idle
9883,idle
9891,idle
9900,idle
9908,idle
9916,idle
9925,idle
9933,idle
9941,idle
9950,idle
9958,idle
9966,idle
9975,idle
9983,idle
9991,idle
10000,idle
10008,idle
10016,idle
10025,idle
10033,idle
10041,idle
10050,idle
10058,idle
10066,idle
10075,idle
10083,idle
10091,idle
10100,idle
10108,idle
10116,idle
10125,idle
10133,idle
10141,idle
10150,idle
10158,idle
10166,idle
10175,idle
10183,idle
10191,idle
10200,idle
10208,idle
10216,idle
10225,idle
10233,idle
10241,idle
10250,idle
10258,idle
10266,idle
10275,idle
10283,idle
10291,idle
10300,idle
10308,idle
10316,idle
10325,idle
10333,idle
10341,idle
10350,idle
10358,idle
10366,idle
10375,idle
10383,idle
10391,idle
10400,idle
10408,idle
10416,idle
10425,idle
10433,idle
10441,idle
10450,idle
10458,idle
10466,idle
10475,idle
10483,idle
10491,idle
10500,idle
10508,idle
10516,idle
10525,idle
10533,idle
10541,idle
10550,idle
10558,idle
10566,idle
10575,idle
10583,idle
10591,idle
10600,idle
10608,idle
10616,idle
10625,idle
10633,idle
10641,idle
10650,idle
10658,idle
10666,idle
10675,idle
10683,idle
10691,idle
10700,idle
10708,idle
10716,idle
10725,idle
10733,idle
10741,idle
10750,idle
10758,idle
10766,idle
10775,idle
10783,idle
10791,idle
10800,idle
10808,idle
10816,idle
10825,idle
10833,idle
10841,idle
10850,idle
10858,idle
10866,idle
10875,idle
10883,idle
10891,idle
10900,idle
10908,idle
10916,idle
10925,idle
10933,idle
10941,idle
10950,idle
10958,idle
10966,idle
10975,idle
10983,idle
10991,idle
11000,idle
11008,idle
11016,idle
11025,idle
11033,idle
11041,idle
11050,idle
11058,idle
11066,idle
11075,idle
11083,idle
11091,idle
11100,idle
11108,idle
11116,idle
11125,idle
11133,idle
11141,idle
11150,idle
11158,idle
11166,idle
11175,idle
11183,idle
11191,idle
11200,idle
11208,idle
11216,idle
11225,idle
11233,idle
11241,idle
11250,idle
11258,idle
11266,idle
11275,idle
11283,idle
11291,idle
11300,idle
11308,idle
11316,idle
11325,idle
11333,idle
11341,idle
11350,idle
11358,idle
11366,idle
11375,idle
11383,idle
11391,idle
11400,idle
11408,idle
11416,idle
11425,idle
11433,idle
11441,idle
11450,idle
11458,idle
11466,idle
11475,idle
11483,idle
11491,idle
11500,idle
11508,idle
11516,idle
11525,idle
11533,idle
11541,idle
11550,idle
11558,idle
11566,idle
11575,idle
11583,idle
11591,idle
11600,idle
11608,idle
11616,idle
11625,idle
11633,idle
11641,idle
11650,idle
11658,idle
11666,idle
11675,idle
11683,idle
11691,idle
11700,idle
11708,idle
11716,idle
11725,idle
11733,idle
11741,idle
11750,idle
11758,idle
11766,idle
11775,idle
11783,idle
11791,idle
11800,idle
11808,idle
11816,idle
11825,idle
11833,idle
11841,idle
11850,idle
11858,idle
11866,idle
11875,idle
11883,idle
11891,idle
11900,idle
11908,idle
11916,idle
11925,idle
11933,idle
11941,idle
11950,idle
11958,idle
11966,idle
11975,idle
11983,idle
11991,idle
12000,idle
12008,idle
12016,idle
12025,idle
12033,idle
12041,idle
12050,idle
12058,idle
12066,idle
12075,idle
12083,idle
12091,idle
12100,idle
12108,idle
12116,idle
12125,idle
12133,idle
12141,idle
12150,idle
12158,idle
12166,idle
12175,idle
12183,idle
12191,idle
12200,idle
12208,idle
12216,idle
12225,idle
12233,idle
12241,idle
12250,idle
12258,idle
12266,idle
12275,idle
12283,idle
12291,idle
12300,idle
12308,idle
12316,idle
12325,idle
12333,idle
12341,idle
12350,idle
12358,idle
12366,idle
12375,idle
12383,idle
12391,idle
12400,idle
12408,idle
12416,idle
12425,idle
12433,idle
12441,idle
12450,idle
12458,idle
12466,idle
12475,idle
12483,idle
12491,idle
12500,idle
12508,idle
12516,idle
12525,idle
12533,idle
12541,idle
12550,idle
12558,idle
12566,idle
12575,idle
12583,idle
12591,idle
12600,idle
12608,idle
12616,idle
12625,idle
12633,idle
12641,idle
12650,idle
12658,idle
12666,idle
12675,idle
12683,idle
12691,idle
12700,idle
12708,idle
12716,idle
12725,idle
12733,idle
12741,idle
12750,idle
12758,idle
12766,idle
12775,idle
12783,idle
12791,idle
12800,idle
12808,idle
12816,idle
12825,idle
12833,idle
12841,idle
12850,idle
12858,idle
12866,idle
12875,idle
12883,idle
12891,idle
12900,idle
12908,idle
12916,idle
12925,idle
12933,idle
12941,idle
12950,idle
12958,idle
12966,idle
12975,idle
12983,idle
12991,idle
13000,idle
13008,idle
13016,idle
13025,idle
13033,idle
13041,idle
13050,idle
13058,idle
13066,idle
13075,idle
13083,idle
13091,idle
13100,idle
13108,idle
13116,idle
13125,idle
13133,idle
13141,idle
13150,idle
13158,idle
13166,idle
13175,idle
13183,idle
13191,idle
13200,idle
13208,idle
13216,idle
13225,idle
13233,idle
13241,idle
13250,idle
13258,idle
13266,idle
13275,idle
13283,idle
13291,idle
13300,idle
13308,idle
13316,idle
13325,idle
13333,idle
13341,idle
13350,idle
13358,idle
13366,idle
13375,idle
13383,idle
13391,idle
13400,idle
13408,idle
13416,idle
13425,idle
13433,idle
13441,idle
13450,idle
13458,idle
13466,idle
13475,idle
13483,idle
13491,idle
13500,idle
13508,idle
13516,idle
13525,idle
13533,idle
13541,idle
13550,idle
13558,idle
13566,idle
13575,idle
13583,idle
13591,idle
13600,idle
13608,idle
13616,idle
13625,idle
13633,idle
13641,idle
13650,idle
13658,idle
13666,idle
13675,idle
13683,idle
13691,idle
13700,idle
13708,idle
13716,idle
13725,idle
13733,idle
13741,idle
13750,idle
13758,idle
13766,idle
13775,idle
13783,idle
13791,idle
13800,idle
13808,idle
13816,idle
13825,idle
13833,idle
13841,idle
13850,idle
13858,idle
13866,idle
13875,idle
13883,idle
13891,idle
13900,idle
13908,idle
13916,idle
13925,idle
13933,idle
13941,idle
13950,idle
13958,idle
13966,idle
13975,idle
13983,idle
13991,idle
14000,idle
14008,idle
14016,idle
14025,idle
14033,idle
14041,idle
14050,idle
14058,idle
14066,idle
14075,idle
14083,idle
14091,idle
14100,idle
14108,idle
14116,idle
14125,idle
14133,idle
14141,idle
14150,idle
14158,idle
14166,idle
14175,idle
14183,idle
14191,idle
14200,idle
14208,idle
14216,idle
14225,idle
14233,idle
14241,idle
14250,idle
14258,idle
14266,idle
14275,idle
14283,idle
14291,idle
14300,idle
14308,idle
14316,swipe_left
14325,swipe_left
14333,swipe_left
14341,swipe_left
14350,swipe_left
14358,swipe_left
14366,swipe_left
14375,swipe_left
14383,swipe_left
14391,swipe_left
14400,swipe_left
14408,swipe_left
14416,swipe_left
14425,swipe_left
14433,swipe_left
14441,swipe_left
14450,swipe_left
14458,swipe_left
14466,swipe_left
14475,swipe_left
14483,swipe_left
14491,swipe_left
14500,swipe_left
14508,swipe_left
14516,swipe_left
14525,swipe_left
14533,swipe_left
14541,swipe_left
14550,swipe_left
14558,swipe_left
14566,swipe_left
14575,swipe_left
14583,swipe_left
14591,swipe_left
14600,swipe_left
14608,swipe_left
14616,swipe_left
14625,swipe_left
14633,swipe_left
14641,swipe_left
14650,swipe_left
14658,swipe_left
14666,swipe_left
14675,swipe_left
14683,swipe_left
14691,swipe_left
14700,swipe_left
14708,swipe_left
14716,swipe_left
14725,swipe_left
14733,swipe_left
14741,swipe_left
14750,swipe_left
14758,swipe_left
14766,swipe_left
14775,swipe_left
14783,swipe_left
14791,swipe_left
14800,swipe_left
14808,swipe_left
14816,swipe_left
14825,swipe_left
14833,swipe_left
14841,swipe_left
14850,swipe_left
14858,swipe_left
14866,swipe_left
14875,swipe_left
14883,swipe_left
14891,swipe_left
14900,swipe_left
14908,swipe_left
14916,swipe_left
14925,swipe_left
14933,swipe_left
14941,swipe_left
14950,swipe_left
14958,swipe_left
14966,swipe_left
14975,swipe_left
14983,swipe_left
14991,swipe_left
15000,swipe_left
15008,swipe_left
15016,swipe_left
15025,swipe_left
15033,swipe_left
15041,swipe_left
15050,swipe_left
15058,swipe_left
15066,swipe_left
15075,swipe_left
15083,swipe_left
15091,swipe_left
15100,swipe_left
15108,swipe_left
15116,swipe_left
15125,swipe_left
15133,swipe_left
15141,swipe_left
15150,swipe_left
15158,swipe_left
15166,swipe_left
15175,swipe_left
15183,swipe_left
15191,swipe_left
15200,swipe_left
15208,swipe_left
15216,swipe_left
15225,swipe_left
15233,swipe_left
15241,swipe_left
15250,swipe_left
15258,swipe_left
15266,swipe_left
15275,swipe_left
15283,swipe_left
15291,swipe_left
15300,swipe_left
15308,swipe_left
15316,swipe_left
15325,swipe_left
15333,swipe_left
15341,idle
15350,idle
15358,idle
15366,idle
15375,idle
15383,idle
15391,idle
15400,idle
15408,idle
15416,idle
15425,idle
15433,idle
15441,idle
15450,idle
15458,idle
15466,idle
15475,idle
15483,idle
15491,idle
15500,idle
15508,idle
15516,idle
15525,idle
15533,idle
15541,idle
15550,idle
15558,idle
15566,idle
15575,idle
15583,idle
15591,idle
15600,idle
15608,idle
15616,idle
15625,idle
15633,idle
15641,idle
15650,idle
15658,idle
15666,idle
15675,idle
15683,idle
15691,idle
15700,idle
15708,idle
15716,idle
15725,idle
15733,idle
15741,idle
15750,idle
15758,idle
15766,idle
15775,idle
15783,idle
15791,idle
15800,idle
15808,idle
15816,idle
15825,idle
15833,idle
15841,idle
15850,idle
15858,idle
15866,idle
15875,idle
15883,idle
15891,idle
15900,idle
15908,idle
15916,idle
15925,idle
15933,idle
15941,idle
15950,idle
15958,idle
15966,idle
15975,idle
15983,idle
15991,idle
16000,idle
16008,idle
16016,idle
16025,idle
16033,idle
16041,idle
16050,idle
16058,idle
16066,idle
16075,idle
16083,idle
16091,idle
16100,idle
16108,idle
16116,idle
16125,idle
16133,idle
16141,idle
16150,idle
16158,idle
16166,idle
16175,idle
16183,idle
16191,idle
16200,idle
16208,idle
16216,idle
16225,idle
16233,idle
16241,idle
16250,idle
16258,idle
16266,idle
16275,idle
16283,idle
16291,idle
16300,idle
16308,idle
16316,idle
16325,idle
16333,idle
16341,idle
16350,idle
16358,idle
16366,idle
16375,idle
16383,idle
16391,idle
16400,idle
16408,idle
16416,idle
16425,idle
16433,idle
16441,idle
16450,idle
16458,idle
16466,idle
16475,idle
16483,idle
16491,idle
16500,idle
16508,idle
16516,idle
16525,idle
16533,idle
16541,idle
16550,idle
16558,idle
16566,idle
16575,idle
16583,idle
16591,idle
16600,idle
16608,idle
16616,idle
16625,idle
16633,idle
16641,idle
16650,idle
16658,idle
16666,idle
16675,idle
16683,idle
16691,idle
16700,idle
16708,idle
16716,idle
16725,idle
16733,idle
16741,idle
16750,idle
16758,idle
16766,idle
16775,idle
16783,idle
16791,idle
16800,idle
16808,idle
16816,idle
16825,idle
16833,idle
16841,idle
16850,idle
16858,idle
16866,idle
16875,idle
16883,idle
16891,idle
16900,idle
16908,idle
16916,idle
16925,idle
16933,idle
16941,idle
16950,idle
16958,idle
16966,idle
16975,idle
16983,idle
16991,idle
17000,idle
17008,idle
17016,idle
17025,idle
17033,idle
17041,idle
17050,idle
17058,idle
17066,idle
17075,idle
17083,idle
17091,idle
17100,idle
17108,idle
17116,idle
17125,idle
17133,idle
17141,idle
17150,idle
17158,idle
17166,idle
17175,idle
17183,idle
17191,idle
17200,idle
17208,idle
17216,idle
17225,idle
17233,idle
17241,idle
17250,idle
17258,idle
17266,idle
17275,idle
17283,idle
17291,idle
17300,idle
17308,idle
17316,idle
17325,idle
17333,idle
17341,idle
17350,idle
17358,idle
17366,idle
17375,idle
17383,idle
17391,idle
17400,idle
17408,idle
17416,idle
17425,idle
17433,idle
17441,idle
17450,idle
17458,idle
17466,idle
17475,idle
17483,idle
17491,idle
17500,idle
17508,idle
17516,idle
17525,idle
17533,idle
17541,idle
17550,idle
17558,idle
17566,idle
17575,idle
17583,idle
17591,idle
17600,idle
17608,idle
17616,idle
17625,idle
17633,idle
17641,idle
17650,idle
17658,idle
17666,idle
17675,idle
