time,ground_truth
6166,rotate_clockwise
6183,rotate_clockwise
6200,rotate_clockwise
6216,rotate_clockwise
6233,rotate_clockwise
6250,rotate_clockwise
6266,rotate_clockwise
6283,rotate_clockwise
6300,rotate_clockwise
6316,rotate_clockwise
6333,rotate_clockwise
6350,rotate_clockwise
6366,rotate_clockwise
6383,rotate_clockwise
6400,rotate_clockwise
6416,rotate_clockwise
6433,rotate_clockwise
6450,rotate_clockwise
6466,idle
6483,idle
6500,idle
6516,idle
6533,idle
6550,idle
6566,idle
6583,idle
6600,idle
6616,idle
6633,idle
6650,idle
6666,idle
6683,idle
6700,idle
6716,idle
6733,idle
6750,idle
6766,idle
6783,idle
6800,idle
6816,idle
6833,idle
6850,idle
6866,idle
6883,idle
6900,idle
6916,idle
6933,idle
6950,idle
6966,idle
6983,idle
7000,idle
7016,idle
7033,idle
7050,idle
7066,idle
7083,idle
7100,idle
7116,idle
7133,idle
7150,idle
7166,idle
7183,idle
7200,idle
7216,idle
7233,idle
7250,idle
7266,idle
7283,idle
7300,idle
7316,idle
7333,idle
7350,idle
7366,idle
7383,idle
7400,idle
7416,idle
7433,idle
7450,idle
7466,idle
7483,idle
7500,idle
7516,idle
7533,idle
7550,idle
7566,idle
7583,idle
7600,idle
7616,idle
7633,idle
7650,idle
7666,idle
7683,idle
7700,idle
7716,idle
7733,idle
7750,idle
7766,idle
7783,idle
7800,idle
7816,idle
7833,idle
7850,idle
7866,idle
7883,idle
7900,idle
7916,idle
7933,idle
7950,idle
7966,idle
7983,idle
8000,idle
8016,idle
8033,idle
8050,idle
8066,idle
8083,idle
8100,idle
8116,idle
8133,idle
8150,idle
8166,idle
8183,idle
8200,idle
8216,idle
8233,idle
8250,idle
8266,idle
8283,idle
8300,idle
8316,idle
8333,idle
8350,idle
8366,idle
8383,idle
8400,idle
8416,idle
8433,idle
8450,idle
8466,idle
8483,idle
8500,idle
8516,idle
8533,idle
8550,idle
8566,idle
8583,idle
8600,idle
8616,idle
8633,idle
8650,idle
8666,idle
8683,idle
8700,idle
8716,idle
8733,idle
8750,idle
8766,idle
8783,idle
8800,idle
8816,idle
8833,idle
8850,idle
8866,rotate_clockwise
8883,rotate_clockwise
8900,rotate_clockwise
8916,rotate_clockwise
8933,rotate_clockwise
8950,rotate_clockwise
8966,rotate_clockwise
8983,rotate_clockwise
9000,rotate_clockwise
9016,rotate_clockwise
9033,rotate_clockwise
9050,rotate_clockwise
9066,rotate_clockwise
9083,rotate_clockwise
9100,rotate_clockwise
9116,rotate_clockwise
9133,rotate_clockwise
9150,rotate_clockwise
9166,rotate_clockwise
9183,rotate_clockwise
9200,rotate_clockwise
9216,rotate_clockwise
9233,rotate_clockwise
9250,rotate_clockwise
9266,rotate_clockwise
9283,rotate_clockwise
9300,rotate_clockwise
9316,rotate_clockwise
9333,rotate_clockwise
9350,rotate_clockwise
9366,rotate_clockwise
9383,rotate_clockwise
9400,rotate_clockwise
9416,rotate_clockwise
9433,rotate_clockwise
9450,rotate_clockwise
9466,rotate_clockwise
9483,rotate_clockwise
9500,rotate_clockwise
9516,rotate_clockwise
9533,rotate_clockwise
9550,rotate_clockwise
9566,rotate_clockwise
9583,rotate_clockwise
9600,rotate_clockwise
9616,rotate_clockwise
9633,rotate_clockwise
9650,rotate_clockwise
9666,rotate_clockwise
9683,rotate_clockwise
9700,rotate_clockwise
9716,rotate_clockwise
9733,rotate_clockwise
9750,rotate_clockwise
9766,rotate_clockwise
9783,rotate_clockwise
9800,rotate_clockwise
9816,rotate_clockwise
9833,rotate_clockwise
9850,rotate_clockwise
9866,rotate_clockwise
9883,rotate_clockwise
9900,rotate_clockwise
9916,rotate_clockwise
9933,rotate_clockwise
9950,rotate_clockwise
9966,rotate_clockwise
9983,rotate_clockwise
10000,rotate_clockwise
10016,rotate_clockwise
10033,rotate_clockwise
10050,rotate_clockwise
10066,rotate_clockwise
10083,rotate_clockwise
10100,rotate_clockwise
10116,rotate_clockwise
10133,rotate_clockwise
10150,rotate_clockwise
10166,rotate_clockwise
10183,idle
10200,idle
10216,idle
10233,idle
10250,idle
10266,idle
10283,idle
10300,idle
10316,idle
10333,idle
10350,idle
10366,idle
10383,idle
10400,idle
10416,idle
10433,idle
10450,idle
10466,idle
10483,idle
10500,idle
10516,idle
10533,idle
10550,idle
10566,idle
10583,idle
10600,idle
10616,idle
10633,idle
10650,idle
10666,idle
10683,idle
10700,idle
10716,idle
10733,idle
10750,idle
10766,idle
10783,idle
10800,idle
10816,idle
10833,idle
10850,idle
10866,idle
10883,idle
10900,idle
10916,idle
10933,idle
10950,idle
10966,idle
10983,idle
11000,idle
11016,idle
11033,idle
11050,idle
11066,idle
11083,idle
11100,idle
11116,idle
11133,idle
11150,idle
11166,idle
11183,idle
11200,idle
11216,idle
11233,idle
11250,idle
11266,idle
11283,idle
11300,idle
11316,idle
11333,idle
11350,idle
11366,idle
11383,idle
11400,idle
11416,idle
11433,idle
11450,idle
11466,idle
11483,idle
11500,idle
11516,idle
11533,idle
11550,idle
11566,idle
11583,idle
11600,idle
11616,idle
11633,idle
11650,idle
11666,idle
11683,idle
11700,idle
11716,idle
11733,idle
11750,idle
11766,idle
11783,idle
11800,idle
11816,idle
11833,idle
11850,idle
11866,idle
11883,idle
11900,idle
11916,idle
11933,idle
11950,idle
11966,idle
11983,idle
12000,idle
12016,idle
12033,idle
12050,idle
12066,idle
12083,idle
12100,idle
12116,idle
12133,idle
12150,idle
12166,idle
12183,idle
12200,idle
12216,idle
12233,idle
12250,idle
12266,idle
12283,idle
12300,idle
12316,idle
12333,idle
12350,idle
12366,idle
12383,idle
12400,idle
12416,idle
12433,idle
12450,idle
12466,idle
12483,idle
12500,idle
12516,idle
12533,idle
12550,idle
12566,idle
12583,idle
12600,idle
12616,idle
12633,idle
12650,idle
12666,idle
12683,idle
12700,idle
12716,idle
12733,idle
12750,idle
12766,idle
12783,idle
12800,idle
12816,idle
12833,idle
12850,idle
12866,idle
12883,idle
12900,idle
12916,idle
12933,idle
12950,idle
12966,idle
12983,idle
13000,idle
13016,idle
13033,idle
13050,idle
13066,idle
13083,idle
13100,idle
13116,idle
13133,idle
13150,idle
13166,idle
13183,idle
13200,rotate_clockwise
13216,rotate_clockwise
13233,rotate_clockwise
13250,rotate_clockwise
13266,rotate_clockwise
13283,rotate_clockwise
13300,rotate_clockwise
13316,rotate_clockwise
13333,rotate_clockwise
13350,rotate_clockwise
13366,rotate_clockwise
13383,rotate_clockwise
13400,rotate_clockwise
13416,rotate_clockwise
13433,rotate_clockwise
13450,rotate_clockwise
13466,rotate_clockwise
13483,rotate_clockwise
13500,rotate_clockwise
13516,rotate_clockwise
13533,rotate_clockwise
13550,rotate_clockwise
13566,rotate_clockwise
13583,rotate_clockwise
13600,rotate_clockwise
13616,rotate_clockwise
13633,rotate_clockwise
13650,rotate_clockwise
13666,rotate_clockwise
13683,rotate_clockwise
13700,rotate_clockwise
13716,rotate_clockwise
13733,rotate_clockwise
13750,rotate_clockwise
13766,rotate_clockwise
13783,rotate_clockwise
13800,rotate_clockwise
13816,rotate_clockwise
13833,rotate_clockwise
13850,rotate_clockwise
13866,rotate_clockwise
13883,rotate_clockwise
13900,rotate_clockwise
13916,rotate_clockwise
13933,rotate_clockwise
13950,rotate_clockwise
13966,rotate_clockwise
13983,rotate_clockwise
14000,rotate_clockwise
14016,rotate_clockwise
14033,rotate_clockwise
14050,rotate_clockwise
14066,rotate_clockwise
14083,rotate_clockwise
14100,rotate_clockwise
14116,rotate_clockwise
14133,rotate_clockwise
14150,rotate_clockwise
14166,rotate_clockwise
14183,rotate_clockwise
14200,rotate_clockwise
14216,rotate_clockwise
14233,rotate_clockwise
14250,rotate_clockwise
14266,rotate_clockwise
14283,rotate_clockwise
14300,rotate_clockwise
14316,rotate_clockwise
14333,rotate_clockwise
14350,rotate_clockwise
14366,rotate_clockwise
14383,rotate_clockwise
14400,rotate_clockwise
14416,rotate_clockwise
14433,rotate_clockwise
14450,rotate_clockwise
14466,idle
14483,idle
14500,idle
14516,idle
14533,idle
14550,idle
14566,idle
14583,idle
14600,idle
14616,idle
14633,idle
14650,idle
14666,idle
14683,idle
14700,idle
14716,idle
14733,idle
14750,idle
14766,idle
14783,idle
14800,idle
14816,idle
14833,idle
14850,idle
14866,idle
14883,idle
14900,idle
14916,idle
14933,idle
14950,idle
14966,idle
14983,idle
15000,idle
15016,idle
15033,idle
15050,idle
15066,idle
15083,idle
15100,idle
15116,idle
15133,idle
15150,idle
15166,idle
15183,idle
15200,idle
15216,idle
15233,idle
15250,idle
15266,idle
15283,idle
15300,idle
15316,idle
15333,idle
15350,idle
15366,idle
15383,idle
15400,idle
15416,idle
15433,idle
15450,idle
15466,idle
15483,idle
15500,idle
15516,idle
15533,idle
15550,idle
15566,idle
15583,idle
15600,idle
15616,idle
15633,idle
15650,idle
15666,idle
15683,idle
15700,idle
15716,idle
15733,idle
15750,idle
15766,idle
15783,idle
15800,idle
15816,idle
15833,idle
15850,idle
15866,idle
15883,idle
15900,idle
15916,idle
15933,idle
15950,idle
15966,idle
15983,idle
16000,idle
16016,idle
16033,idle
16050,idle
16066,idle
16083,idle
16100,idle
16116,idle
16133,idle
16150,idle
16166,idle
16183,idle
16200,idle
16216,idle
16233,idle
16250,idle
16266,idle
16283,idle
16300,idle
16316,idle
16333,idle
16350,idle
16366,idle
16383,idle
16400,idle
16416,idle
16433,idle
16450,idle
16466,idle
16483,idle
16500,idle
16516,idle
16533,idle
16550,idle
16566,idle
16583,idle
16600,idle
16616,idle
16633,idle
16650,idle
16666,idle
16683,idle
16700,idle
16716,idle
16733,idle
16750,idle
16766,idle
16783,idle
16800,idle
16816,idle
16833,idle
16850,idle
16866,idle
16883,idle
16900,idle
16916,idle
16933,idle
16950,idle
16966,idle
16983,idle
17000,idle
17016,idle
17033,idle
17050,idle
17066,idle
17083,idle
17100,idle
17116,idle
17133,idle
17150,idle
17166,idle
17183,idle
17200,idle
17216,idle
17233,idle
17250,idle
17266,idle
17283,idle
17300,idle
17316,idle
17333,idle
17350,idle
17366,idle
17383,rotate_clockwise
17400,rotate_clockwise
17416,rotate_clockwise
17433,rotate_clockwise
17450,rotate_clockwise
17466,rotate_clockwise
17483,rotate_clockwise
17500,rotate_clockwise
17516,rotate_clockwise
17533,rotate_clockwise
17550,rotate_clockwise
17566,rotate_clockwise
17583,rotate_clockwise
17600,rotate_clockwise
17616,rotate_clockwise
17633,rotate_clockwise
17650,rotate_clockwise
17666,rotate_clockwise
17683,rotate_clockwise
17700,rotate_clockwise
17716,rotate_clockwise
17733,rotate_clockwise
17750,rotate_clockwise
17766,rotate_clockwise
17783,rotate_clockwise
17800,rotate_clockwise
17816,rotate_clockwise
17833,rotate_clockwise
17850,rotate_clockwise
17866,rotate_clockwise
17883,rotate_clockwise
17900,rotate_clockwise
17916,rotate_clockwise
17933,rotate_clockwise
17950,rotate_clockwise
17966,rotate_clockwise
17983,rotate_clockwise
18000,rotate_clockwise
18016,rotate_clockwise
18033,rotate_clockwise
18050,rotate_clockwise
18066,rotate_clockwise
18083,rotate_clockwise
18100,rotate_clockwise
18116,rotate_clockwise
18133,rotate_clockwise
18150,rotate_clockwise
18166,rotate_clockwise
18183,rotate_clockwise
18200,rotate_clockwise
18216,rotate_clockwise
18233,rotate_clockwise
18250,rotate_clockwise
18266,rotate_clockwise
18283,rotate_clockwise
18300,rotate_clockwise
18316,rotate_clockwise
18333,rotate_clockwise
18350,rotate_clockwise
18366,rotate_clockwise
18383,rotate_clockwise
18400,rotate_clockwise
18416,rotate_clockwise
18433,rotate_clockwise
18450,rotate_clockwise
18466,rotate_clockwise
18483,rotate_clockwise
18500,rotate_clockwise
18516,rotate_clockwise
18533,rotate_clockwise
18550,rotate_clockwise
18566,rotate_clockwise
18583,rotate_clockwise
18600,rotate_clockwise
18616,rotate_clockwise
18633,rotate_clockwise
18650,idle
18666,idle
18683,idle
18700,idle
18716,idle
18733,idle
18750,idle
18766,idle
18783,idle
18800,idle
18816,idle
18833,idle
18850,idle
18866,idle
18883,idle
18900,idle
18916,idle
18933,idle
18950,idle
18966,idle
18983,idle
19000,idle
19016,idle
19033,idle
19050,idle
19066,idle
19083,idle
19100,idle
19116,idle
19133,idle
19150,idle
19166,idle
19183,idle
19200,idle
19216,idle
19233,idle
19250,idle
19266,idle
19283,idle
19300,idle
19316,idle
19333,idle
19350,idle
19366,idle
19383,idle
19400,idle
19416,idle
19433,idle
19450,idle
19466,idle
19483,idle
19500,idle
19516,idle
19533,idle
19550,idle
19566,idle
19583,idle
19600,idle
19616,idle
19633,idle
19650,idle
19666,idle
19683,idle
19700,idle
19716,idle
19733,idle
19750,idle
19766,idle
19783,idle
19800,idle
19816,idle
19833,idle
19850,idle
19866,idle
19883,idle
19900,idle
19916,idle
19933,idle
19950,idle
19966,idle
19983,idle
20000,idle
20016,idle
20033,idle
20050,idle
20066,idle
20083,idle
20100,idle
20116,idle
20133,idle
20150,idle
20166,idle
20183,idle
20200,idle
20216,idle
20233,idle
20250,idle
20266,idle
20283,idle
20300,idle
20316,idle
20333,idle
20350,idle
20366,idle
20383,idle
20400,idle
20416,idle
20433,idle
20450,idle
20466,idle
20483,idle
20500,idle
20516,idle
20533,idle
20550,idle
20566,idle
20583,idle
20600,idle
20616,idle
20633,idle
20650,idle
20666,idle
20683,idle
20700,idle
20716,idle
20733,idle
20750,idle
20766,idle
20783,idle
20800,idle
