time,ground_truth
7366,swipe_down
7383,swipe_down
7400,swipe_down
7416,swipe_down
7433,swipe_down
7450,swipe_down
7466,swipe_down
7483,swipe_down
7500,swipe_down
7516,swipe_down
7533,swipe_down
7550,swipe_down
7566,swipe_down
7583,swipe_down
7600,swipe_down
7616,swipe_down
7633,swipe_down
7650,swipe_down
7666,swipe_down
7683,swipe_down
7700,swipe_down
7716,swipe_down
7733,swipe_down
7750,swipe_down
7766,swipe_down
7783,swipe_down
7800,swipe_down
7816,swipe_down
7833,swipe_down
7850,swipe_down
7866,swipe_down
7883,idle
7900,idle
7916,idle
7933,idle
7950,idle
7966,idle
7983,idle
8000,idle
8016,idle
8033,idle
8050,idle
8066,idle
8083,idle
8100,idle
8116,idle
8133,idle
8150,idle
8166,idle
8183,idle
8200,idle
8216,idle
8233,idle
8250,idle
8266,idle
8283,idle
8300,idle
8316,idle
8333,idle
8350,idle
8366,idle
8383,idle
8400,idle
8416,idle
8433,idle
8450,idle
8466,idle
8483,idle
8500,idle
8516,idle
8533,idle
8550,idle
8566,idle
8583,idle
8600,idle
8616,idle
8633,idle
8650,idle
8666,idle
8683,idle
8700,idle
8716,idle
8733,idle
8750,idle
8766,idle
8783,idle
8800,idle
8816,idle
8833,idle
8850,idle
8866,idle
8883,idle
8900,idle
8916,idle
8933,idle
8950,idle
8966,idle
8983,idle
9000,idle
9016,idle
9033,idle
9050,idle
9066,idle
9083,idle
9100,idle
9116,idle
9133,idle
9150,idle
9166,idle
9183,idle
9200,idle
9216,idle
9233,idle
9250,idle
9266,idle
9283,idle
9300,idle
9316,idle
9333,idle
9350,idle
9366,idle
9383,idle
9400,idle
9416,idle
9433,idle
9450,idle
9466,idle
9483,idle
9500,idle
9516,idle
9533,idle
9550,idle
9566,idle
9583,idle
9600,idle
9616,idle
9633,idle
9650,idle
9666,idle
9683,idle
9700,idle
9716,idle
9733,idle
9750,idle
9766,idle
9783,idle
9800,idle
9816,idle
9833,idle
9850,idle
9866,idle
9883,idle
9900,idle
9916,idle
9933,idle
9950,idle
9966,idle
9983,idle
10000,idle
10016,idle
10033,idle
10050,idle
10066,idle
10083,idle
10100,idle
10116,idle
10133,idle
10150,idle
10166,idle
10183,idle
10200,idle
10216,idle
10233,idle
10250,idle
10266,idle
10283,idle
10300,idle
10316,idle
10333,idle
10350,idle
10366,idle
10383,idle
10400,idle
10416,idle
10433,idle
10450,swipe_down
10466,swipe_down
10483,swipe_down
10500,swipe_down
10516,swipe_down
10533,swipe_down
10550,swipe_down
10566,swipe_down
10583,swipe_down
10600,swipe_down
10616,swipe_down
10633,swipe_down
10650,swipe_down
10666,swipe_down
10683,swipe_down
10700,swipe_down
10716,swipe_down
10733,swipe_down
10750,swipe_down
10766,swipe_down
10783,swipe_down
10800,swipe_down
10816,swipe_down
10833,swipe_down
10850,swipe_down
10866,swipe_down
10883,swipe_down
10900,swipe_down
10916,swipe_down
10933,swipe_down
10950,swipe_down
10966,swipe_down
10983,swipe_down
11000,swipe_down
11016,swipe_down
11033,swipe_down
11050,swipe_down
11066,swipe_down
11083,swipe_down
11100,swipe_down
11116,swipe_down
11133,swipe_down
11150,swipe_down
11166,swipe_down
11183,swipe_down
11200,swipe_down
11216,swipe_down
11233,swipe_down
11250,swipe_down
11266,swipe_down
11283,swipe_down
11300,swipe_down
11316,swipe_down
11333,swipe_down
11350,swipe_down
11366,swipe_down
11383,swipe_down
11400,swipe_down
11416,swipe_down
11433,swipe_down
11450,swipe_down
11466,swipe_down
11483,swipe_down
11500,swipe_down
11516,swipe_down
11533,swipe_down
11550,swipe_down
11566,swipe_down
11583,swipe_down
11600,swipe_down
11616,swipe_down
11633,swipe_down
11650,swipe_down
11666,swipe_down
11683,swipe_down
11700,swipe_down
11716,swipe_down
11733,idle
11750,idle
11766,idle
11783,idle
11800,idle
11816,idle
11833,idle
11850,idle
11866,idle
11883,idle
11900,idle
11916,idle
11933,idle
11950,idle
11966,idle
11983,idle
12000,idle
12016,idle
12033,idle
12050,idle
12066,idle
12083,idle
12100,idle
12116,idle
12133,idle
12150,idle
12166,idle
12183,idle
12200,idle
12216,idle
12233,idle
12250,idle
12266,idle
12283,idle
12300,idle
12316,idle
12333,idle
12350,idle
12366,idle
12383,idle
12400,idle
12416,idle
12433,idle
12450,idle
12466,idle
12483,idle
12500,idle
12516,idle
12533,idle
12550,idle
12566,idle
12583,idle
12600,idle
12616,idle
12633,idle
12650,idle
12666,idle
12683,idle
12700,idle
12716,idle
12733,idle
12750,idle
12766,idle
12783,idle
12800,idle
12816,idle
12833,idle
12850,idle
12866,idle
12883,idle
12900,idle
12916,idle
12933,idle
12950,idle
12966,idle
12983,idle
13000,idle
13016,idle
13033,idle
13050,idle
13066,idle
13083,idle
13100,idle
13116,idle
13133,idle
13150,idle
13166,idle
13183,idle
13200,idle
13216,idle
13233,idle
13250,idle
13266,idle
13283,idle
13300,idle
13316,idle
13333,idle
13350,idle
13366,idle
13383,idle
13400,idle
13416,idle
13433,idle
13450,idle
13466,idle
13483,idle
13500,idle
13516,idle
13533,idle
13550,idle
13566,idle
13583,idle
13600,idle
13616,idle
13633,idle
13650,idle
13666,idle
13683,idle
13700,idle
13716,idle
13733,idle
13750,idle
13766,idle
13783,idle
13800,idle
13816,idle
13833,idle
13850,idle
13866,idle
13883,idle
13900,idle
13916,idle
13933,idle
13950,idle
13966,idle
13983,idle
14000,idle
14016,idle
14033,idle
14050,idle
14066,idle
14083,idle
14100,idle
14116,idle
14133,idle
14150,idle
14166,idle
14183,idle
14200,idle
14216,idle
14233,idle
14250,idle
14266,idle
14283,idle
14300,idle
14316,idle
14333,idle
14350,idle
14366,idle
14383,idle
14400,idle
14416,idle
14433,idle
14450,idle
14466,idle
14483,idle
14500,idle
14516,idle
14533,idle
14550,idle
14566,idle
14583,idle
14600,idle
14616,idle
14633,idle
14650,idle
14666,idle
14683,idle
14700,idle
14716,idle
14733,idle
14750,idle
14766,idle
14783,idle
14800,idle
14816,idle
14833,idle
14850,idle
14866,idle
14883,idle
14900,idle
14916,idle
14933,idle
14950,idle
14966,idle
14983,idle
15000,idle
15016,idle
15033,idle
15050,idle
15066,idle
15083,idle
15100,idle
15116,idle
15133,idle
15150,swipe_down
15166,swipe_down
15183,swipe_down
15200,swipe_down
15216,swipe_down
15233,swipe_down
15250,swipe_down
15266,swipe_down
15283,swipe_down
15300,swipe_down
15316,swipe_down
15333,swipe_down
15350,swipe_down
15366,swipe_down
15383,swipe_down
15400,swipe_down
15416,swipe_down
15433,swipe_down
15450,swipe_down
15466,swipe_down
15483,swipe_down
15500,swipe_down
15516,swipe_down
15533,swipe_down
15550,swipe_down
15566,swipe_down
15583,swipe_down
15600,swipe_down
15616,swipe_down
15633,swipe_down
15650,swipe_down
15666,swipe_down
15683,swipe_down
15700,swipe_down
15716,swipe_down
15733,swipe_down
15750,swipe_down
15766,swipe_down
15783,swipe_down
15800,swipe_down
15816,swipe_down
15833,swipe_down
15850,swipe_down
15866,swipe_down
15883,swipe_down
15900,swipe_down
15916,swipe_down
15933,swipe_down
15950,swipe_down
15966,swipe_down
15983,swipe_down
16000,swipe_down
16016,swipe_down
16033,swipe_down
16050,swipe_down
16066,swipe_down
16083,swipe_down
16100,swipe_down
16116,swipe_down
16133,swipe_down
16150,swipe_down
16166,swipe_down
16183,swipe_down
16200,swipe_down
16216,swipe_down
16233,swipe_down
16250,swipe_down
16266,swipe_down
16283,swipe_down
16300,swipe_down
16316,swipe_down
16333,swipe_down
16350,swipe_down
16366,swipe_down
16383,swipe_down
16400,swipe_down
16416,swipe_down
16433,swipe_down
16450,swipe_down
16466,swipe_down
16483,swipe_down
16500,swipe_down
16516,swipe_down
16533,swipe_down
16550,swipe_down
16566,swipe_down
16583,swipe_down
16600,swipe_down
16616,swipe_down
16633,swipe_down
16650,swipe_down
16666,swipe_down
16683,swipe_down
16700,swipe_down
16716,swipe_down
16733,swipe_down
16750,swipe_down
16766,swipe_down
16783,swipe_down
16800,swipe_down
16816,idle
16833,idle
16850,idle
16866,idle
16883,idle
16900,idle
16916,idle
16933,idle
16950,idle
16966,idle
16983,idle
17000,idle
17016,idle
17033,idle
17050,idle
17066,idle
17083,idle
17100,idle
17116,idle
17133,idle
17150,idle
17166,idle
17183,idle
17200,idle
17216,idle
17233,idle
17250,idle
17266,idle
17283,idle
17300,idle
17316,idle
17333,idle
17350,idle
17366,idle
17383,idle
17400,idle
17416,idle
17433,idle
17450,idle
17466,idle
17483,idle
17500,idle
17516,idle
17533,idle
17550,idle
17566,idle
17583,idle
17600,idle
17616,idle
17633,idle
17650,idle
17666,idle
17683,idle
17700,idle
17716,idle
17733,idle
17750,idle
17766,idle
17783,idle
17800,idle
17816,idle
17833,idle
17850,idle
17866,idle
17883,idle
17900,idle
17916,idle
17933,idle
17950,idle
17966,idle
17983,idle
18000,idle
18016,idle
18033,idle
18050,idle
18066,idle
18083,idle
18100,idle
18116,idle
18133,idle
18150,idle
18166,idle
18183,idle
18200,idle
18216,idle
18233,idle
18250,idle
18266,idle
18283,idle
18300,idle
18316,idle
18333,idle
18350,idle
18366,idle
18383,idle
18400,idle
18416,idle
18433,idle
18450,idle
18466,idle
18483,idle
18500,idle
18516,idle
18533,idle
18550,idle
18566,idle
18583,idle
18600,idle
18616,idle
18633,idle
18650,idle
18666,idle
18683,idle
18700,idle
18716,idle
18733,idle
18750,idle
18766,idle
18783,idle
18800,idle
18816,idle
18833,idle
18850,idle
18866,idle
18883,idle
18900,idle
18916,idle
18933,idle
18950,idle
18966,idle
18983,idle
19000,idle
19016,idle
19033,idle
19050,idle
19066,idle
19083,idle
19100,idle
19116,idle
19133,idle
19150,idle
19166,idle
19183,idle
19200,idle
19216,idle
19233,idle
19250,idle
19266,idle
19283,idle
19300,idle
19316,idle
19333,idle
19350,idle
19366,idle
19383,idle
19400,idle
19416,idle
19433,idle
19450,idle
19466,idle
19483,idle
19500,idle
19516,idle
19533,idle
19550,idle
19566,idle
19583,idle
19600,swipe_down
19616,swipe_down
19633,swipe_down
19650,swipe_down
19666,swipe_down
19683,swipe_down
19700,swipe_down
19716,swipe_down
19733,swipe_down
19750,swipe_down
19766,swipe_down
19783,swipe_down
19800,swipe_down
19816,swipe_down
19833,swipe_down
19850,swipe_down
19866,swipe_down
19883,swipe_down
19900,swipe_down
19916,swipe_down
19933,swipe_down
19950,swipe_down
19966,swipe_down
19983,swipe_down
20000,swipe_down
20016,swipe_down
20033,swipe_down
20050,swipe_down
20066,swipe_down
20083,swipe_down
20100,swipe_down
20116,swipe_down
20133,swipe_down
20150,swipe_down
20166,swipe_down
20183,swipe_down
20200,swipe_down
20216,swipe_down
20233,swipe_down
20250,swipe_down
20266,swipe_down
20283,swipe_down
20300,swipe_down
20316,swipe_down
20333,swipe_down
20350,swipe_down
20366,swipe_down
20383,swipe_down
20400,swipe_down
20416,swipe_down
20433,swipe_down
20450,swipe_down
20466,swipe_down
20483,swipe_down
20500,swipe_down
20516,swipe_down
20533,swipe_down
20550,swipe_down
20566,swipe_down
20583,swipe_down
20600,swipe_down
20616,swipe_down
20633,swipe_down
20650,swipe_down
20666,idle
20683,idle
20700,idle
20716,idle
20733,idle
20750,idle
20766,idle
20783,idle
20800,idle
20816,idle
20833,idle
20850,idle
20866,idle
20883,idle
20900,idle
20916,idle
20933,idle
20950,idle
20966,idle
20983,idle
21000,idle
21016,idle
21033,idle
21050,idle
21066,idle
21083,idle
21100,idle
21116,idle
21133,idle
21150,idle
21166,idle
21183,idle
21200,idle
21216,idle
21233,idle
21250,idle
21266,idle
21283,idle
21300,idle
21316,idle
21333,idle
21350,idle
21366,idle
21383,idle
21400,idle
21416,idle
21433,idle
21450,idle
21466,idle
21483,idle
21500,idle
21516,idle
21533,idle
21550,idle
21566,idle
21583,idle
21600,idle
21616,idle
21633,idle
21650,idle
21666,idle
21683,idle
21700,idle
21716,idle
21733,idle
21750,idle
21766,idle
21783,idle
21800,idle
21816,idle
21833,idle
21850,idle
21866,idle
21883,idle
21900,idle
21916,idle
21933,idle
21950,idle
21966,idle
21983,idle
22000,idle
22016,idle
22033,idle
22050,idle
22066,idle
22083,idle
22100,idle
22116,idle
22133,idle
22150,idle
22166,idle
22183,idle
22200,idle
22216,idle
22233,idle
22250,idle
22266,idle
22283,idle
22300,idle
22316,idle
22333,idle
22350,idle
22366,idle
22383,idle
22400,idle
22416,idle
22433,idle
22450,idle
22466,idle
22483,idle
22500,idle
22516,idle
22533,idle
22550,idle
22566,idle
22583,idle
22600,idle
22616,idle
22633,idle
22650,idle
22666,idle
22683,idle
22700,idle
22716,idle
22733,idle
22750,idle
22766,idle
22783,idle
22800,idle
22816,idle
22833,idle
22850,swipe_down
22866,swipe_down
22883,swipe_down
22900,swipe_down
22916,swipe_down
22933,swipe_down
22950,swipe_down
22966,swipe_down
22983,swipe_down
23000,swipe_down
23016,swipe_down
23033,swipe_down
23050,swipe_down
23066,swipe_down
23083,swipe_down
23100,swipe_down
23116,swipe_down
23133,swipe_down
23150,swipe_down
23166,swipe_down
23183,swipe_down
23200,swipe_down
23216,swipe_down
23233,swipe_down
23250,swipe_down
23266,swipe_down
23283,swipe_down
23300,swipe_down
23316,swipe_down
23333,swipe_down
23350,swipe_down
23366,swipe_down
23383,swipe_down
23400,swipe_down
23416,swipe_down
23433,swipe_down
23450,swipe_down
23466,swipe_down
23483,swipe_down
23500,swipe_down
23516,swipe_down
23533,swipe_down
23550,swipe_down
23566,swipe_down
23583,swipe_down
23600,swipe_down
23616,swipe_down
23633,swipe_down
23650,swipe_down
23666,swipe_down
23683,swipe_down
23700,swipe_down
23716,swipe_down
23733,swipe_down
23750,swipe_down
23766,swipe_down
23783,swipe_down
23800,swipe_down
23816,swipe_down
23833,idle
23850,idle
23866,idle
23883,idle
23900,idle
23916,idle
23933,idle
23950,idle
23966,idle
23983,idle
24000,idle
24016,idle
24033,idle
24050,idle
24066,idle
24083,idle
24100,idle
24116,idle
24133,idle
24150,idle
24166,idle
24183,idle
24200,idle
24216,idle
24233,idle
24250,idle
24266,idle
24283,idle
24300,idle
24316,idle
24333,idle
24350,idle
24366,idle
24383,idle
24400,idle
24416,idle
24433,idle
24450,idle
24466,idle
24483,idle
24500,idle
24516,idle
24533,idle
24550,idle
24566,idle
24583,idle
24600,idle
24616,idle
24633,idle
24650,idle
24666,idle
24683,idle
24700,idle
24716,idle
24733,idle
24750,idle
24766,idle
24783,idle
24800,idle
24816,idle
24833,idle
24850,idle
24866,idle
24883,idle
24900,idle
24916,idle
24933,idle
24950,idle
24966,idle
24983,idle
25000,idle
25016,idle
25033,idle
25050,idle
25066,idle
25083,idle
25100,idle
25116,idle
25133,idle
25150,idle
25166,idle
25183,idle
25200,idle
25216,idle
25233,idle
25250,idle
25266,idle
25283,idle
25300,idle
25316,idle
25333,idle
25350,idle
25366,idle
25383,idle
25400,idle
25416,idle
25433,idle
25450,idle
25466,idle
25483,idle
25500,idle
25516,idle
25533,idle
25550,idle
25566,idle
25583,idle
25600,idle
25616,idle
25633,idle
25650,idle
25666,idle
25683,idle
25700,idle
25716,idle
25733,idle
25750,idle
25766,idle
25783,idle
25800,idle
25816,idle
25833,idle
25850,idle
25866,idle
25883,idle
25900,idle
25916,idle
25933,idle
25950,idle
25966,idle
25983,idle
26000,idle
26016,idle
26033,idle
26050,idle
26066,idle
26083,idle
26100,idle
26116,idle
26133,idle
26150,idle
26166,idle
26183,idle
26200,idle
26216,idle
26233,idle
26250,idle
26266,idle
26283,idle
26300,idle
26316,idle
26333,idle
26350,idle
26366,idle
26383,idle
26400,idle
26416,idle
26433,idle
26450,idle
26466,idle
26483,idle
26500,idle
26516,idle
26533,idle
26550,idle
26566,idle
26583,idle
26600,idle
26616,idle
26633,idle
26650,idle
26666,idle
26683,idle
26700,idle
26716,idle
26733,idle
26750,idle
26766,idle
26783,idle
26800,idle
26816,idle
26833,idle
26850,idle
26866,idle
26883,idle
26900,idle
26916,idle
26933,idle
26950,idle
26966,idle
26983,idle
27000,idle
27016,idle
27033,idle
27050,idle
27066,idle
27083,idle
27100,idle
27116,idle
27133,idle
27150,idle
27166,idle
27183,idle
27200,idle
27216,idle
27233,idle
27250,idle
27266,idle
27283,idle
27300,idle
27316,idle
27333,idle
27350,idle
27366,idle
27383,idle
27400,idle
27416,idle
27433,idle
27450,idle
27466,idle
27483,idle
27500,swipe_down
27516,swipe_down
27533,swipe_down
27550,swipe_down
27566,swipe_down
27583,swipe_down
27600,swipe_down
27616,swipe_down
27633,swipe_down
27650,swipe_down
27666,swipe_down
27683,swipe_down
27700,swipe_down
27716,swipe_down
27733,swipe_down
27750,swipe_down
27766,swipe_down
27783,swipe_down
27800,swipe_down
27816,swipe_down
27833,swipe_down
27850,swipe_down
27866,swipe_down
27883,swipe_down
27900,swipe_down
27916,swipe_down
27933,swipe_down
27950,swipe_down
27966,swipe_down
27983,swipe_down
28000,swipe_down
28016,swipe_down
28033,swipe_down
28050,swipe_down
28066,swipe_down
28083,swipe_down
28100,swipe_down
28116,swipe_down
28133,swipe_down
28150,swipe_down
28166,swipe_down
28183,swipe_down
28200,swipe_down
28216,swipe_down
28233,swipe_down
28250,swipe_down
28266,swipe_down
28283,swipe_down
28300,swipe_down
28316,swipe_down
28333,swipe_down
28350,swipe_down
28366,swipe_down
28383,swipe_down
28400,swipe_down
28416,swipe_down
28433,swipe_down
28450,swipe_down
28466,swipe_down
28483,swipe_down
28500,swipe_down
28516,swipe_down
28533,swipe_down
28550,swipe_down
28566,swipe_down
28583,swipe_down
28600,swipe_down
28616,swipe_down
28633,swipe_down
28650,swipe_down
28666,swipe_down
28683,swipe_down
28700,swipe_down
28716,swipe_down
28733,swipe_down
28750,swipe_down
28766,swipe_down
28783,swipe_down
28800,swipe_down
28816,swipe_down
28833,swipe_down
28850,swipe_down
28866,idle
28883,idle
28900,idle
28916,idle
28933,idle
28950,idle
28966,idle
28983,idle
29000,idle
29016,idle
29033,idle
29050,idle
29066,idle
29083,idle
29100,idle
29116,idle
29133,idle
29150,idle
29166,idle
29183,idle
29200,idle
29216,idle
29233,idle
29250,idle
29266,idle
29283,idle
29300,idle
29316,idle
29333,idle
29350,idle
29366,idle
29383,idle
29400,idle
29416,idle
29433,idle
29450,idle
29466,idle
29483,idle
29500,idle
29516,idle
29533,idle
29550,idle
29566,idle
29583,idle
29600,idle
29616,idle
29633,idle
29650,idle
29666,idle
29683,idle
29700,idle
29716,idle
29733,idle
29750,idle
29766,idle
29783,idle
29800,idle
29816,idle
29833,idle
29850,idle
29866,idle
29883,idle
29900,idle
29916,idle
29933,idle
29950,idle
29966,idle
29983,idle
30000,idle
30016,idle
30033,idle
30050,idle
30066,idle
30083,idle
30100,idle
30116,idle
30133,idle
30150,idle
30166,idle
30183,idle
30200,idle
30216,idle
30233,idle
30250,idle
30266,idle
30283,idle
30300,idle
30316,idle
30333,idle
30350,idle
30366,idle
30383,idle
30400,idle
30416,idle
30433,idle
30450,idle
30466,idle
30483,idle
30500,idle
30516,idle
30533,idle
30550,idle
30566,idle
30583,idle
30600,idle
30616,idle
30633,idle
30650,idle
30666,idle
30683,idle
30700,idle
30716,idle
30733,idle
30750,idle
30766,idle
30783,idle
30800,idle
30816,idle
30833,idle
30850,idle
30866,idle
30883,idle
30900,idle
30916,idle
30933,idle
30950,idle
30966,idle
30983,idle
31000,idle
31016,idle
31033,idle
31050,idle
31066,idle
31083,idle
31100,idle
31116,idle
31133,idle
31150,idle
31166,idle
31183,idle
31200,idle
31216,idle
31233,idle
31250,idle
31266,idle
31283,idle
31300,idle
31316,idle
31333,idle
31350,idle
31366,idle
31383,idle
31400,idle
31416,idle
31433,idle
31450,idle
31466,idle
31483,idle
31500,idle
31516,idle
31533,idle
31550,idle
31566,idle
31583,idle
31600,idle
31616,idle
31633,idle
31650,idle
31666,idle
31683,idle
31700,idle
31716,idle
31733,idle
31750,idle
31766,idle
31783,idle
31800,idle
31816,idle
31833,idle
31850,idle
31866,idle
31883,swipe_down
31900,swipe_down
31916,swipe_down
31933,swipe_down
31950,swipe_down
31966,swipe_down
31983,swipe_down
32000,swipe_down
32016,swipe_down
32033,swipe_down
32050,swipe_down
32066,swipe_down
32083,swipe_down
32100,swipe_down
32116,swipe_down
32133,swipe_down
32150,swipe_down
32166,swipe_down
32183,swipe_down
32200,swipe_down
32216,swipe_down
32233,swipe_down
32250,swipe_down
32266,swipe_down
32283,swipe_down
32300,swipe_down
32316,swipe_down
32333,swipe_down
32350,swipe_down
32366,swipe_down
32383,swipe_down
32400,swipe_down
32416,swipe_down
32433,swipe_down
32450,swipe_down
32466,swipe_down
32483,swipe_down
32500,swipe_down
32516,swipe_down
32533,swipe_down
32550,swipe_down
32566,swipe_down
32583,swipe_down
32600,swipe_down
32616,swipe_down
32633,swipe_down
32650,swipe_down
32666,swipe_down
32683,swipe_down
32700,swipe_down
32716,swipe_down
32733,swipe_down
32750,swipe_down
32766,swipe_down
32783,swipe_down
32800,swipe_down
32816,swipe_down
32833,swipe_down
32850,swipe_down
32866,swipe_down
32883,swipe_down
32900,swipe_down
32916,swipe_down
32933,swipe_down
32950,idle
32966,idle
32983,idle
33000,idle
33016,idle
33033,idle
33050,idle
33066,idle
33083,idle
33100,idle
33116,idle
33133,idle
33150,idle
33166,idle
33183,idle
33200,idle
33216,idle
33233,idle
33250,idle
33266,idle
33283,idle
33300,idle
33316,idle
33333,idle
33350,idle
33366,idle
33383,idle
33400,idle
33416,idle
33433,idle
33450,idle
33466,idle
33483,idle
33500,idle
33516,idle
33533,idle
33550,idle
33566,idle
33583,idle
33600,idle
33616,idle
33633,idle
33650,idle
33666,idle
33683,idle
33700,idle
33716,idle
33733,idle
33750,idle
33766,idle
33783,idle
33800,idle
33816,idle
33833,idle
33850,idle
33866,idle
33883,idle
33900,idle
33916,idle
33933,idle
33950,idle
33966,idle
33983,idle
34000,idle
34016,idle
34033,idle
34050,idle
34066,idle
