time,ground_truth
2141,idle
2150,idle
2158,idle
2166,idle
2175,idle
2183,idle
2191,idle
2200,idle
2208,idle
2216,idle
2225,idle
2233,idle
2241,idle
2250,idle
2258,idle
2266,idle
2275,idle
2283,idle
2291,idle
2300,idle
2308,idle
2316,idle
2325,idle
2333,idle
2341,idle
2350,idle
2358,idle
2366,idle
2375,idle
2383,idle
2391,idle
2400,idle
2408,idle
2416,idle
2425,idle
2433,idle
2441,idle
2450,idle
2458,idle
2466,idle
2475,idle
2483,idle
2491,idle
2500,idle
2508,idle
2516,idle
2525,idle
2533,idle
2541,idle
2550,idle
2558,idle
2566,idle
2575,idle
2583,idle
2591,idle
2600,idle
2608,idle
2616,idle
2625,idle
2633,idle
2641,idle
2650,idle
2658,idle
2666,idle
2675,idle
2683,idle
2691,idle
2700,idle
2708,idle
2716,idle
2725,idle
2733,idle
2741,idle
2750,idle
2758,idle
2766,idle
2775,idle
2783,idle
2791,idle
2800,idle
2808,idle
2816,idle
2825,idle
2833,idle
2841,idle
2850,idle
2858,idle
2866,idle
2875,idle
2883,idle
2891,idle
2900,idle
2908,idle
2916,idle
2925,idle
2933,idle
2941,idle
2950,idle
2958,idle
2966,idle
2975,idle
2983,idle
2991,idle
3000,idle
3008,idle
3016,idle
3025,idle
3033,idle
3041,idle
3050,idle
3058,idle
3066,idle
3075,idle
3083,idle
3091,idle
3100,idle
3108,idle
3116,idle
3125,idle
3133,idle
3141,idle
3150,idle
3158,idle
3166,idle
3175,idle
3183,idle
3191,idle
3200,idle
3208,idle
3216,idle
3225,idle
3233,idle
3241,idle
3250,idle
3258,idle
3266,idle
3275,idle
3283,idle
3291,idle
3300,idle
3308,idle
3316,idle
3325,idle
3333,idle
3341,idle
3350,idle
3358,idle
3366,idle
3375,idle
3383,idle
3391,idle
3400,idle
3408,idle
3416,idle
3425,idle
3433,idle
3441,idle
3450,idle
3458,idle
3466,idle
3475,idle
3483,idle
3491,idle
3500,idle
3508,idle
3516,idle
3525,idle
3533,idle
3541,idle
3550,idle
3558,idle
3566,idle
3575,idle
3583,idle
3591,idle
3600,idle
3608,idle
3616,idle
3625,idle
3633,idle
3641,idle
3650,idle
3658,idle
3666,idle
3675,idle
3683,idle
3691,idle
3700,idle
3708,idle
3716,idle
3725,idle
3733,idle
3741,idle
3750,idle
3758,idle
3766,idle
3775,idle
3783,idle
3791,idle
3800,idle
3808,idle
3816,idle
3825,idle
3833,idle
3841,idle
3850,idle
3858,idle
3866,idle
3875,idle
3883,idle
3891,idle
3900,idle
3908,idle
3916,idle
3925,idle
3933,idle
3941,idle
3950,idle
3958,idle
3966,idle
3975,idle
3983,idle
3991,idle
4000,idle
4008,idle
4016,idle
4025,idle
4033,idle
4041,idle
4050,idle
4058,idle
4066,idle
4075,idle
4083,idle
4091,idle
4100,idle
4108,idle
4116,idle
4125,idle
4133,idle
4141,idle
4150,idle
4158,idle
4166,idle
4175,idle
4183,idle
4191,idle
4200,idle
4208,idle
4216,idle
4225,idle
4233,idle
4241,idle
4250,idle
4258,idle
4266,idle
4275,idle
4283,idle
4291,idle
4300,idle
4308,idle
4316,idle
4325,idle
4333,idle
4341,idle
4350,idle
4358,idle
4366,idle
4375,idle
4383,idle
4391,idle
4400,idle
4408,idle
4416,idle
4425,idle
4433,idle
4441,idle
4450,idle
4458,idle
4466,idle
4475,idle
4483,idle
4491,idle
4500,idle
4508,idle
4516,idle
4525,idle
4533,idle
4541,idle
4550,idle
4558,idle
4566,idle
4575,idle
4583,idle
4591,idle
4600,idle
4608,idle
4616,idle
4625,idle
4633,idle
4641,idle
4650,idle
4658,idle
4666,idle
4675,idle
4683,idle
4691,idle
4700,idle
4708,idle
4716,idle
4725,idle
4733,idle
4741,idle
4750,idle
4758,idle
4766,idle
4775,idle
4783,idle
4791,idle
4800,idle
4808,idle
4816,idle
4825,idle
4833,idle
4841,idle
4850,idle
4858,idle
4866,idle
4875,idle
4883,idle
4891,idle
4900,idle
4908,idle
4916,idle
4925,idle
4933,idle
4941,idle
4950,idle
4958,idle
4966,idle
4975,idle
4983,idle
4991,idle
5000,idle
5008,idle
5016,idle
5025,idle
5033,idle
5041,idle
5050,idle
5058,idle
5066,idle
5075,idle
5083,idle
5091,idle
5100,idle
5108,idle
5116,idle
5125,idle
5133,idle
5141,idle
5150,idle
5158,idle
5166,idle
5175,idle
5183,swipe_right
5191,swipe_right
5200,swipe_right
5208,swipe_right
5216,swipe_right
5225,swipe_right
5233,swipe_right
5241,swipe_right
5250,swipe_right
5258,swipe_right
5266,swipe_right
5275,swipe_right
5283,swipe_right
5291,swipe_right
5300,swipe_right
5308,swipe_right
5316,swipe_right
5325,swipe_right
5333,swipe_right
5341,swipe_right
5350,swipe_right
5358,swipe_right
5366,swipe_right
5375,swipe_right
5383,swipe_right
5391,swipe_right
5400,swipe_right
5408,swipe_right
5416,swipe_right
5425,swipe_right
5433,swipe_right
5441,swipe_right
5450,swipe_right
5458,swipe_right
5466,swipe_right
5475,swipe_right
5483,swipe_right
5491,swipe_right
5500,swipe_right
5508,swipe_right
5516,swipe_right
5525,swipe_right
5533,swipe_right
5541,swipe_right
5550,swipe_right
5558,swipe_right
5566,swipe_right
5575,swipe_right
5583,swipe_right
5591,swipe_right
5600,swipe_right
5608,swipe_right
5616,swipe_right
5625,swipe_right
5633,swipe_right
5641,swipe_right
5650,swipe_right
5658,swipe_right
5666,swipe_right
5675,swipe_right
5683,swipe_right
5691,swipe_right
5700,swipe_right
5708,swipe_right
5716,swipe_right
5725,swipe_right
5733,swipe_right
5741,swipe_right
5750,swipe_right
5758,swipe_right
5766,swipe_right
5775,swipe_right
5783,swipe_right
5791,swipe_right
5800,swipe_right
5808,swipe_right
5816,swipe_right
5825,swipe_right
5833,swipe_right
5841,swipe_right
5850,swipe_right
5858,swipe_right
5866,swipe_right
5875,swipe_right
5883,swipe_right
5891,swipe_right
5900,swipe_right
5908,swipe_right
5916,swipe_right
5925,swipe_right
5933,swipe_right
5941,swipe_right
5950,swipe_right
5958,swipe_right
5966,swipe_right
5975,swipe_right
5983,swipe_right
5991,swipe_right
6000,swipe_right
6008,swipe_right
6016,swipe_right
6025,swipe_right
6033,swipe_right
6041,swipe_right
6050,swipe_right
6058,swipe_right
6066,swipe_right
6075,swipe_right
6083,swipe_right
6091,swipe_right
6100,swipe_right
6108,swipe_right
6116,swipe_right
6125,swipe_right
6133,swipe_right
6141,swipe_right
6150,swipe_right
6158,swipe_right
6166,swipe_right
6175,swipe_right
6183,swipe_right
6191,swipe_right
6200,swipe_right
6208,swipe_right
6216,idle
6225,idle
6233,idle
6241,idle
6250,idle
6258,idle
6266,idle
6275,idle
6283,idle
6291,idle
6300,idle
6308,idle
6316,idle
6325,idle
6333,idle
6341,idle
6350,idle
6358,idle
6366,idle
6375,idle
6383,idle
6391,idle
6400,idle
6408,idle
6416,idle
6425,idle
6433,idle
6441,idle
6450,idle
6458,idle
6466,idle
6475,idle
6483,idle
6491,idle
6500,idle
6508,idle
6516,idle
6525,idle
6533,idle
6541,idle
6550,idle
6558,idle
6566,idle
6575,idle
6583,idle
6591,idle
6600,idle
6608,idle
6616,idle
6625,idle
6633,idle
6641,idle
6650,idle
6658,idle
6666,idle
6675,idle
6683,idle
6691,idle
6700,idle
6708,idle
6716,idle
6725,idle
6733,idle
6741,idle
6750,idle
6758,idle
6766,idle
6775,idle
6783,idle
6791,idle
6800,idle
6808,idle
6816,idle
6825,idle
6833,idle
6841,idle
6850,idle
6858,idle
6866,idle
6875,idle
6883,idle
6891,idle
6900,idle
6908,idle
6916,idle
6925,idle
6933,idle
6941,idle
6950,idle
6958,idle
6966,idle
6975,idle
6983,idle
6991,idle
7000,idle
7008,idle
7016,idle
7025,idle
7033,idle
7041,idle
7050,idle
7058,idle
7066,idle
7075,idle
7083,idle
7091,idle
7100,idle
7108,idle
7116,idle
7125,idle
7133,idle
7141,idle
7150,idle
7158,idle
7166,idle
7175,idle
7183,idle
7191,idle
7200,idle
7208,idle
7216,idle
7225,idle
7233,idle
7241,idle
7250,idle
7258,idle
7266,idle
7275,idle
7283,idle
7291,idle
7300,idle
7308,idle
7316,idle
7325,idle
7333,idle
7341,idle
7350,idle
7358,idle
7366,idle
7375,idle
7383,idle
7391,idle
7400,idle
7408,idle
7416,idle
7425,idle
7433,idle
7441,idle
7450,idle
7458,idle
7466,idle
7475,idle
7483,idle
7491,idle
7500,idle
7508,idle
7516,idle
7525,idle
7533,idle
7541,idle
7550,idle
7558,idle
7566,idle
7575,idle
7583,idle
7591,idle
7600,idle
7608,idle
7616,idle
7625,idle
7633,idle
7641,idle
7650,idle
7658,idle
7666,idle
7675,idle
7683,idle
7691,idle
7700,idle
7708,idle
7716,idle
7725,idle
7733,idle
7741,idle
7750,idle
7758,idle
7766,idle
7775,idle
7783,idle
7791,idle
7800,idle
7808,idle
7816,idle
7825,idle
7833,idle
7841,idle
7850,idle
7858,idle
7866,idle
7875,idle
7883,idle
7891,idle
7900,idle
7908,idle
7916,idle
7925,idle
7933,idle
7941,idle
7950,idle
7958,idle
7966,idle
7975,idle
7983,idle
7991,idle
8000,idle
8008,idle
8016,idle
8025,idle
8033,idle
8041,idle
8050,idle
8058,idle
8066,idle
8075,idle
8083,idle
8091,idle
8100,idle
8108,idle
8116,idle
8125,idle
8133,idle
8141,idle
8150,idle
8158,idle
8166,idle
8175,idle
8183,idle
8191,idle
8200,idle
8208,idle
8216,idle
8225,idle
8233,idle
8241,idle
8250,idle
8258,idle
8266,idle
8275,idle
8283,idle
8291,idle
8300,idle
8308,idle
8316,idle
8325,idle
8333,idle
8341,idle
8350,idle
8358,idle
8366,idle
8375,idle
8383,idle
8391,idle
8400,idle
8408,idle
8416,idle
8425,idle
8433,idle
8441,idle
8450,idle
8458,idle
8466,idle
8475,idle
8483,idle
8491,idle
8500,idle
8508,idle
8516,idle
8525,idle
8533,idle
8541,idle
8550,idle
8558,idle
8566,idle
8575,idle
8583,idle
8591,idle
8600,idle
8608,idle
8616,idle
8625,idle
8633,idle
8641,idle
8650,idle
8658,idle
8666,idle
8675,idle
8683,idle
8691,idle
8700,idle
8708,idle
8716,idle
8725,idle
8733,idle
8741,idle
8750,idle
8758,idle
8766,idle
8775,idle
8783,idle
8791,idle
8800,idle
8808,idle
8816,idle
8825,idle
8833,idle
8841,idle
8850,idle
8858,idle
8866,idle
8875,idle
8883,idle
8891,idle
8900,idle
8908,idle
8916,idle
8925,idle
8933,idle
8941,idle
8950,idle
8958,idle
8966,idle
8975,idle
8983,idle
8991,idle
9000,idle
9008,idle
9016,idle
9025,idle
9033,idle
9041,idle
9050,idle
9058,idle
9066,idle
9075,idle
9083,idle
9091,idle
9100,idle
9108,idle
9116,idle
9125,idle
9133,idle
9141,idle
9150,idle
9158,idle
9166,idle
9175,idle
9183,idle
9191,idle
9200,idle
9208,idle
9216,idle
9225,idle
9233,idle
9241,idle
9250,idle
9258,idle
9266,idle
9275,idle
9283,idle
9291,idle
9300,idle
9308,idle
9316,idle
9325,idle
9333,idle
9341,idle
9350,idle
9358,idle
9366,idle
9375,idle
9383,idle
9391,idle
9400,idle
9408,idle
9416,idle
9425,idle
9433,idle
9441,idle
9450,idle
9458,idle
9466,idle
9475,idle
9483,idle
9491,idle
9500,idle
9508,idle
9516,idle
9525,idle
9533,idle
9541,idle
9550,idle
9558,idle
9566,idle
9575,idle
9583,idle
9591,idle
9600,idle
9608,idle
9616,idle
9625,idle
9633,idle
9641,idle
9650,idle
9658,idle
9666,idle
9675,idle
9683,idle
9691,idle
9700,idle
9708,idle
9716,idle
9725,idle
9733,idle
9741,idle
9750,swipe_right
9758,swipe_right
9766,swipe_right
9775,swipe_right
9783,swipe_right
9791,swipe_right
9800,swipe_right
9808,swipe_right
9816,swipe_right
9825,swipe_right
9833,swipe_right
9841,swipe_right
9850,swipe_right
9858,swipe_right
9866,swipe_right
9875,swipe_right
9883,swipe_right
9891,swipe_right
9900,swipe_right
9908,swipe_right
9916,swipe_right
9925,swipe_right
9933,swipe_right
9941,swipe_right
9950,swipe_right
9958,swipe_right
9966,swipe_right
9975,swipe_right
9983,swipe_right
9991,swipe_right
10000,swipe_right
10008,swipe_right
10016,swipe_right
10025,swipe_right
10033,swipe_right
10041,swipe_right
10050,swipe_right
10058,swipe_right
10066,swipe_right
10075,swipe_right
10083,swipe_right
10091,swipe_right
10100,swipe_right
10108,swipe_right
10116,swipe_right
10125,swipe_right
10133,swipe_right
10141,swipe_right
10150,swipe_right
10158,swipe_right
10166,swipe_right
10175,swipe_right
10183,swipe_right
10191,swipe_right
10200,swipe_right
10208,swipe_right
10216,swipe_right
10225,swipe_right
10233,swipe_right
10241,swipe_right
10250,swipe_right
10258,swipe_right
10266,swipe_right
10275,swipe_right
10283,swipe_right
10291,swipe_right
10300,swipe_right
10308,swipe_right
10316,swipe_right
10325,swipe_right
10333,swipe_right
10341,swipe_right
10350,swipe_right
10358,swipe_right
10366,swipe_right
10375,swipe_right
10383,swipe_right
10391,swipe_right
10400,swipe_right
10408,swipe_right
10416,swipe_right
10425,swipe_right
10433,swipe_right
10441,swipe_right
10450,swipe_right
10458,swipe_right
10466,swipe_right
10475,swipe_right
10483,swipe_right
10491,swipe_right
10500,swipe_right
10508,swipe_right
10516,swipe_right
10525,swipe_right
10533,swipe_right
10541,swipe_right
10550,swipe_right
10558,swipe_right
10566,swipe_right
10575,swipe_right
10583,swipe_right
10591,swipe_right
10600,swipe_right
10608,swipe_right
10616,swipe_right
10625,swipe_right
10633,swipe_right
10641,swipe_right
10650,swipe_right
10658,swipe_right
10666,swipe_right
10675,swipe_right
10683,swipe_right
10691,swipe_right
10700,swipe_right
10708,swipe_right
10716,swipe_right
10725,swipe_right
10733,swipe_right
10741,swipe_right
10750,swipe_right
10758,swipe_right
10766,swipe_right
10775,swipe_right
10783,swipe_right
10791,swipe_right
10800,swipe_right
10808,swipe_right
10816,swipe_right
10825,swipe_right
10833,swipe_right
10841,swipe_right
10850,swipe_right
10858,swipe_right
10866,swipe_right
10875,swipe_right
10883,idle
10891,idle
10900,idle
10908,idle
10916,idle
10925,idle
10933,idle
10941,idle
10950,idle
10958,idle
10966,idle
10975,idle
10983,idle
10991,idle
11000,idle
11008,idle
11016,idle
11025,idle
11033,idle
11041,idle
11050,idle
11058,idle
11066,idle
11075,idle
11083,idle
11091,idle
11100,idle
11108,idle
11116,idle
11125,idle
11133,idle
11141,idle
11150,idle
11158,idle
11166,idle
11175,idle
11183,idle
11191,idle
11200,idle
11208,idle
11216,idle
11225,idle
11233,idle
11241,idle
11250,idle
11258,idle
11266,idle
11275,idle
11283,idle
11291,idle
11300,idle
11308,idle
11316,idle
11325,idle
11333,idle
11341,idle
11350,idle
11358,idle
11366,idle
11375,idle
11383,idle
11391,idle
11400,idle
11408,idle
11416,idle
11425,idle
11433,idle
11441,idle
11450,idle
11458,idle
11466,idle
11475,idle
11483,idle
11491,idle
11500,idle
11508,idle
11516,idle
11525,idle
11533,idle
11541,idle
11550,idle
11558,idle
11566,idle
11575,idle
11583,idle
11591,idle
11600,idle
11608,idle
11616,idle
11625,idle
11633,idle
11641,idle
11650,idle
11658,idle
11666,idle
11675,idle
11683,idle
11691,idle
11700,idle
11708,idle
11716,idle
11725,idle
11733,idle
11741,idle
11750,idle
11758,idle
11766,idle
11775,idle
11783,idle
11791,idle
11800,idle
11808,idle
11816,idle
11825,idle
11833,idle
11841,idle
11850,idle
11858,idle
11866,idle
11875,idle
11883,idle
11891,idle
11900,idle
11908,idle
11916,idle
11925,idle
11933,idle
11941,idle
11950,idle
11958,idle
11966,idle
11975,idle
11983,idle
11991,idle
12000,idle
12008,idle
12016,idle
12025,idle
12033,idle
12041,idle
12050,idle
12058,idle
12066,idle
12075,idle
12083,idle
12091,idle
12100,idle
12108,idle
12116,idle
12125,idle
12133,idle
12141,idle
12150,idle
12158,idle
12166,idle
12175,idle
12183,idle
12191,idle
12200,idle
12208,idle
12216,idle
12225,idle
12233,idle
12241,idle
12250,idle
12258,idle
12266,idle
12275,idle
12283,idle
12291,idle
12300,idle
12308,idle
12316,idle
12325,idle
12333,idle
12341,idle
12350,idle
12358,idle
12366,idle
12375,idle
12383,idle
12391,idle
12400,idle
12408,idle
12416,idle
12425,idle
12433,idle
12441,idle
12450,idle
12458,idle
12466,idle
12475,idle
12483,idle
12491,idle
12500,idle
12508,idle
12516,idle
12525,idle
12533,idle
12541,idle
12550,idle
12558,idle
12566,idle
12575,idle
12583,idle
12591,idle
12600,idle
12608,idle
12616,idle
12625,idle
12633,idle
12641,idle
12650,idle
12658,idle
12666,idle
12675,idle
12683,idle
12691,idle
12700,idle
12708,idle
12716,idle
12725,idle
12733,idle
12741,idle
12750,idle
12758,idle
12766,idle
12775,idle
12783,idle
12791,idle
12800,idle
12808,idle
12816,idle
12825,idle
12833,idle
12841,idle
12850,idle
12858,idle
12866,idle
12875,idle
12883,idle
12891,idle
12900,idle
12908,idle
12916,idle
12925,idle
12933,idle
12941,idle
12950,idle
12958,idle
12966,idle
12975,idle
12983,idle
12991,idle
13000,idle
13008,idle
13016,idle
13025,idle
13033,idle
13041,idle
13050,idle
13058,idle
13066,idle
13075,idle
13083,idle
13091,idle
13100,idle
13108,idle
13116,idle
13125,idle
13133,idle
13141,idle
13150,idle
13158,idle
13166,idle
13175,idle
13183,idle
13191,idle
13200,idle
13208,idle
13216,idle
13225,idle
13233,idle
13241,idle
13250,idle
13258,idle
13266,idle
13275,idle
13283,idle
13291,idle
13300,idle
13308,idle
13316,idle
13325,idle
13333,idle
13341,idle
13350,idle
13358,idle
13366,idle
13375,idle
13383,idle
13391,idle
13400,idle
13408,idle
13416,idle
13425,idle
13433,idle
13441,idle
13450,idle
13458,idle
13466,idle
13475,idle
13483,idle
13491,idle
13500,idle
13508,idle
13516,idle
13525,idle
13533,idle
13541,idle
13550,idle
13558,idle
13566,idle
13575,idle
13583,idle
13591,idle
13600,idle
13608,idle
13616,idle
13625,idle
13633,idle
13641,idle
13650,idle
13658,idle
13666,idle
13675,idle
13683,idle
13691,idle
13700,idle
13708,idle
13716,idle
13725,idle
13733,idle
13741,idle
13750,idle
13758,idle
13766,idle
13775,idle
13783,idle
13791,idle
13800,idle
13808,idle
13816,idle
13825,idle
13833,idle
13841,idle
13850,idle
13858,idle
13866,idle
13875,idle
13883,idle
13891,idle
13900,idle
13908,idle
13916,idle
13925,idle
13933,idle
13941,idle
13950,idle
13958,idle
13966,idle
13975,idle
13983,idle
13991,idle
14000,idle
14008,idle
14016,idle
14025,idle
14033,idle
14041,idle
14050,idle
14058,idle
14066,idle
14075,idle
14083,idle
14091,idle
14100,idle
14108,idle
14116,idle
14125,idle
14133,idle
14141,idle
14150,idle
14158,idle
14166,idle
14175,idle
14183,idle
14191,idle
14200,idle
14208,idle
14216,idle
14225,idle
14233,idle
14241,idle
14250,idle
14258,idle
14266,idle
14275,idle
14283,idle
14291,idle
14300,idle
14308,idle
14316,idle
14325,idle
14333,idle
14341,idle
14350,idle
14358,idle
14366,idle
14375,idle
14383,idle
14391,idle
14400,idle
14408,idle
14416,idle
14425,idle
14433,idle
14441,idle
14450,idle
14458,idle
14466,idle
14475,idle
14483,idle
14491,idle
14500,idle
14508,idle
14516,idle
14525,idle
14533,idle
14541,idle
14550,idle
14558,idle
14566,idle
14575,idle
14583,idle
14591,idle
14600,idle
14608,idle
14616,idle
14625,idle
14633,idle
14641,idle
14650,idle
14658,idle
14666,idle
14675,idle
14683,idle
14691,idle
14700,idle
14708,idle
14716,idle
14725,idle
14733,idle
14741,idle
14750,idle
14758,idle
14766,idle
14775,idle
14783,idle
14791,idle
14800,idle
14808,idle
14816,idle
14825,idle
14833,idle
14841,idle
14850,idle
14858,idle
14866,idle
14875,idle
14883,idle
14891,idle
14900,idle
14908,idle
14916,idle
14925,idle
14933,idle
14941,idle
14950,idle
14958,idle
14966,idle
14975,idle
14983,idle
14991,idle
15000,idle
15008,idle
15016,idle
15025,idle
15033,idle
15041,idle
15050,idle
15058,idle
15066,idle
15075,idle
15083,idle
15091,idle
15100,idle
15108,idle
15116,idle
15125,idle
15133,idle
15141,idle
15150,idle
15158,idle
15166,idle
15175,idle
15183,idle
15191,idle
15200,idle
15208,idle
15216,idle
15225,idle
15233,idle
15241,idle
15250,idle
15258,idle
15266,idle
15275,idle
15283,idle
15291,idle
15300,idle
15308,idle
15316,idle
15325,idle
15333,idle
15341,idle
15350,idle
15358,idle
15366,idle
15375,idle
15383,idle
15391,idle
15400,idle
15408,idle
15416,idle
15425,idle
15433,idle
15441,idle
15450,swipe_right
15458,swipe_right
15466,swipe_right
15475,swipe_right
15483,swipe_right
15491,swipe_right
15500,swipe_right
15508,swipe_right
15516,swipe_right
15525,swipe_right
15533,swipe_right
15541,swipe_right
15550,swipe_right
15558,swipe_right
15566,swipe_right
15575,swipe_right
15583,swipe_right
15591,swipe_right
15600,swipe_right
15608,swipe_right
15616,swipe_right
15625,swipe_right
15633,swipe_right
15641,swipe_right
15650,swipe_right
15658,swipe_right
15666,swipe_right
15675,swipe_right
15683,swipe_right
15691,swipe_right
15700,swipe_right
15708,swipe_right
15716,swipe_right
15725,swipe_right
15733,swipe_right
15741,swipe_right
15750,swipe_right
15758,swipe_right
15766,swipe_right
15775,swipe_right
15783,swipe_right
15791,swipe_right
15800,swipe_right
15808,swipe_right
15816,swipe_right
15825,swipe_right
15833,swipe_right
15841,swipe_right
15850,swipe_right
15858,swipe_right
15866,swipe_right
15875,swipe_right
15883,swipe_right
15891,swipe_right
15900,swipe_right
15908,swipe_right
15916,swipe_right
15925,swipe_right
15933,swipe_right
15941,swipe_right
15950,swipe_right
15958,swipe_right
15966,swipe_right
15975,swipe_right
15983,swipe_right
15991,swipe_right
16000,swipe_right
16008,swipe_right
16016,swipe_right
16025,swipe_right
16033,swipe_right
16041,swipe_right
16050,swipe_right
16058,swipe_right
16066,swipe_right
16075,swipe_right
16083,swipe_right
16091,swipe_right
16100,swipe_right
16108,swipe_right
16116,swipe_right
16125,swipe_right
16133,swipe_right
16141,swipe_right
16150,swipe_right
16158,swipe_right
16166,swipe_right
16175,swipe_right
16183,swipe_right
16191,swipe_right
16200,swipe_right
16208,swipe_right
16216,swipe_right
16225,swipe_right
16233,swipe_right
16241,swipe_right
16250,swipe_right
16258,swipe_right
16266,swipe_right
16275,swipe_right
16283,swipe_right
16291,swipe_right
16300,swipe_right
16308,swipe_right
16316,swipe_right
16325,swipe_right
16333,swipe_right
16341,swipe_right
16350,swipe_right
16358,swipe_right
16366,swipe_right
16375,swipe_right
16383,swipe_right
16391,swipe_right
16400,swipe_right
16408,swipe_right
16416,swipe_right
16425,swipe_right
16433,swipe_right
16441,swipe_right
16450,swipe_right
16458,swipe_right
16466,swipe_right
16475,swipe_right
16483,swipe_right
16491,swipe_right
16500,swipe_right
16508,swipe_right
16516,swipe_right
16525,swipe_right
16533,swipe_right
16541,swipe_right
16550,swipe_right
16558,swipe_right
16566,idle
16575,idle
16583,idle
16591,idle
16600,idle
16608,idle
16616,idle
16625,idle
16633,idle
16641,idle
16650,idle
16658,idle
16666,idle
16675,idle
16683,idle
16691,idle
16700,idle
16708,idle
16716,idle
16725,idle
16733,idle
16741,idle
16750,idle
16758,idle
16766,idle
16775,idle
16783,idle
16791,idle
16800,idle
16808,idle
16816,idle
16825,idle
16833,idle
16841,idle
16850,idle
16858,idle
16866,idle
16875,idle
16883,idle
16891,idle
16900,idle
16908,idle
16916,idle
16925,idle
16933,idle
16941,idle
16950,idle
16958,idle
16966,idle
16975,idle
16983,idle
16991,idle
17000,idle
17008,idle
17016,idle
17025,idle
17033,idle
17041,idle
17050,idle
17058,idle
17066,idle
17075,idle
17083,idle
17091,idle
17100,idle
17108,idle
17116,idle
17125,idle
17133,idle
17141,idle
17150,idle
17158,idle
17166,idle
17175,idle
17183,idle
17191,idle
17200,idle
17208,idle
17216,idle
17225,idle
17233,idle
17241,idle
17250,idle
17258,idle
17266,idle
17275,idle
17283,idle
17291,idle
17300,idle
17308,idle
17316,idle
17325,idle
17333,idle
17341,idle
17350,idle
17358,idle
17366,idle
17375,idle
17383,idle
17391,idle
17400,idle
17408,idle
