time,ground_truth
5850,rotate_anticlockwise
5866,rotate_anticlockwise
5883,rotate_anticlockwise
5900,rotate_anticlockwise
5916,rotate_anticlockwise
5933,rotate_anticlockwise
5950,rotate_anticlockwise
5966,rotate_anticlockwise
5983,rotate_anticlockwise
6000,rotate_anticlockwise
6016,rotate_anticlockwise
6033,rotate_anticlockwise
6050,rotate_anticlockwise
6066,rotate_anticlockwise
6083,rotate_anticlockwise
6100,rotate_anticlockwise
6116,rotate_anticlockwise
6133,rotate_anticlockwise
6150,rotate_anticlockwise
6166,rotate_anticlockwise
6183,rotate_anticlockwise
6200,rotate_anticlockwise
6216,rotate_anticlockwise
6233,rotate_anticlockwise
6250,rotate_anticlockwise
6266,rotate_anticlockwise
6283,rotate_anticlockwise
6300,rotate_anticlockwise
6316,rotate_anticlockwise
6333,rotate_anticlockwise
6350,rotate_anticlockwise
6366,rotate_anticlockwise
6383,rotate_anticlockwise
6400,rotate_anticlockwise
6416,rotate_anticlockwise
6433,rotate_anticlockwise
6450,rotate_anticlockwise
6466,rotate_anticlockwise
6483,rotate_anticlockwise
6500,rotate_anticlockwise
6516,rotate_anticlockwise
6533,rotate_anticlockwise
6550,rotate_anticlockwise
6566,rotate_anticlockwise
6583,idle
6600,idle
6616,idle
6633,idle
6650,idle
6666,idle
6683,idle
6700,idle
6716,idle
6733,idle
6750,idle
6766,idle
6783,idle
6800,idle
6816,idle
6833,idle
6850,idle
6866,idle
6883,idle
6900,idle
6916,idle
6933,idle
6950,idle
6966,idle
6983,idle
7000,idle
7016,idle
7033,idle
7050,idle
7066,idle
7083,idle
7100,idle
7116,idle
7133,idle
7150,idle
7166,idle
7183,idle
7200,idle
7216,idle
7233,idle
7250,idle
7266,idle
7283,idle
7300,idle
7316,idle
7333,idle
7350,idle
7366,idle
7383,idle
7400,idle
7416,idle
7433,idle
7450,idle
7466,idle
7483,idle
7500,idle
7516,idle
7533,idle
7550,idle
7566,idle
7583,idle
7600,idle
7616,idle
7633,idle
7650,idle
7666,idle
7683,idle
7700,idle
7716,idle
7733,idle
7750,idle
7766,idle
7783,idle
7800,idle
7816,idle
7833,idle
7850,idle
7866,idle
7883,idle
7900,idle
7916,idle
7933,idle
7950,idle
7966,idle
7983,idle
8000,idle
8016,idle
8033,idle
8050,idle
8066,idle
8083,idle
8100,idle
8116,idle
8133,idle
8150,idle
8166,idle
8183,idle
8200,idle
8216,idle
8233,idle
8250,idle
8266,idle
8283,idle
8300,idle
8316,idle
8333,idle
8350,idle
8366,idle
8383,idle
8400,idle
8416,idle
8433,idle
8450,idle
8466,idle
8483,idle
8500,idle
8516,idle
8533,idle
8550,idle
8566,idle
8583,idle
8600,idle
8616,idle
8633,idle
8650,idle
8666,idle
8683,idle
8700,idle
8716,idle
8733,idle
8750,idle
8766,idle
8783,idle
8800,idle
8816,idle
8833,idle
8850,idle
8866,idle
8883,idle
8900,idle
8916,idle
8933,idle
8950,idle
8966,idle
8983,idle
9000,idle
9016,idle
9033,idle
9050,idle
9066,idle
9083,idle
9100,idle
9116,idle
9133,idle
9150,idle
9166,idle
9183,idle
9200,idle
9216,idle
9233,idle
9250,idle
9266,idle
9283,idle
9300,idle
9316,idle
9333,idle
9350,idle
9366,idle
9383,idle
9400,idle
9416,idle
9433,idle
9450,idle
9466,idle
9483,idle
9500,idle
9516,idle
9533,idle
9550,idle
9566,idle
9583,idle
9600,idle
9616,idle
9633,rotate_anticlockwise
9650,rotate_anticlockwise
9666,rotate_anticlockwise
9683,rotate_anticlockwise
9700,rotate_anticlockwise
9716,rotate_anticlockwise
9733,rotate_anticlockwise
9750,rotate_anticlockwise
9766,rotate_anticlockwise
9783,rotate_anticlockwise
9800,rotate_anticlockwise
9816,rotate_anticlockwise
9833,rotate_anticlockwise
9850,rotate_anticlockwise
9866,rotate_anticlockwise
9883,rotate_anticlockwise
9900,rotate_anticlockwise
9916,rotate_anticlockwise
9933,rotate_anticlockwise
9950,rotate_anticlockwise
9966,rotate_anticlockwise
9983,rotate_anticlockwise
10000,rotate_anticlockwise
10016,rotate_anticlockwise
10033,rotate_anticlockwise
10050,rotate_anticlockwise
10066,rotate_anticlockwise
10083,rotate_anticlockwise
10100,rotate_anticlockwise
10116,rotate_anticlockwise
10133,rotate_anticlockwise
10150,rotate_anticlockwise
10166,rotate_anticlockwise
10183,rotate_anticlockwise
10200,rotate_anticlockwise
10216,rotate_anticlockwise
10233,rotate_anticlockwise
10250,rotate_anticlockwise
10266,rotate_anticlockwise
10283,rotate_anticlockwise
10300,rotate_anticlockwise
10316,rotate_anticlockwise
10333,rotate_anticlockwise
10350,rotate_anticlockwise
10366,rotate_anticlockwise
10383,rotate_anticlockwise
10400,rotate_anticlockwise
10416,rotate_anticlockwise
10433,rotate_anticlockwise
10450,rotate_anticlockwise
10466,rotate_anticlockwise
10483,rotate_anticlockwise
10500,rotate_anticlockwise
10516,rotate_anticlockwise
10533,rotate_anticlockwise
10550,rotate_anticlockwise
10566,rotate_anticlockwise
10583,rotate_anticlockwise
10600,rotate_anticlockwise
10616,rotate_anticlockwise
10633,rotate_anticlockwise
10650,rotate_anticlockwise
10666,rotate_anticlockwise
10683,rotate_anticlockwise
10700,rotate_anticlockwise
10716,rotate_anticlockwise
10733,rotate_anticlockwise
10750,rotate_anticlockwise
10766,rotate_anticlockwise
10783,rotate_anticlockwise
10800,rotate_anticlockwise
10816,rotate_anticlockwise
10833,rotate_anticlockwise
10850,rotate_anticlockwise
10866,rotate_anticlockwise
10883,rotate_anticlockwise
10900,rotate_anticlockwise
10916,idle
10933,idle
10950,idle
10966,idle
10983,idle
11000,idle
11016,idle
11033,idle
11050,idle
11066,idle
11083,idle
11100,idle
11116,idle
11133,idle
11150,idle
11166,idle
11183,idle
11200,idle
11216,idle
11233,idle
11250,idle
11266,idle
11283,idle
11300,idle
11316,idle
11333,idle
11350,idle
11366,idle
11383,idle
11400,idle
11416,idle
11433,idle
11450,idle
11466,idle
11483,idle
11500,idle
11516,idle
11533,idle
11550,idle
11566,idle
11583,idle
11600,idle
11616,idle
11633,idle
11650,idle
11666,idle
11683,idle
11700,idle
11716,idle
11733,idle
11750,idle
11766,idle
11783,idle
11800,idle
11816,idle
11833,idle
11850,idle
11866,idle
11883,idle
11900,idle
11916,idle
11933,idle
11950,idle
11966,idle
11983,idle
12000,idle
12016,idle
12033,idle
12050,idle
12066,idle
12083,idle
12100,idle
12116,idle
12133,idle
12150,idle
12166,idle
12183,idle
12200,idle
12216,idle
12233,idle
12250,idle
12266,idle
12283,idle
12300,idle
12316,idle
12333,idle
12350,idle
12366,idle
12383,idle
12400,idle
12416,idle
12433,idle
12450,idle
12466,idle
12483,idle
12500,idle
12516,idle
12533,idle
12550,idle
12566,idle
12583,idle
12600,idle
12616,idle
12633,idle
12650,idle
12666,idle
12683,idle
12700,idle
12716,idle
12733,idle
12750,idle
12766,idle
12783,idle
12800,idle
12816,idle
12833,idle
12850,idle
12866,idle
12883,idle
12900,idle
12916,idle
12933,idle
12950,idle
12966,idle
12983,idle
13000,idle
13016,idle
13033,idle
13050,idle
13066,idle
13083,idle
13100,idle
13116,idle
13133,idle
13150,idle
13166,idle
13183,idle
13200,idle
13216,idle
13233,idle
13250,idle
13266,idle
13283,idle
13300,idle
13316,idle
13333,idle
13350,idle
13366,idle
13383,idle
13400,idle
13416,idle
13433,idle
13450,idle
13466,idle
13483,idle
13500,idle
13516,idle
13533,idle
13550,idle
13566,idle
13583,idle
13600,idle
13616,idle
13633,idle
13650,idle
13666,idle
13683,idle
13700,idle
13716,idle
13733,idle
13750,idle
13766,idle
13783,idle
13800,idle
13816,idle
13833,idle
13850,idle
13866,idle
13883,idle
13900,idle
13916,idle
13933,idle
13950,idle
13966,idle
13983,idle
14000,idle
14016,idle
14033,idle
14050,idle
14066,idle
14083,idle
14100,idle
14116,idle
14133,rotate_anticlockwise
14150,rotate_anticlockwise
14166,rotate_anticlockwise
14183,rotate_anticlockwise
14200,rotate_anticlockwise
14216,rotate_anticlockwise
14233,rotate_anticlockwise
14250,rotate_anticlockwise
14266,rotate_anticlockwise
14283,rotate_anticlockwise
14300,rotate_anticlockwise
14316,rotate_anticlockwise
14333,rotate_anticlockwise
14350,rotate_anticlockwise
14366,rotate_anticlockwise
14383,rotate_anticlockwise
14400,rotate_anticlockwise
14416,rotate_anticlockwise
14433,rotate_anticlockwise
14450,rotate_anticlockwise
14466,rotate_anticlockwise
14483,rotate_anticlockwise
14500,rotate_anticlockwise
14516,rotate_anticlockwise
14533,rotate_anticlockwise
14550,rotate_anticlockwise
14566,rotate_anticlockwise
14583,rotate_anticlockwise
14600,rotate_anticlockwise
14616,rotate_anticlockwise
14633,rotate_anticlockwise
14650,rotate_anticlockwise
14666,rotate_anticlockwise
14683,rotate_anticlockwise
14700,rotate_anticlockwise
14716,rotate_anticlockwise
14733,rotate_anticlockwise
14750,rotate_anticlockwise
14766,rotate_anticlockwise
14783,rotate_anticlockwise
14800,rotate_anticlockwise
14816,rotate_anticlockwise
14833,rotate_anticlockwise
14850,rotate_anticlockwise
14866,rotate_anticlockwise
14883,rotate_anticlockwise
14900,rotate_anticlockwise
14916,rotate_anticlockwise
14933,rotate_anticlockwise
14950,rotate_anticlockwise
14966,rotate_anticlockwise
14983,rotate_anticlockwise
15000,rotate_anticlockwise
15016,rotate_anticlockwise
15033,rotate_anticlockwise
15050,rotate_anticlockwise
15066,rotate_anticlockwise
15083,rotate_anticlockwise
15100,rotate_anticlockwise
15116,rotate_anticlockwise
15133,rotate_anticlockwise
15150,rotate_anticlockwise
15166,rotate_anticlockwise
15183,rotate_anticlockwise
15200,rotate_anticlockwise
15216,rotate_anticlockwise
15233,rotate_anticlockwise
15250,rotate_anticlockwise
15266,rotate_anticlockwise
15283,rotate_anticlockwise
15300,rotate_anticlockwise
15316,rotate_anticlockwise
15333,rotate_anticlockwise
15350,rotate_anticlockwise
15366,rotate_anticlockwise
15383,rotate_anticlockwise
15400,rotate_anticlockwise
15416,rotate_anticlockwise
15433,idle
15450,idle
15466,idle
15483,idle
15500,idle
15516,idle
15533,idle
15550,idle
15566,idle
15583,idle
15600,idle
15616,idle
15633,idle
15650,idle
15666,idle
15683,idle
15700,idle
15716,idle
15733,idle
15750,idle
15766,idle
15783,idle
15800,idle
15816,idle
15833,idle
15850,idle
15866,idle
15883,idle
15900,idle
15916,idle
15933,idle
15950,idle
15966,idle
15983,idle
16000,idle
16016,idle
16033,idle
16050,idle
16066,idle
16083,idle
16100,idle
16116,idle
16133,idle
16150,idle
16166,idle
16183,idle
16200,idle
16216,idle
16233,idle
16250,idle
16266,idle
16283,idle
16300,idle
16316,idle
16333,idle
16350,idle
16366,idle
16383,idle
16400,idle
16416,idle
16433,idle
16450,idle
16466,idle
16483,idle
16500,idle
16516,idle
16533,idle
16550,idle
16566,idle
16583,idle
16600,idle
16616,idle
16633,idle
16650,idle
16666,idle
16683,idle
16700,idle
16716,idle
16733,idle
16750,idle
16766,idle
16783,idle
16800,idle
16816,idle
16833,idle
16850,idle
16866,idle
16883,idle
16900,idle
16916,idle
16933,idle
16950,idle
16966,idle
16983,idle
17000,idle
17016,idle
17033,idle
17050,idle
17066,idle
17083,idle
17100,idle
17116,idle
17133,idle
17150,idle
17166,idle
17183,idle
17200,idle
17216,idle
17233,idle
17250,idle
17266,idle
17283,idle
17300,idle
17316,idle
17333,idle
17350,idle
17366,idle
17383,idle
17400,idle
17416,idle
17433,idle
17450,idle
17466,idle
17483,idle
17500,idle
17516,idle
17533,idle
17550,idle
17566,idle
17583,idle
17600,idle
17616,idle
17633,idle
17650,idle
17666,idle
17683,idle
17700,idle
17716,idle
17733,idle
17750,idle
17766,idle
17783,idle
17800,idle
17816,idle
17833,idle
17850,idle
17866,idle
17883,idle
17900,idle
17916,idle
17933,idle
17950,idle
17966,idle
17983,idle
18000,idle
18016,idle
18033,idle
18050,idle
18066,idle
18083,idle
18100,idle
18116,idle
18133,idle
18150,idle
18166,idle
18183,idle
18200,idle
18216,idle
18233,idle
18250,idle
18266,idle
18283,idle
18300,idle
18316,idle
18333,idle
18350,idle
18366,idle
18383,idle
18400,idle
18416,idle
18433,idle
18450,idle
18466,idle
18483,idle
18500,idle
18516,idle
18533,idle
18550,rotate_anticlockwise
18566,rotate_anticlockwise
18583,rotate_anticlockwise
18600,rotate_anticlockwise
18616,rotate_anticlockwise
18633,rotate_anticlockwise
18650,rotate_anticlockwise
18666,rotate_anticlockwise
18683,rotate_anticlockwise
18700,rotate_anticlockwise
18716,rotate_anticlockwise
18733,rotate_anticlockwise
18750,rotate_anticlockwise
18766,rotate_anticlockwise
18783,rotate_anticlockwise
18800,rotate_anticlockwise
18816,rotate_anticlockwise
18833,rotate_anticlockwise
18850,rotate_anticlockwise
18866,rotate_anticlockwise
18883,rotate_anticlockwise
18900,rotate_anticlockwise
18916,rotate_anticlockwise
18933,rotate_anticlockwise
18950,rotate_anticlockwise
18966,rotate_anticlockwise
18983,rotate_anticlockwise
19000,rotate_anticlockwise
19016,rotate_anticlockwise
19033,rotate_anticlockwise
19050,rotate_anticlockwise
19066,rotate_anticlockwise
19083,rotate_anticlockwise
19100,rotate_anticlockwise
19116,rotate_anticlockwise
19133,rotate_anticlockwise
19150,rotate_anticlockwise
19166,rotate_anticlockwise
19183,rotate_anticlockwise
19200,rotate_anticlockwise
19216,rotate_anticlockwise
19233,rotate_anticlockwise
19250,rotate_anticlockwise
19266,rotate_anticlockwise
19283,rotate_anticlockwise
19300,rotate_anticlockwise
19316,rotate_anticlockwise
19333,rotate_anticlockwise
19350,rotate_anticlockwise
19366,rotate_anticlockwise
19383,rotate_anticlockwise
19400,rotate_anticlockwise
19416,rotate_anticlockwise
19433,rotate_anticlockwise
19450,rotate_anticlockwise
19466,rotate_anticlockwise
19483,rotate_anticlockwise
19500,rotate_anticlockwise
19516,rotate_anticlockwise
19533,rotate_anticlockwise
19550,rotate_anticlockwise
19566,rotate_anticlockwise
19583,rotate_anticlockwise
19600,rotate_anticlockwise
19616,rotate_anticlockwise
19633,rotate_anticlockwise
19650,rotate_anticlockwise
19666,rotate_anticlockwise
19683,rotate_anticlockwise
19700,rotate_anticlockwise
19716,rotate_anticlockwise
19733,rotate_anticlockwise
19750,rotate_anticlockwise
19766,idle
19783,idle
19800,idle
19816,idle
19833,idle
19850,idle
19866,idle
19883,idle
19900,idle
19916,idle
19933,idle
19950,idle
19966,idle
19983,idle
20000,idle
20016,idle
20033,idle
20050,idle
20066,idle
20083,idle
20100,idle
20116,idle
20133,idle
20150,idle
20166,idle
20183,idle
20200,idle
20216,idle
20233,idle
20250,idle
20266,idle
20283,idle
20300,idle
20316,idle
20333,idle
20350,idle
20366,idle
20383,idle
20400,idle
20416,idle
20433,idle
20450,idle
20466,idle
20483,idle
20500,idle
20516,idle
20533,idle
20550,idle
20566,idle
20583,idle
20600,idle
20616,idle
20633,idle
20650,idle
20666,idle
20683,idle
20700,idle
20716,idle
20733,idle
20750,idle
20766,idle
20783,idle
20800,idle
20816,idle
20833,idle
20850,idle
20866,idle
20883,idle
20900,idle
20916,idle
20933,idle
20950,idle
20966,idle
20983,idle
21000,idle
21016,idle
21033,idle
21050,idle
21066,idle
21083,idle
21100,idle
21116,idle
21133,idle
21150,idle
21166,idle
21183,idle
21200,idle
21216,idle
21233,idle
21250,idle
21266,idle
21283,idle
21300,idle
21316,idle
21333,idle
21350,idle
21366,idle
21383,idle
21400,idle
21416,idle
21433,idle
21450,idle
21466,idle
21483,idle
21500,idle
21516,idle
21533,idle
21550,idle
21566,idle
21583,idle
21600,idle
21616,idle
21633,idle
21650,idle
21666,idle
21683,idle
21700,idle
21716,idle
21733,idle
21750,idle
21766,idle
21783,idle
21800,idle
21816,idle
21833,idle
21850,idle
21866,idle
21883,idle
21900,idle
21916,idle
21933,idle
21950,idle
21966,idle
21983,idle
22000,idle
22016,idle
22033,idle
22050,idle
22066,idle
22083,idle
22100,idle
22116,idle
22133,idle
22150,idle
22166,idle
22183,idle
22200,idle
