time,ground_truth
7350,swipe_down
7366,swipe_down
7383,swipe_down
7400,swipe_down
7416,swipe_down
7433,swipe_down
7450,swipe_down
7466,swipe_down
7483,swipe_down
7500,swipe_down
7516,swipe_down
7533,idle
7550,idle
7566,idle
7583,idle
7600,idle
7616,idle
7633,idle
7650,idle
7666,idle
7683,idle
7700,idle
7716,idle
7733,idle
7750,idle
7766,idle
7783,idle
7800,idle
7816,idle
7833,idle
7850,idle
7866,idle
7883,idle
7900,idle
7916,idle
7933,idle
7950,idle
7966,idle
7983,idle
8000,idle
8016,idle
8033,idle
8050,idle
8066,idle
8083,idle
8100,idle
8116,idle
8133,idle
8150,idle
8166,idle
8183,idle
8200,idle
8216,idle
8233,idle
8250,idle
8266,idle
8283,idle
8300,idle
8316,idle
8333,idle
8350,idle
8366,idle
8383,idle
8400,idle
8416,idle
8433,idle
8450,idle
8466,idle
8483,idle
8500,idle
8516,idle
8533,idle
8550,idle
8566,idle
8583,idle
8600,idle
8616,idle
8633,idle
8650,idle
8666,idle
8683,idle
8700,idle
8716,idle
8733,idle
8750,idle
8766,idle
8783,idle
8800,idle
8816,idle
8833,idle
8850,idle
8866,idle
8883,idle
8900,idle
8916,idle
8933,idle
8950,idle
8966,idle
8983,idle
9000,idle
9016,idle
9033,idle
9050,idle
9066,idle
9083,idle
9100,idle
9116,idle
9133,idle
9150,idle
9166,idle
9183,idle
9200,idle
9216,idle
9233,idle
9250,idle
9266,idle
9283,idle
9300,idle
9316,idle
9333,idle
9350,idle
9366,idle
9383,idle
9400,idle
9416,idle
9433,idle
9450,idle
9466,idle
9483,idle
9500,idle
9516,idle
9533,idle
9550,idle
9566,idle
9583,idle
9600,idle
9616,idle
9633,idle
9650,idle
9666,idle
9683,idle
9700,idle
9716,idle
9733,idle
9750,idle
9766,idle
9783,idle
9800,idle
9816,idle
9833,idle
9850,idle
9866,idle
9883,idle
9900,idle
9916,idle
9933,idle
9950,idle
9966,idle
9983,idle
10000,idle
10016,idle
10033,idle
10050,idle
10066,idle
10083,idle
10100,idle
10116,idle
10133,idle
10150,idle
10166,idle
10183,idle
10200,idle
10216,idle
10233,idle
10250,idle
10266,idle
10283,idle
10300,idle
10316,idle
10333,idle
10350,idle
10366,idle
10383,idle
10400,idle
10416,idle
10433,idle
10450,idle
10466,idle
10483,idle
10500,idle
10516,idle
10533,idle
10550,idle
10566,idle
10583,idle
10600,idle
10616,idle
10633,idle
10650,idle
10666,idle
10683,idle
10700,idle
10716,idle
10733,idle
10750,idle
10766,idle
10783,idle
10800,idle
10816,idle
10833,idle
10850,idle
10866,idle
10883,idle
10900,idle
10916,idle
10933,idle
10950,idle
10966,idle
10983,idle
11000,idle
11016,idle
11033,idle
11050,idle
11066,idle
11083,idle
11100,idle
11116,idle
11133,idle
11150,idle
11166,idle
11183,idle
11200,idle
11216,idle
11233,idle
11250,idle
11266,idle
11283,idle
11300,idle
11316,idle
11333,swipe_down
11350,swipe_down
11366,swipe_down
11383,swipe_down
11400,swipe_down
11416,swipe_down
11433,swipe_down
11450,swipe_down
11466,swipe_down
11483,swipe_down
11500,swipe_down
11516,swipe_down
11533,swipe_down
11550,swipe_down
11566,swipe_down
11583,swipe_down
11600,swipe_down
11616,swipe_down
11633,swipe_down
11650,swipe_down
11666,swipe_down
11683,swipe_down
11700,swipe_down
11716,swipe_down
11733,swipe_down
11750,swipe_down
11766,swipe_down
11783,swipe_down
11800,swipe_down
11816,swipe_down
11833,swipe_down
11850,swipe_down
11866,swipe_down
11883,swipe_down
11900,swipe_down
11916,swipe_down
11933,swipe_down
11950,swipe_down
11966,swipe_down
11983,swipe_down
12000,swipe_down
12016,swipe_down
12033,swipe_down
12050,swipe_down
12066,swipe_down
12083,swipe_down
12100,swipe_down
12116,swipe_down
12133,swipe_down
12150,swipe_down
12166,swipe_down
12183,swipe_down
12200,swipe_down
12216,swipe_down
12233,swipe_down
12250,swipe_down
12266,swipe_down
12283,swipe_down
12300,swipe_down
12316,swipe_down
12333,swipe_down
12350,swipe_down
12366,swipe_down
12383,swipe_down
12400,swipe_down
12416,swipe_down
12433,swipe_down
12450,swipe_down
12466,swipe_down
12483,swipe_down
12500,swipe_down
12516,idle
12533,idle
12550,idle
12566,idle
12583,idle
12600,idle
12616,idle
12633,idle
12650,idle
12666,idle
12683,idle
12700,idle
12716,idle
12733,idle
12750,idle
12766,idle
12783,idle
12800,idle
12816,idle
12833,idle
12850,idle
12866,idle
12883,idle
12900,idle
12916,idle
12933,idle
12950,idle
12966,idle
12983,idle
13000,idle
13016,idle
13033,idle
13050,idle
13066,idle
13083,idle
13100,idle
13116,idle
13133,idle
13150,idle
13166,idle
13183,idle
13200,idle
13216,idle
13233,idle
13250,idle
13266,idle
13283,idle
13300,idle
13316,idle
13333,idle
13350,idle
13366,idle
13383,idle
13400,idle
13416,idle
13433,idle
13450,idle
13466,idle
13483,idle
13500,idle
13516,idle
13533,idle
13550,idle
13566,idle
13583,idle
13600,idle
13616,idle
13633,idle
13650,idle
13666,idle
13683,idle
13700,idle
13716,idle
13733,idle
13750,idle
13766,idle
13783,idle
13800,idle
13816,idle
13833,idle
13850,idle
13866,idle
13883,idle
13900,idle
13916,idle
13933,idle
13950,idle
13966,idle
13983,idle
14000,idle
14016,idle
14033,idle
14050,idle
14066,idle
14083,idle
14100,idle
14116,idle
14133,idle
14150,idle
14166,idle
14183,idle
14200,idle
14216,idle
14233,idle
14250,idle
14266,idle
14283,idle
14300,idle
14316,idle
14333,idle
14350,idle
14366,idle
14383,idle
14400,idle
14416,idle
14433,idle
14450,idle
14466,idle
14483,idle
14500,idle
14516,idle
14533,idle
14550,idle
14566,idle
14583,idle
14600,idle
14616,idle
14633,idle
14650,idle
14666,idle
14683,idle
14700,idle
14716,idle
14733,idle
14750,idle
14766,idle
14783,idle
14800,idle
14816,idle
14833,idle
14850,idle
14866,idle
14883,idle
14900,idle
14916,idle
14933,idle
14950,idle
14966,idle
14983,idle
15000,idle
15016,idle
15033,idle
15050,idle
15066,idle
15083,idle
15100,idle
15116,idle
15133,idle
15150,idle
15166,idle
15183,idle
15200,idle
15216,idle
15233,idle
15250,idle
15266,idle
15283,idle
15300,idle
15316,idle
15333,idle
15350,idle
15366,idle
15383,idle
15400,idle
15416,idle
15433,idle
15450,idle
15466,idle
15483,idle
15500,idle
15516,idle
15533,idle
15550,idle
15566,idle
15583,idle
15600,idle
15616,idle
15633,idle
15650,idle
15666,idle
15683,idle
15700,idle
15716,idle
15733,idle
15750,idle
15766,idle
15783,idle
15800,idle
15816,idle
15833,idle
15850,idle
15866,idle
15883,idle
15900,idle
15916,idle
15933,idle
15950,idle
15966,idle
15983,idle
16000,idle
16016,idle
16033,idle
16050,idle
16066,idle
16083,idle
16100,idle
16116,idle
16133,idle
16150,idle
16166,idle
16183,idle
16200,swipe_down
16216,swipe_down
16233,swipe_down
16250,swipe_down
16266,swipe_down
16283,swipe_down
16300,swipe_down
16316,swipe_down
16333,swipe_down
16350,swipe_down
16366,swipe_down
16383,swipe_down
16400,swipe_down
16416,swipe_down
16433,swipe_down
16450,swipe_down
16466,swipe_down
16483,swipe_down
16500,swipe_down
16516,swipe_down
16533,swipe_down
16550,swipe_down
16566,swipe_down
16583,swipe_down
16600,swipe_down
16616,swipe_down
16633,swipe_down
16650,swipe_down
16666,swipe_down
16683,swipe_down
16700,swipe_down
16716,swipe_down
16733,swipe_down
16750,swipe_down
16766,swipe_down
16783,swipe_down
16800,swipe_down
16816,swipe_down
16833,swipe_down
16850,swipe_down
16866,swipe_down
16883,swipe_down
16900,swipe_down
16916,swipe_down
16933,swipe_down
16950,swipe_down
16966,swipe_down
16983,swipe_down
17000,swipe_down
17016,swipe_down
17033,swipe_down
17050,swipe_down
17066,swipe_down
17083,swipe_down
17100,swipe_down
17116,swipe_down
17133,swipe_down
17150,swipe_down
17166,swipe_down
17183,swipe_down
17200,swipe_down
17216,swipe_down
17233,swipe_down
17250,swipe_down
17266,swipe_down
17283,swipe_down
17300,swipe_down
17316,swipe_down
17333,swipe_down
17350,swipe_down
17366,swipe_down
17383,swipe_down
17400,swipe_down
17416,swipe_down
17433,swipe_down
17450,swipe_down
17466,swipe_down
17483,swipe_down
17500,swipe_down
17516,swipe_down
17533,swipe_down
17550,swipe_down
17566,swipe_down
17583,swipe_down
17600,swipe_down
17616,idle
17633,idle
17650,idle
17666,idle
17683,idle
17700,idle
17716,idle
17733,idle
17750,idle
17766,idle
17783,idle
17800,idle
17816,idle
17833,idle
17850,idle
17866,idle
17883,idle
17900,idle
17916,idle
17933,idle
17950,idle
17966,idle
17983,idle
18000,idle
18016,idle
18033,idle
18050,idle
18066,idle
18083,idle
18100,idle
18116,idle
18133,idle
18150,idle
18166,idle
18183,idle
18200,idle
18216,idle
18233,idle
18250,idle
18266,idle
18283,idle
18300,idle
18316,idle
18333,idle
18350,idle
18366,idle
18383,idle
18400,idle
18416,idle
18433,idle
18450,idle
18466,idle
18483,idle
18500,idle
18516,idle
18533,idle
18550,idle
18566,idle
18583,idle
18600,idle
18616,idle
18633,idle
18650,idle
18666,idle
18683,idle
18700,idle
18716,idle
18733,idle
18750,idle
18766,idle
18783,idle
18800,idle
18816,idle
18833,idle
18850,idle
18866,idle
18883,idle
18900,idle
18916,idle
18933,idle
18950,idle
18966,idle
18983,idle
19000,idle
19016,idle
19033,idle
19050,idle
19066,idle
19083,idle
19100,idle
19116,idle
19133,idle
19150,idle
19166,idle
19183,idle
19200,idle
19216,idle
19233,idle
19250,idle
19266,idle
19283,idle
19300,idle
19316,idle
19333,idle
19350,idle
19366,idle
19383,idle
19400,idle
19416,idle
19433,idle
19450,idle
19466,idle
19483,idle
19500,idle
19516,idle
19533,idle
19550,idle
19566,idle
19583,idle
19600,idle
19616,idle
19633,idle
19650,idle
19666,idle
19683,idle
19700,idle
19716,idle
19733,idle
19750,idle
19766,idle
19783,idle
19800,idle
19816,idle
19833,idle
19850,idle
19866,idle
19883,idle
19900,idle
19916,idle
19933,idle
19950,idle
19966,idle
19983,idle
20000,idle
20016,idle
20033,idle
20050,idle
20066,idle
20083,idle
20100,idle
20116,idle
20133,idle
20150,idle
20166,idle
20183,idle
20200,idle
20216,idle
20233,idle
20250,idle
20266,idle
20283,idle
20300,idle
20316,idle
20333,idle
20350,idle
20366,idle
20383,idle
20400,idle
20416,idle
20433,idle
20450,idle
20466,idle
20483,idle
20500,idle
20516,idle
20533,idle
20550,idle
20566,idle
20583,idle
20600,idle
20616,idle
20633,idle
20650,idle
20666,idle
20683,idle
20700,idle
20716,idle
20733,idle
20750,idle
20766,idle
20783,idle
20800,idle
20816,idle
20833,idle
20850,idle
20866,idle
20883,idle
20900,idle
20916,idle
20933,idle
20950,idle
20966,idle
20983,idle
21000,idle
21016,idle
21033,idle
21050,idle
21066,idle
21083,idle
21100,idle
21116,idle
21133,idle
21150,idle
21166,idle
21183,idle
21200,idle
21216,idle
21233,idle
21250,swipe_down
21266,swipe_down
21283,swipe_down
21300,swipe_down
21316,swipe_down
21333,swipe_down
21350,swipe_down
21366,swipe_down
21383,swipe_down
21400,swipe_down
21416,swipe_down
21433,swipe_down
21450,swipe_down
21466,swipe_down
21483,swipe_down
21500,swipe_down
21516,swipe_down
21533,swipe_down
21550,swipe_down
21566,swipe_down
21583,swipe_down
21600,swipe_down
21616,swipe_down
21633,swipe_down
21650,swipe_down
21666,swipe_down
21683,swipe_down
21700,swipe_down
21716,swipe_down
21733,swipe_down
21750,swipe_down
21766,swipe_down
21783,swipe_down
21800,swipe_down
21816,swipe_down
21833,swipe_down
21850,swipe_down
21866,swipe_down
21883,swipe_down
21900,swipe_down
21916,swipe_down
21933,swipe_down
21950,swipe_down
21966,swipe_down
21983,swipe_down
22000,swipe_down
22016,swipe_down
22033,swipe_down
22050,swipe_down
22066,swipe_down
22083,swipe_down
22100,swipe_down
22116,swipe_down
22133,swipe_down
22150,swipe_down
22166,swipe_down
22183,swipe_down
22200,swipe_down
22216,swipe_down
22233,swipe_down
22250,swipe_down
22266,swipe_down
22283,swipe_down
22300,swipe_down
22316,swipe_down
22333,swipe_down
22350,swipe_down
22366,swipe_down
22383,swipe_down
22400,swipe_down
22416,swipe_down
22433,swipe_down
22450,swipe_down
22466,swipe_down
22483,idle
22500,idle
22516,idle
22533,idle
22550,idle
22566,idle
22583,idle
22600,idle
22616,idle
22633,idle
22650,idle
22666,idle
22683,idle
22700,idle
22716,idle
22733,idle
22750,idle
22766,idle
22783,idle
22800,idle
22816,idle
22833,idle
22850,idle
22866,idle
22883,idle
22900,idle
22916,idle
22933,idle
22950,idle
22966,idle
22983,idle
23000,idle
23016,idle
23033,idle
23050,idle
23066,idle
23083,idle
23100,idle
23116,idle
23133,idle
23150,idle
23166,idle
23183,idle
23200,idle
23216,idle
23233,idle
23250,idle
23266,idle
23283,idle
23300,idle
23316,idle
23333,idle
23350,idle
23366,idle
23383,idle
23400,idle
23416,idle
23433,idle
23450,idle
23466,idle
23483,idle
23500,idle
23516,idle
23533,idle
23550,idle
23566,idle
23583,idle
23600,idle
23616,idle
23633,idle
23650,idle
23666,idle
23683,idle
23700,idle
23716,idle
23733,idle
23750,idle
23766,idle
23783,idle
23800,idle
23816,idle
23833,idle
23850,idle
23866,idle
23883,idle
23900,idle
23916,idle
23933,idle
23950,idle
23966,idle
23983,idle
24000,idle
24016,idle
24033,idle
24050,idle
24066,idle
24083,idle
24100,idle
24116,idle
24133,idle
24150,idle
24166,idle
24183,idle
24200,idle
24216,idle
24233,idle
24250,idle
24266,idle
24283,idle
24300,idle
24316,idle
24333,idle
24350,idle
24366,idle
24383,idle
24400,idle
24416,idle
24433,idle
24450,idle
24466,idle
24483,idle
24500,idle
24516,idle
24533,idle
24550,idle
24566,idle
24583,idle
24600,idle
24616,idle
24633,idle
24650,idle
24666,idle
24683,idle
24700,idle
24716,idle
24733,idle
24750,idle
24766,idle
24783,idle
24800,idle
24816,idle
24833,idle
24850,idle
24866,idle
24883,idle
24900,idle
24916,idle
24933,idle
24950,idle
24966,idle
24983,idle
25000,idle
25016,idle
25033,idle
25050,idle
25066,idle
25083,idle
25100,idle
25116,idle
25133,idle
25150,idle
25166,idle
25183,idle
25200,idle
25216,idle
25233,idle
25250,idle
25266,idle
25283,idle
25300,idle
25316,idle
25333,idle
25350,idle
25366,idle
25383,idle
25400,idle
25416,idle
25433,idle
25450,idle
25466,idle
25483,idle
25500,idle
25516,idle
25533,idle
25550,idle
25566,idle
25583,idle
25600,idle
25616,idle
25633,idle
25650,idle
25666,idle
25683,idle
25700,idle
25716,idle
25733,idle
25750,idle
25766,idle
25783,idle
25800,idle
25816,idle
25833,idle
25850,idle
25866,idle
25883,idle
25900,idle
25916,idle
25933,idle
25950,idle
25966,idle
25983,idle
26000,idle
26016,idle
26033,idle
26050,idle
26066,idle
26083,idle
26100,idle
26116,idle
26133,swipe_down
26150,swipe_down
26166,swipe_down
26183,swipe_down
26200,swipe_down
26216,swipe_down
26233,swipe_down
26250,swipe_down
26266,swipe_down
26283,swipe_down
26300,swipe_down
26316,swipe_down
26333,swipe_down
26350,swipe_down
26366,swipe_down
26383,swipe_down
26400,swipe_down
26416,swipe_down
26433,swipe_down
26450,swipe_down
26466,swipe_down
26483,swipe_down
26500,swipe_down
26516,swipe_down
26533,swipe_down
26550,swipe_down
26566,swipe_down
26583,swipe_down
26600,swipe_down
26616,swipe_down
26633,swipe_down
26650,swipe_down
26666,swipe_down
26683,swipe_down
26700,swipe_down
26716,swipe_down
26733,swipe_down
26750,swipe_down
26766,swipe_down
26783,swipe_down
26800,swipe_down
26816,swipe_down
26833,swipe_down
26850,swipe_down
26866,swipe_down
26883,swipe_down
26900,swipe_down
26916,swipe_down
26933,swipe_down
26950,swipe_down
26966,swipe_down
26983,swipe_down
27000,swipe_down
27016,swipe_down
27033,swipe_down
27050,swipe_down
27066,swipe_down
27083,swipe_down
27100,swipe_down
27116,swipe_down
27133,swipe_down
27150,swipe_down
27166,swipe_down
27183,swipe_down
27200,swipe_down
27216,swipe_down
27233,swipe_down
27250,swipe_down
27266,swipe_down
27283,swipe_down
27300,swipe_down
27316,swipe_down
27333,swipe_down
27350,swipe_down
27366,swipe_down
27383,swipe_down
27400,swipe_down
27416,swipe_down
27433,swipe_down
27450,swipe_down
27466,swipe_down
27483,swipe_down
27500,swipe_down
27516,idle
27533,idle
27550,idle
27566,idle
27583,idle
27600,idle
27616,idle
27633,idle
27650,idle
27666,idle
27683,idle
27700,idle
27716,idle
27733,idle
27750,idle
27766,idle
27783,idle
27800,idle
27816,idle
27833,idle
27850,idle
27866,idle
27883,idle
27900,idle
27916,idle
27933,idle
27950,idle
27966,idle
27983,idle
28000,idle
28016,idle
28033,idle
28050,idle
28066,idle
28083,idle
28100,idle
28116,idle
28133,idle
28150,idle
28166,idle
28183,idle
28200,idle
28216,idle
28233,idle
28250,idle
28266,idle
28283,idle
28300,idle
28316,idle
28333,idle
28350,idle
28366,idle
28383,idle
28400,idle
28416,idle
28433,idle
28450,idle
28466,idle
28483,idle
28500,idle
28516,idle
28533,idle
28550,idle
28566,idle
28583,idle
28600,idle
28616,idle
28633,idle
28650,idle
28666,idle
28683,idle
28700,idle
28716,idle
28733,idle
28750,idle
28766,idle
28783,idle
28800,idle
28816,idle
28833,idle
28850,idle
28866,idle
28883,idle
28900,idle
28916,idle
28933,idle
28950,idle
28966,idle
28983,idle
29000,idle
29016,idle
29033,idle
29050,idle
29066,idle
29083,idle
29100,idle
29116,idle
29133,idle
29150,idle
29166,idle
29183,idle
29200,idle
29216,idle
29233,idle
29250,idle
29266,idle
29283,idle
29300,idle
29316,idle
29333,idle
29350,idle
29366,idle
29383,idle
29400,idle
29416,idle
29433,idle
29450,idle
29466,idle
29483,idle
29500,idle
29516,idle
29533,idle
29550,idle
29566,idle
29583,idle
29600,idle
29616,idle
29633,idle
29650,idle
29666,idle
29683,idle
29700,idle
29716,idle
29733,idle
29750,idle
29766,idle
29783,idle
29800,idle
29816,idle
29833,idle
29850,idle
29866,idle
29883,idle
29900,idle
29916,idle
29933,idle
29950,idle
29966,idle
29983,idle
30000,idle
30016,idle
30033,idle
30050,idle
30066,idle
30083,idle
30100,idle
30116,idle
30133,idle
30150,idle
30166,idle
30183,idle
30200,idle
30216,idle
30233,idle
30250,idle
30266,idle
30283,idle
30300,idle
30316,idle
30333,idle
30350,idle
30366,idle
30383,idle
30400,idle
30416,idle
30433,idle
30450,idle
30466,idle
30483,idle
30500,idle
30516,idle
30533,idle
30550,idle
30566,idle
30583,idle
30600,idle
30616,idle
30633,idle
30650,idle
30666,idle
30683,idle
30700,idle
30716,idle
30733,idle
30750,idle
30766,idle
30783,idle
30800,idle
30816,idle
30833,idle
30850,idle
30866,idle
30883,idle
30900,idle
30916,idle
30933,idle
30950,idle
30966,idle
30983,idle
31000,idle
31016,idle
31033,idle
31050,idle
31066,idle
31083,idle
31100,idle
31116,idle
31133,idle
31150,idle
31166,idle
31183,idle
31200,idle
31216,idle
31233,idle
31250,idle
31266,idle
31283,idle
31300,idle
31316,idle
31333,idle
31350,idle
31366,idle
31383,idle
31400,idle
31416,idle
31433,idle
31450,idle
31466,idle
31483,idle
31500,idle
31516,idle
31533,idle
31550,idle
31566,idle
31583,swipe_down
31600,swipe_down
31616,swipe_down
31633,swipe_down
31650,swipe_down
31666,swipe_down
31683,swipe_down
31700,swipe_down
31716,swipe_down
31733,swipe_down
31750,swipe_down
31766,swipe_down
31783,swipe_down
31800,swipe_down
31816,swipe_down
31833,swipe_down
31850,swipe_down
31866,swipe_down
31883,swipe_down
31900,swipe_down
31916,swipe_down
31933,swipe_down
31950,swipe_down
31966,swipe_down
31983,swipe_down
32000,swipe_down
32016,swipe_down
32033,swipe_down
32050,swipe_down
32066,swipe_down
32083,swipe_down
32100,swipe_down
32116,swipe_down
32133,swipe_down
32150,swipe_down
32166,swipe_down
32183,swipe_down
32200,swipe_down
32216,swipe_down
32233,swipe_down
32250,swipe_down
32266,swipe_down
32283,swipe_down
32300,swipe_down
32316,swipe_down
32333,swipe_down
32350,swipe_down
32366,swipe_down
32383,swipe_down
32400,swipe_down
32416,swipe_down
32433,swipe_down
32450,swipe_down
32466,swipe_down
32483,swipe_down
32500,swipe_down
32516,swipe_down
32533,swipe_down
32550,swipe_down
32566,swipe_down
32583,swipe_down
32600,swipe_down
32616,swipe_down
32633,swipe_down
32650,swipe_down
32666,swipe_down
32683,swipe_down
32700,swipe_down
32716,swipe_down
32733,swipe_down
32750,swipe_down
32766,swipe_down
32783,swipe_down
32800,swipe_down
32816,swipe_down
32833,swipe_down
32850,swipe_down
32866,swipe_down
32883,swipe_down
32900,swipe_down
32916,swipe_down
32933,swipe_down
32950,swipe_down
32966,swipe_down
32983,idle
33000,idle
33016,idle
33033,idle
33050,idle
33066,idle
33083,idle
33100,idle
33116,idle
33133,idle
33150,idle
33166,idle
33183,idle
33200,idle
33216,idle
33233,idle
33250,idle
33266,idle
33283,idle
33300,idle
33316,idle
33333,idle
33350,idle
33366,idle
33383,idle
33400,idle
33416,idle
33433,idle
33450,idle
33466,idle
33483,idle
33500,idle
33516,idle
33533,idle
33550,idle
33566,idle
33583,idle
33600,idle
33616,idle
33633,idle
33650,idle
33666,idle
33683,idle
33700,idle
33716,idle
33733,idle
33750,idle
33766,idle
33783,idle
33800,idle
33816,idle
33833,idle
33850,idle
33866,idle
33883,idle
33900,idle
33916,idle
33933,idle
33950,idle
33966,idle
33983,idle
34000,idle
34016,idle
34033,idle
34050,idle
34066,idle
34083,idle
34100,idle
34116,idle
34133,idle
34150,idle
34166,idle
34183,idle
34200,idle
34216,idle
34233,idle
34250,idle
34266,idle
34283,idle
34300,idle
34316,idle
34333,idle
34350,idle
34366,idle
34383,idle
34400,idle
34416,idle
34433,idle
34450,idle
34466,idle
34483,idle
34500,idle
34516,idle
34533,idle
34550,idle
34566,idle
34583,idle
34600,idle
34616,idle
