time,ground_truth
2250,rotate_clockwise
2258,rotate_clockwise
2266,rotate_clockwise
2275,rotate_clockwise
2283,rotate_clockwise
2291,rotate_clockwise
2300,rotate_clockwise
2308,rotate_clockwise
2316,rotate_clockwise
2325,rotate_clockwise
2333,rotate_clockwise
2341,rotate_clockwise
2350,rotate_clockwise
2358,rotate_clockwise
2366,rotate_clockwise
2375,rotate_clockwise
2383,rotate_clockwise
2391,rotate_clockwise
2400,rotate_clockwise
2408,rotate_clockwise
2416,rotate_clockwise
2425,rotate_clockwise
2433,rotate_clockwise
2441,rotate_clockwise
2450,rotate_clockwise
2458,rotate_clockwise
2466,rotate_clockwise
2475,rotate_clockwise
2483,rotate_clockwise
2491,rotate_clockwise
2500,rotate_clockwise
2508,rotate_clockwise
2516,rotate_clockwise
2525,rotate_clockwise
2533,rotate_clockwise
2541,rotate_clockwise
2550,rotate_clockwise
2558,rotate_clockwise
2566,rotate_clockwise
2575,rotate_clockwise
2583,rotate_clockwise
2591,rotate_clockwise
2600,rotate_clockwise
2608,rotate_clockwise
2616,rotate_clockwise
2625,rotate_clockwise
2633,rotate_clockwise
2641,rotate_clockwise
2650,rotate_clockwise
2658,rotate_clockwise
2666,rotate_clockwise
2675,rotate_clockwise
2683,rotate_clockwise
2691,rotate_clockwise
2700,rotate_clockwise
2708,rotate_clockwise
2716,rotate_clockwise
2725,rotate_clockwise
2733,rotate_clockwise
2741,rotate_clockwise
2750,rotate_clockwise
2758,rotate_clockwise
2766,rotate_clockwise
2775,rotate_clockwise
2783,rotate_clockwise
2791,rotate_clockwise
2800,rotate_clockwise
2808,rotate_clockwise
2816,rotate_clockwise
2825,rotate_clockwise
2833,rotate_clockwise
2841,rotate_clockwise
2850,rotate_clockwise
2858,rotate_clockwise
2866,rotate_clockwise
2875,rotate_clockwise
2883,rotate_clockwise
2891,rotate_clockwise
2900,rotate_clockwise
2908,rotate_clockwise
2916,rotate_clockwise
2925,rotate_clockwise
2933,rotate_clockwise
2941,rotate_clockwise
2950,rotate_clockwise
2958,rotate_clockwise
2966,rotate_clockwise
2975,rotate_clockwise
2983,rotate_clockwise
2991,rotate_clockwise
3000,rotate_clockwise
3008,rotate_clockwise
3016,rotate_clockwise
3025,rotate_clockwise
3033,rotate_clockwise
3041,idle
3050,idle
3058,idle
3066,idle
3075,idle
3083,idle
3091,idle
3100,idle
3108,idle
3116,idle
3125,idle
3133,idle
3141,idle
3150,idle
3158,idle
3166,idle
3175,idle
3183,idle
3191,idle
3200,idle
3208,idle
3216,idle
3225,idle
3233,idle
3241,idle
3250,idle
3258,idle
3266,idle
3275,idle
3283,idle
3291,idle
3300,idle
3308,idle
3316,idle
3325,idle
3333,idle
3341,idle
3350,idle
3358,idle
3366,idle
3375,idle
3383,idle
3391,idle
3400,idle
3408,idle
3416,idle
3425,idle
3433,idle
3441,idle
3450,idle
3458,idle
3466,idle
3475,idle
3483,idle
3491,idle
3500,idle
3508,idle
3516,idle
3525,idle
3533,idle
3541,idle
3550,idle
3558,idle
3566,idle
3575,idle
3583,idle
3591,idle
3600,idle
3608,idle
3616,idle
3625,idle
3633,idle
3641,idle
3650,idle
3658,idle
3666,idle
3675,idle
3683,idle
3691,idle
3700,idle
3708,idle
3716,idle
3725,idle
3733,idle
3741,idle
3750,idle
3758,idle
3766,idle
3775,idle
3783,idle
3791,idle
3800,idle
3808,idle
3816,idle
3825,idle
3833,idle
3841,idle
3850,idle
3858,idle
3866,idle
3875,idle
3883,idle
3891,idle
3900,idle
3908,idle
3916,idle
3925,idle
3933,idle
3941,idle
3950,idle
3958,idle
3966,idle
3975,idle
3983,idle
3991,idle
4000,idle
4008,idle
4016,idle
4025,idle
4033,idle
4041,idle
4050,idle
4058,idle
4066,idle
4075,idle
4083,idle
4091,idle
4100,idle
4108,idle
4116,idle
4125,idle
4133,idle
4141,idle
4150,idle
4158,idle
4166,idle
4175,idle
4183,idle
4191,idle
4200,idle
4208,idle
4216,idle
4225,idle
4233,idle
4241,idle
4250,idle
4258,idle
4266,idle
4275,idle
4283,idle
4291,idle
4300,idle
4308,idle
4316,idle
4325,idle
4333,idle
4341,idle
4350,idle
4358,idle
4366,idle
4375,idle
4383,idle
4391,idle
4400,idle
4408,idle
4416,idle
4425,idle
4433,idle
4441,idle
4450,idle
4458,idle
4466,idle
4475,idle
4483,idle
4491,idle
4500,idle
4508,idle
4516,idle
4525,idle
4533,idle
4541,idle
4550,idle
4558,idle
4566,idle
4575,idle
4583,idle
4591,idle
4600,idle
4608,idle
4616,idle
4625,idle
4633,idle
4641,idle
4650,idle
4658,idle
4666,idle
4675,idle
4683,idle
4691,idle
4700,idle
4708,idle
4716,idle
4725,idle
4733,idle
4741,idle
4750,idle
4758,idle
4766,idle
4775,idle
4783,idle
4791,idle
4800,idle
4808,idle
4816,idle
4825,idle
4833,idle
4841,idle
4850,idle
4858,idle
4866,idle
4875,idle
4883,idle
4891,idle
4900,idle
4908,idle
4916,idle
4925,idle
4933,idle
4941,idle
4950,idle
4958,idle
4966,idle
4975,idle
4983,idle
4991,idle
5000,idle
5008,idle
5016,idle
5025,idle
5033,idle
5041,idle
5050,idle
5058,idle
5066,idle
5075,idle
5083,idle
5091,idle
5100,idle
5108,idle
5116,idle
5125,idle
5133,idle
5141,idle
5150,idle
5158,idle
5166,idle
5175,idle
5183,idle
5191,idle
5200,idle
5208,idle
5216,idle
5225,idle
5233,idle
5241,idle
5250,idle
5258,idle
5266,idle
5275,idle
5283,idle
5291,idle
5300,idle
5308,idle
5316,idle
5325,idle
5333,idle
5341,idle
5350,idle
5358,idle
5366,idle
5375,idle
5383,idle
5391,idle
5400,idle
5408,idle
5416,idle
5425,idle
5433,idle
5441,idle
5450,idle
5458,idle
5466,idle
5475,idle
5483,idle
5491,idle
5500,idle
5508,idle
5516,idle
5525,idle
5533,idle
5541,idle
5550,idle
5558,idle
5566,idle
5575,idle
5583,idle
5591,idle
5600,idle
5608,idle
5616,idle
5625,idle
5633,idle
5641,idle
5650,idle
5658,idle
5666,idle
5675,idle
5683,idle
5691,idle
5700,idle
5708,idle
5716,idle
5725,idle
5733,idle
5741,idle
5750,idle
5758,idle
5766,idle
5775,idle
5783,idle
5791,idle
5800,idle
5808,idle
5816,idle
5825,idle
5833,idle
5841,idle
5850,idle
5858,idle
5866,idle
5875,idle
5883,idle
5891,idle
5900,idle
5908,idle
5916,idle
5925,idle
5933,idle
5941,idle
5950,idle
5958,idle
5966,idle
5975,idle
5983,idle
5991,idle
6000,idle
6008,idle
6016,idle
6025,idle
6033,idle
6041,idle
6050,idle
6058,idle
6066,idle
6075,idle
6083,idle
6091,idle
6100,idle
6108,idle
6116,idle
6125,idle
6133,idle
6141,idle
6150,idle
6158,idle
6166,idle
6175,idle
6183,idle
6191,idle
6200,idle
6208,idle
6216,idle
6225,idle
6233,idle
6241,idle
6250,idle
6258,idle
6266,idle
6275,idle
6283,idle
6291,idle
6300,idle
6308,idle
6316,idle
6325,idle
6333,idle
6341,idle
6350,idle
6358,idle
6366,idle
6375,idle
6383,idle
6391,idle
6400,idle
6408,idle
6416,idle
6425,idle
6433,idle
6441,rotate_clockwise
6450,rotate_clockwise
6458,rotate_clockwise
6466,rotate_clockwise
6475,rotate_clockwise
6483,rotate_clockwise
6491,rotate_clockwise
6500,rotate_clockwise
6508,rotate_clockwise
6516,rotate_clockwise
6525,rotate_clockwise
6533,rotate_clockwise
6541,rotate_clockwise
6550,rotate_clockwise
6558,rotate_clockwise
6566,rotate_clockwise
6575,rotate_clockwise
6583,rotate_clockwise
6591,rotate_clockwise
6600,rotate_clockwise
6608,rotate_clockwise
6616,rotate_clockwise
6625,rotate_clockwise
6633,rotate_clockwise
6641,rotate_clockwise
6650,rotate_clockwise
6658,rotate_clockwise
6666,rotate_clockwise
6675,rotate_clockwise
6683,rotate_clockwise
6691,rotate_clockwise
6700,rotate_clockwise
6708,rotate_clockwise
6716,rotate_clockwise
6725,rotate_clockwise
6733,rotate_clockwise
6741,rotate_clockwise
6750,rotate_clockwise
6758,rotate_clockwise
6766,rotate_clockwise
6775,rotate_clockwise
6783,rotate_clockwise
6791,rotate_clockwise
6800,rotate_clockwise
6808,rotate_clockwise
6816,rotate_clockwise
6825,rotate_clockwise
6833,rotate_clockwise
6841,rotate_clockwise
6850,rotate_clockwise
6858,rotate_clockwise
6866,rotate_clockwise
6875,rotate_clockwise
6883,rotate_clockwise
6891,rotate_clockwise
6900,rotate_clockwise
6908,rotate_clockwise
6916,rotate_clockwise
6925,rotate_clockwise
6933,rotate_clockwise
6941,rotate_clockwise
6950,rotate_clockwise
6958,rotate_clockwise
6966,rotate_clockwise
6975,rotate_clockwise
6983,rotate_clockwise
6991,rotate_clockwise
7000,rotate_clockwise
7008,rotate_clockwise
7016,rotate_clockwise
7025,rotate_clockwise
7033,rotate_clockwise
7041,rotate_clockwise
7050,rotate_clockwise
7058,rotate_clockwise
7066,rotate_clockwise
7075,rotate_clockwise
7083,rotate_clockwise
7091,rotate_clockwise
7100,rotate_clockwise
7108,rotate_clockwise
7116,rotate_clockwise
7125,rotate_clockwise
7133,rotate_clockwise
7141,rotate_clockwise
7150,rotate_clockwise
7158,rotate_clockwise
7166,rotate_clockwise
7175,rotate_clockwise
7183,rotate_clockwise
7191,rotate_clockwise
7200,rotate_clockwise
7208,rotate_clockwise
7216,rotate_clockwise
7225,rotate_clockwise
7233,rotate_clockwise
7241,rotate_clockwise
7250,rotate_clockwise
7258,rotate_clockwise
7266,rotate_clockwise
7275,rotate_clockwise
7283,rotate_clockwise
7291,rotate_clockwise
7300,rotate_clockwise
7308,rotate_clockwise
7316,rotate_clockwise
7325,rotate_clockwise
7333,rotate_clockwise
7341,rotate_clockwise
7350,rotate_clockwise
7358,rotate_clockwise
7366,rotate_clockwise
7375,rotate_clockwise
7383,rotate_clockwise
7391,rotate_clockwise
7400,rotate_clockwise
7408,rotate_clockwise
7416,rotate_clockwise
7425,rotate_clockwise
7433,rotate_clockwise
7441,rotate_clockwise
7450,rotate_clockwise
7458,rotate_clockwise
7466,rotate_clockwise
7475,rotate_clockwise
7483,rotate_clockwise
7491,rotate_clockwise
7500,rotate_clockwise
7508,rotate_clockwise
7516,rotate_clockwise
7525,rotate_clockwise
7533,rotate_clockwise
7541,rotate_clockwise
7550,rotate_clockwise
7558,rotate_clockwise
7566,idle
7575,idle
7583,idle
7591,idle
7600,idle
7608,idle
7616,idle
7625,idle
7633,idle
7641,idle
7650,idle
7658,idle
7666,idle
7675,idle
7683,idle
7691,idle
7700,idle
7708,idle
7716,idle
7725,idle
7733,idle
7741,idle
7750,idle
7758,idle
7766,idle
7775,idle
7783,idle
7791,idle
7800,idle
7808,idle
7816,idle
7825,idle
7833,idle
7841,idle
7850,idle
7858,idle
7866,idle
7875,idle
7883,idle
7891,idle
7900,idle
7908,idle
7916,idle
7925,idle
7933,idle
7941,idle
7950,idle
7958,idle
7966,idle
7975,idle
7983,idle
7991,idle
8000,idle
8008,idle
8016,idle
8025,idle
8033,idle
8041,idle
8050,idle
8058,idle
8066,idle
8075,idle
8083,idle
8091,idle
8100,idle
8108,idle
8116,idle
8125,idle
8133,idle
8141,idle
8150,idle
8158,idle
8166,idle
8175,idle
8183,idle
8191,idle
8200,idle
8208,idle
8216,idle
8225,idle
8233,idle
8241,idle
8250,idle
8258,idle
8266,idle
8275,idle
8283,idle
8291,idle
8300,idle
8308,idle
8316,idle
8325,idle
8333,idle
8341,idle
8350,idle
8358,idle
8366,idle
8375,idle
8383,idle
8391,idle
8400,idle
8408,idle
8416,idle
8425,idle
8433,idle
8441,idle
8450,idle
8458,idle
8466,idle
8475,idle
8483,idle
8491,idle
8500,idle
8508,idle
8516,idle
8525,idle
8533,idle
8541,idle
8550,idle
8558,idle
8566,idle
8575,idle
8583,idle
8591,idle
8600,idle
8608,idle
8616,idle
8625,idle
8633,idle
8641,idle
8650,idle
8658,idle
8666,idle
8675,idle
8683,idle
8691,idle
8700,idle
8708,idle
8716,idle
8725,idle
8733,idle
8741,idle
8750,idle
8758,idle
8766,idle
8775,idle
8783,idle
8791,idle
8800,idle
8808,idle
8816,idle
8825,idle
8833,idle
8841,idle
8850,idle
8858,idle
8866,idle
8875,idle
8883,idle
8891,idle
8900,idle
8908,idle
8916,idle
8925,idle
8933,idle
8941,idle
8950,idle
8958,idle
8966,idle
8975,idle
8983,idle
8991,idle
9000,idle
9008,idle
9016,idle
9025,idle
9033,idle
9041,idle
9050,idle
9058,idle
9066,idle
9075,idle
9083,idle
9091,idle
9100,idle
9108,idle
9116,idle
9125,idle
9133,idle
9141,idle
9150,idle
9158,idle
9166,idle
9175,idle
9183,idle
9191,idle
9200,idle
9208,idle
9216,idle
9225,idle
9233,idle
9241,idle
9250,idle
9258,idle
9266,idle
9275,idle
9283,idle
9291,idle
9300,idle
9308,idle
9316,idle
9325,idle
9333,idle
9341,idle
9350,idle
9358,idle
9366,idle
9375,idle
9383,idle
9391,idle
9400,idle
9408,idle
9416,idle
9425,idle
9433,idle
9441,idle
9450,idle
9458,idle
9466,idle
9475,idle
9483,idle
9491,idle
9500,idle
9508,idle
9516,idle
9525,idle
9533,idle
9541,idle
9550,idle
9558,idle
9566,idle
9575,idle
9583,idle
9591,idle
9600,idle
9608,idle
9616,idle
9625,idle
9633,idle
9641,idle
9650,idle
9658,idle
9666,idle
9675,idle
9683,idle
9691,idle
9700,idle
9708,idle
9716,idle
9725,idle
9733,idle
9741,idle
9750,idle
9758,idle
9766,idle
9775,idle
9783,idle
9791,idle
9800,idle
9808,idle
9816,idle
9825,idle
9833,idle
9841,idle
9850,idle
9858,idle
9866,idle
9875,idle
9883,idle
9891,idle
9900,idle
9908,idle
9916,idle
9925,idle
9933,idle
9941,idle
9950,idle
9958,idle
9966,idle
9975,idle
9983,idle
9991,idle
10000,idle
10008,idle
10016,idle
10025,idle
10033,idle
10041,idle
10050,idle
10058,idle
10066,idle
10075,idle
10083,idle
10091,idle
10100,idle
10108,idle
10116,idle
10125,idle
10133,idle
10141,idle
10150,idle
10158,idle
10166,idle
10175,idle
10183,idle
10191,idle
10200,idle
10208,idle
10216,idle
10225,idle
10233,idle
10241,idle
10250,idle
10258,idle
10266,idle
10275,idle
10283,idle
10291,idle
10300,idle
10308,idle
10316,idle
10325,idle
10333,idle
10341,idle
10350,idle
10358,idle
10366,idle
10375,idle
10383,idle
10391,idle
10400,idle
10408,idle
10416,idle
10425,idle
10433,idle
10441,idle
10450,idle
10458,idle
10466,idle
10475,idle
10483,idle
10491,idle
10500,idle
10508,idle
10516,idle
10525,idle
10533,idle
10541,idle
10550,idle
10558,idle
10566,idle
10575,idle
10583,idle
10591,idle
10600,idle
10608,idle
10616,idle
10625,idle
10633,idle
10641,idle
10650,idle
10658,idle
10666,idle
10675,idle
10683,idle
10691,idle
10700,idle
10708,idle
10716,idle
10725,idle
10733,idle
10741,idle
10750,idle
10758,idle
10766,idle
10775,idle
10783,idle
10791,idle
10800,idle
10808,idle
10816,idle
10825,idle
10833,idle
10841,idle
10850,idle
10858,idle
10866,idle
10875,idle
10883,idle
10891,idle
10900,idle
10908,idle
10916,idle
10925,idle
10933,idle
10941,idle
10950,idle
10958,idle
10966,idle
10975,idle
10983,idle
10991,rotate_clockwise
11000,rotate_clockwise
11008,rotate_clockwise
11016,rotate_clockwise
11025,rotate_clockwise
11033,rotate_clockwise
11041,rotate_clockwise
11050,rotate_clockwise
11058,rotate_clockwise
11066,rotate_clockwise
11075,rotate_clockwise
11083,rotate_clockwise
11091,rotate_clockwise
11100,rotate_clockwise
11108,rotate_clockwise
11116,rotate_clockwise
11125,rotate_clockwise
11133,rotate_clockwise
11141,rotate_clockwise
11150,rotate_clockwise
11158,rotate_clockwise
11166,rotate_clockwise
11175,rotate_clockwise
11183,rotate_clockwise
11191,rotate_clockwise
11200,rotate_clockwise
11208,rotate_clockwise
11216,rotate_clockwise
11225,rotate_clockwise
11233,rotate_clockwise
11241,rotate_clockwise
11250,rotate_clockwise
11258,rotate_clockwise
11266,rotate_clockwise
11275,rotate_clockwise
11283,rotate_clockwise
11291,rotate_clockwise
11300,rotate_clockwise
11308,rotate_clockwise
11316,rotate_clockwise
11325,rotate_clockwise
11333,rotate_clockwise
11341,rotate_clockwise
11350,rotate_clockwise
11358,rotate_clockwise
11366,rotate_clockwise
11375,rotate_clockwise
11383,rotate_clockwise
11391,rotate_clockwise
11400,rotate_clockwise
11408,rotate_clockwise
11416,rotate_clockwise
11425,rotate_clockwise
11433,rotate_clockwise
11441,rotate_clockwise
11450,rotate_clockwise
11458,rotate_clockwise
11466,rotate_clockwise
11475,rotate_clockwise
11483,rotate_clockwise
11491,rotate_clockwise
11500,rotate_clockwise
11508,rotate_clockwise
11516,rotate_clockwise
11525,rotate_clockwise
11533,rotate_clockwise
11541,rotate_clockwise
11550,rotate_clockwise
11558,rotate_clockwise
11566,rotate_clockwise
11575,rotate_clockwise
11583,rotate_clockwise
11591,rotate_clockwise
11600,rotate_clockwise
11608,rotate_clockwise
11616,rotate_clockwise
11625,rotate_clockwise
11633,rotate_clockwise
11641,rotate_clockwise
11650,rotate_clockwise
11658,rotate_clockwise
11666,rotate_clockwise
11675,rotate_clockwise
11683,rotate_clockwise
11691,rotate_clockwise
11700,rotate_clockwise
11708,rotate_clockwise
11716,rotate_clockwise
11725,rotate_clockwise
11733,rotate_clockwise
11741,rotate_clockwise
11750,rotate_clockwise
11758,rotate_clockwise
11766,rotate_clockwise
11775,rotate_clockwise
11783,rotate_clockwise
11791,rotate_clockwise
11800,rotate_clockwise
11808,rotate_clockwise
11816,rotate_clockwise
11825,rotate_clockwise
11833,rotate_clockwise
11841,rotate_clockwise
11850,rotate_clockwise
11858,rotate_clockwise
11866,rotate_clockwise
11875,rotate_clockwise
11883,rotate_clockwise
11891,rotate_clockwise
11900,rotate_clockwise
11908,rotate_clockwise
11916,rotate_clockwise
11925,rotate_clockwise
11933,rotate_clockwise
11941,rotate_clockwise
11950,rotate_clockwise
11958,rotate_clockwise
11966,rotate_clockwise
11975,idle
11983,idle
11991,idle
12000,idle
12008,idle
12016,idle
12025,idle
12033,idle
12041,idle
12050,idle
12058,idle
12066,idle
12075,idle
12083,idle
12091,idle
12100,idle
12108,idle
12116,idle
12125,idle
12133,idle
12141,idle
12150,idle
12158,idle
12166,idle
12175,idle
12183,idle
12191,idle
12200,idle
12208,idle
12216,idle
12225,idle
12233,idle
12241,idle
12250,idle
12258,idle
12266,idle
12275,idle
12283,idle
12291,idle
12300,idle
12308,idle
12316,idle
12325,idle
12333,idle
12341,idle
12350,idle
12358,idle
12366,idle
12375,idle
12383,idle
12391,idle
12400,idle
12408,idle
12416,idle
12425,idle
12433,idle
12441,idle
12450,idle
12458,idle
12466,idle
12475,idle
12483,idle
12491,idle
12500,idle
12508,idle
12516,idle
12525,idle
12533,idle
12541,idle
12550,idle
12558,idle
12566,idle
12575,idle
12583,idle
12591,idle
12600,idle
12608,idle
12616,idle
12625,idle
12633,idle
12641,idle
12650,idle
12658,idle
12666,idle
12675,idle
12683,idle
12691,idle
12700,idle
12708,idle
12716,idle
12725,idle
12733,idle
12741,idle
12750,idle
12758,idle
12766,idle
12775,idle
12783,idle
12791,idle
12800,idle
12808,idle
12816,idle
12825,idle
12833,idle
12841,idle
12850,idle
12858,idle
12866,idle
12875,idle
12883,idle
12891,idle
12900,idle
12908,idle
12916,idle
12925,idle
12933,idle
12941,idle
12950,idle
12958,idle
12966,idle
12975,idle
12983,idle
12991,idle
13000,idle
13008,idle
13016,idle
13025,idle
13033,idle
13041,idle
13050,idle
13058,idle
13066,idle
13075,idle
13083,idle
13091,idle
13100,idle
13108,idle
13116,idle
13125,idle
13133,idle
13141,idle
13150,idle
13158,idle
13166,idle
13175,idle
13183,idle
13191,idle
13200,idle
13208,idle
13216,idle
13225,idle
13233,idle
13241,idle
13250,idle
13258,idle
13266,idle
13275,idle
13283,idle
13291,idle
13300,idle
13308,idle
13316,idle
13325,idle
13333,idle
13341,idle
13350,idle
13358,idle
13366,idle
13375,idle
13383,idle
13391,idle
13400,idle
13408,idle
13416,idle
13425,idle
13433,idle
13441,idle
13450,idle
13458,idle
13466,idle
13475,idle
13483,idle
13491,idle
13500,idle
13508,idle
13516,idle
13525,idle
13533,idle
13541,idle
13550,idle
13558,idle
13566,idle
13575,idle
13583,idle
13591,idle
13600,idle
13608,idle
13616,idle
13625,idle
13633,idle
13641,idle
13650,idle
13658,idle
13666,idle
13675,idle
13683,idle
13691,idle
13700,idle
13708,idle
13716,idle
13725,idle
13733,idle
13741,idle
13750,idle
13758,idle
13766,idle
13775,idle
13783,idle
13791,idle
13800,idle
13808,idle
13816,idle
13825,idle
13833,idle
13841,idle
13850,idle
13858,idle
13866,idle
13875,idle
13883,idle
13891,idle
13900,idle
13908,idle
13916,idle
13925,idle
13933,idle
13941,idle
13950,idle
13958,idle
13966,idle
13975,idle
13983,idle
13991,idle
14000,idle
14008,idle
14016,idle
14025,idle
14033,idle
14041,idle
14050,idle
14058,idle
14066,idle
14075,idle
14083,idle
14091,idle
14100,idle
14108,idle
14116,idle
14125,idle
14133,idle
14141,idle
14150,idle
14158,idle
14166,idle
14175,idle
14183,idle
14191,idle
14200,idle
14208,idle
14216,idle
14225,idle
14233,idle
14241,idle
14250,idle
14258,idle
14266,idle
14275,idle
14283,idle
14291,idle
14300,idle
14308,idle
14316,idle
14325,idle
14333,idle
14341,idle
14350,idle
14358,idle
14366,idle
14375,idle
14383,idle
14391,idle
14400,idle
14408,idle
14416,idle
14425,idle
14433,idle
14441,idle
14450,idle
14458,idle
14466,idle
14475,idle
14483,idle
14491,idle
14500,idle
14508,idle
14516,idle
14525,idle
14533,idle
14541,idle
14550,idle
14558,idle
14566,idle
14575,idle
14583,idle
14591,idle
14600,idle
14608,idle
14616,idle
14625,idle
14633,idle
14641,idle
14650,idle
14658,idle
14666,idle
14675,idle
14683,idle
14691,idle
14700,idle
14708,idle
14716,idle
14725,idle
14733,idle
14741,idle
14750,idle
14758,idle
14766,idle
14775,idle
14783,idle
14791,idle
14800,idle
14808,idle
14816,idle
14825,idle
14833,idle
14841,idle
14850,idle
14858,idle
14866,idle
14875,idle
14883,idle
14891,idle
14900,idle
14908,idle
14916,idle
14925,idle
14933,idle
14941,idle
14950,idle
14958,idle
14966,idle
14975,idle
14983,idle
14991,idle
15000,idle
15008,idle
15016,idle
15025,idle
15033,idle
15041,idle
15050,idle
15058,idle
15066,idle
15075,idle
15083,idle
15091,idle
15100,idle
15108,idle
15116,idle
15125,idle
15133,idle
15141,idle
15150,idle
15158,idle
15166,idle
15175,idle
15183,idle
15191,idle
15200,idle
15208,idle
15216,idle
15225,idle
15233,idle
15241,idle
15250,idle
15258,idle
15266,idle
15275,idle
15283,idle
15291,idle
15300,idle
15308,idle
15316,idle
15325,idle
15333,idle
15341,idle
15350,idle
15358,idle
15366,idle
15375,idle
15383,idle
15391,idle
15400,idle
15408,idle
15416,idle
15425,idle
15433,idle
15441,idle
15450,idle
15458,idle
15466,idle
15475,idle
15483,idle
15491,idle
15500,idle
15508,idle
15516,idle
15525,idle
15533,idle
15541,idle
15550,idle
15558,idle
15566,idle
15575,idle
15583,idle
15591,idle
15600,idle
15608,idle
15616,idle
15625,idle
15633,idle
15641,idle
15650,idle
15658,idle
15666,idle
15675,idle
15683,idle
15691,idle
15700,idle
15708,idle
15716,idle
15725,idle
15733,idle
15741,idle
15750,idle
15758,idle
15766,idle
15775,idle
15783,idle
15791,idle
15800,idle
15808,idle
15816,idle
15825,idle
15833,idle
15841,idle
15850,idle
15858,idle
15866,idle
15875,idle
15883,rotate_clockwise
15891,rotate_clockwise
15900,rotate_clockwise
15908,rotate_clockwise
15916,rotate_clockwise
15925,rotate_clockwise
15933,rotate_clockwise
15941,rotate_clockwise
15950,rotate_clockwise
15958,rotate_clockwise
15966,rotate_clockwise
15975,rotate_clockwise
15983,rotate_clockwise
15991,rotate_clockwise
16000,rotate_clockwise
16008,rotate_clockwise
16016,rotate_clockwise
16025,rotate_clockwise
16033,rotate_clockwise
16041,rotate_clockwise
16050,rotate_clockwise
16058,rotate_clockwise
16066,rotate_clockwise
